;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7003;;2.78127;5.110246;3.458122
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
6001; Crosover vs 6010| Shift |;2.732324;5.07829;3.314335
4002;;2.757654;5.148109;3.291788
6007; Crosover vs 6010| Crosover vs 6010|;2.734832;5.096958;3.286936
5010;;2.798778;5.268483;3.284067
5001;;2.871328;5.461802;3.283614
5006;;2.788397;5.24055;3.282189
6010; Crosover vs 6001| Crosover vs 6007| Crosover vs 6007|;2.742679;5.128172;3.273299
7006; Crosover vs 7007|;2.874623;5.480658;3.267691
8002; BlueNoize |;2.586982;4.766101;3.193778
8004; BlueNoize |;2.622232;4.880519;3.157888
8008; Crosover vs 8007| BlueNoize |;2.636482;4.962239;3.08884
8007; Crosover vs 8005| Crosover vs 8008| Shift |;2.867659;5.741994;2.829689
8010; Shift |;2.880286;5.788826;2.813378
8005; Crosover vs 8007| Shift |;2.855477;5.793027;2.70001
8001; BlueNoize | Shift |;2.65822;5.37774;2.534818
8006; BlueNoize | Shift |;2.633619;5.330003;2.50654
8003; FlikkerNoize | Shift |;2.525339;5.884302;0.938967
