;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
49006;;2.769744;5.065562;3.481165
48006;;2.769967;5.066135;3.481151
49007;;2.769561;5.06512;3.481147
48004;;2.769152;5.064101;3.481137
47010; Crosover vs 47001|;2.769335;5.064553;3.481133
47006;;2.768961;5.063634;3.481129
40003; Shift |;2.769591;5.065253;3.481119
45009; Crosover vs 45008|;2.769778;5.065694;3.481103
49002; Crosover vs 49008|;2.77027;5.066949;3.481061
45004;;2.768662;5.062943;3.48106
41005; Crosover vs 41009|;2.771096;5.069025;3.481059
46010;;2.76924;5.064378;3.481035
49005; Crosover vs 49008| Shift |;2.778272;5.122332;3.43753
49003; Shift |;2.778607;5.12325;3.437479
49008; Crosover vs 49005| Crosover vs 49002| Shift |;2.777206;5.119605;3.437451
49010; Crosover vs 49001| Shift |;2.777108;5.119544;3.437192
49001; Crosover vs 49010| Shift | Crosover vs 49009|;2.925847;5.591749;3.311872
49004; BlueNoize |;2.595794;4.751573;3.25508
49009; Crosover vs 49001| Shift |;2.673998;5.056843;3.150835
