;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
40003; Shift |;2.769591;5.065253;3.481119
41005; Crosover vs 41009|;2.771096;5.069025;3.481059
41010;;2.767711;5.060592;3.480964
44006; Crosover vs 44004| Crosover vs 44009|;2.768698;5.063054;3.480958
40008; Shift |;2.768675;5.063027;3.480868
44002; Crosover vs 44007|;2.769504;5.065192;3.480786
40006; Shift |;2.769119;5.064232;3.480768
29007;;2.769261;5.064646;3.480712
42005;;2.768618;5.063037;3.480696
41007; Crosover vs 41004| Crosover vs 41008|;2.76797;5.061418;3.480669
40004; Crosover vs 40001| Shift |;2.765747;5.055778;3.480668
41004; Crosover vs 41007|;2.769076;5.064235;3.480658
44003; Shift |;2.885787;5.760956;2.908885
44010; Shift |;2.885185;5.760375;2.907376
44008; Shift |;2.884521;5.759137;2.906661
44005; Shift |;2.884848;5.760139;2.906411
44001; BlueNoize | Shift |;2.649646;5.276268;2.690059
44004; Crosover vs 44006| Shift | Crosover vs 44009|;3.121004;6.739928;2.214754
44009; Crosover vs 44006| Crosover vs 44004|;2.933259;6.601137;1.615554
44007; Crosover vs 44002| FlikkerNoize | Shift |;2.728918;6.347947;1.046894
