;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
40003; Shift |;2.769591;5.065253;3.481119
45009; Crosover vs 45008|;2.769778;5.065694;3.481103
45004;;2.768662;5.062943;3.48106
41005; Crosover vs 41009|;2.771096;5.069025;3.481059
41010;;2.767711;5.060592;3.480964
44006; Crosover vs 44004| Crosover vs 44009|;2.768698;5.063054;3.480958
40008; Shift |;2.768675;5.063027;3.480868
44002; Crosover vs 44007|;2.769504;5.065192;3.480786
40006; Shift |;2.769119;5.064232;3.480768
29007;;2.769261;5.064646;3.480712
42005;;2.768618;5.063037;3.480696
41007; Crosover vs 41004| Crosover vs 41008|;2.76797;5.061418;3.480669
45008; Crosover vs 45009| Shift |;2.901513;5.841781;2.814901
45001; Shift |;2.901481;5.841892;2.814691
45007; Crosover vs 45003|;3.169483;6.6199;2.642774
45002; BlueNoize | Shift |;2.722854;5.483675;2.639815
45003; Shift | Crosover vs 45007|;2.842673;6.201295;1.986225
45006; FlikkerNoize | Shift |;2.325069;5.085619;1.64962
45010; FlikkerNoize | Shift |;2.32442;5.084429;1.648563
45005; FlikkerNoize |;2.751272;6.281371;1.435064
