;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
53001;;2.769913;5.065975;3.481187
55005; Crosover vs 55007|;2.769819;5.065745;3.481185
51006; Crosover vs 51003|;2.769665;5.065356;3.481182
55002; Crosover vs 55003|;2.769705;5.065457;3.48118
52006; Crosover vs 52008|;2.769672;5.065378;3.481178
54001; Crosover vs 54010|;2.769717;5.065488;3.481177
52005;;2.769601;5.0652;3.481174
54009;;2.76983;5.065777;3.481174
51010;;2.77006;5.066353;3.481172
50004; Crosover vs 50006|;2.769536;5.065045;3.481166
49006;;2.769744;5.065562;3.481165
55007; Crosover vs 55005| BlueNoize |;2.592377;4.732941;3.272281
55003; Crosover vs 55002| BlueNoize |;2.592193;4.732512;3.272198
55004; Shift |;2.897606;5.83385;2.816996
55001; Shift |;2.897547;5.83381;2.816855
55010; BlueNoize | Shift |;2.720447;5.477444;2.643498
55009; FlikkerNoize |;2.763626;6.048361;1.822861
55008; FlikkerNoize |;2.763617;6.048372;1.822815
55006; FlikkerNoize | Shift |;2.308545;5.000629;1.686789
