;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
16003;;2.768075;5.071878;3.463877
19001; Crosover vs 19010|;2.743971;5.009965;3.462397
7003;;2.78127;5.110246;3.458122
18003; Crosover vs 18005|;2.731939;4.982302;3.456672
18001; Crosover vs 18009|;2.780077;5.110832;3.45303
13003;;2.745173;5.020081;3.452334
19007; Crosover vs 19008|;2.77694;5.103607;3.451241
18010;;2.781693;5.117588;3.44894
16001; Crosover vs 16010|;2.758109;5.057113;3.447893
19009; Shift |;2.778459;5.117724;3.442222
19008; Crosover vs 19007|;2.790642;5.146783;3.44001
18009; Crosover vs 18001|;2.790384;5.146915;3.438222
15006; Crosover vs 15002| Crosover vs 15003|;2.788229;5.151869;3.42263
15003; Crosover vs 15006|;2.788229;5.151869;3.42263
19010; Crosover vs 19001| BlueNoize |;2.594646;4.790888;3.186271
19004; BlueNoize | Shift |;2.584669;4.771657;3.183577
19002; BlueNoize | Shift | Crosover vs 19006|;2.862542;5.56463;3.101557
19006; Crosover vs 19002| Shift |;2.549255;4.785443;3.053794
19005; FlikkerNoize | Shift |;2.201908;4.949229;1.28994
19003; FlikkerNoize | Shift |;2.164241;4.865239;1.25975
