;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
60007;;2.769937;5.066034;3.48119
58003;;2.770032;5.066271;3.481189
58006;;2.769987;5.06616;3.481189
60003;;2.76995;5.066069;3.481187
60009;;2.76995;5.066069;3.481187
53001;;2.769913;5.065975;3.481187
57009; Crosover vs 57002|;2.76988;5.065894;3.481187
59008;;2.769928;5.066012;3.481187
58010;;2.769869;5.065868;3.481186
60001; BlueNoize |;2.572387;4.699646;3.237139
60005; BlueNoize |;2.572444;4.699807;3.237124
60008; BlueNoize |;2.572444;4.699807;3.237124
60002; Shift |;2.874582;5.78036;2.816533
60006; FlikkerNoize |;2.536771;5.606538;1.619697
60010; FlikkerNoize | Shift |;2.319427;5.282859;1.264572
60004; FlikkerNoize | Shift |;2.319405;5.282843;1.264489
