;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7003;;2.78127;5.110246;3.458122
13003;;2.745173;5.020081;3.452334
15006; Crosover vs 15002| Crosover vs 15003|;2.788229;5.151869;3.42263
15003; Crosover vs 15006|;2.788229;5.151869;3.42263
14007;;2.80796;5.200952;3.421563
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
14003; Crosover vs 14010|;2.808113;5.214298;3.401746
12002;;2.699378;4.940684;3.391241
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
9002;;2.786113;5.182143;3.368346
11006;;2.729924;5.043722;3.356659
15008; Shift |;2.831815;5.431041;3.182729
15002; Crosover vs 15006| Shift |;2.850567;5.491768;3.175331
15007; Crosover vs 15009| Shift |;2.846738;5.479789;3.172452
15004; Shift |;2.858136;5.515372;3.169326
15005; BlueNoize | Shift |;2.598193;4.944835;2.974645
15001; BlueNoize | Shift |;2.597486;4.96702;2.950981
15009; Crosover vs 15007| FlikkerNoize |;2.484506;5.457486;1.613304
15010; FlikkerNoize | Shift |;2.385419;5.361546;1.351158
