;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
16003;;2.768075;5.071878;3.463877
7003;;2.78127;5.110246;3.458122
18003; Crosover vs 18005|;2.731939;4.982302;3.456672
18001; Crosover vs 18009|;2.780077;5.110832;3.45303
13003;;2.745173;5.020081;3.452334
18010;;2.781693;5.117588;3.44894
16001; Crosover vs 16010|;2.758109;5.057113;3.447893
18009; Crosover vs 18001|;2.790384;5.146915;3.438222
15003; Crosover vs 15006|;2.788229;5.151869;3.42263
15006; Crosover vs 15002| Crosover vs 15003|;2.788229;5.151869;3.42263
14007;;2.80796;5.200952;3.421563
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
14003; Crosover vs 14010|;2.808113;5.214298;3.401746
12002;;2.699378;4.940684;3.391241
18002; BlueNoize |;2.542615;4.620811;3.232976
18006; Shift |;2.871339;5.793408;2.82175
18005; Crosover vs 18003| Shift |;2.872155;5.805035;2.805193
18004; Crosover vs 18008| Shift |;2.8661;5.796454;2.794173
18007; FlikkerNoize |;2.514525;5.369154;1.907041
18008; Crosover vs 18004| FlikkerNoize |;2.494001;5.335739;1.877362
