–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ÒÓÒÚÓˇÌËÂ2_k-35.5.sigÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
0.0003233348;0;-0.3906565;
0.004868226;0.2212081;-0.3339313;
0.03926792;0.4314561;-0.2606606;
0.04404098;0.6203268;-0.1744754;
0.08366181;0.7784623;-0.07964521;
0.08862633;0.8980276;0.01913121;
0.09359083;0.9730985;0.1169594;
0.09727027;0.9999556;0.2089928;
0.1009497;0.9772681;0.2906713;
0.1033427;0.9061602;0.3579481;
0.104685;0.790155;0.4074895;
0.1060272;0.6350002;0.4368412;
0.1063175;0.4483832;0.4445487;
0.1071624;0.2395503;0.4302305;
0.1080072;0.01884844;0.3945957;
0.1094071;-0.2027873;0.33941;
0.110807;-0.4143756;0.2674077;
0.1122069;-0.6054329;0.1821561;
0.1118384;-0.766493;0.08787915;
0.1114699;-0.8895759;-0.01075184;
0.1093313;-0.9685832;-0.1088499;
0.1082434;-0.9996003;-0.2015552;
0.1071555;-0.9810905;-0.2842738;
0.1071195;-0.9139709;-0.3529077;
0.1406384;-0.801567;-0.4040562;
0.1397435;-0.649448;-0.4351847;
0.1703814;-0.4651511;-0.4447517;
0.1665693;-0.2578074;-0.4322825;
0.1607367;-0.03769018;-0.3983949;
0.1549041;0.1842944;-0.3447686;
0.1478765;0.3971479;-0.2740598;
0.1408489;0.5903239;-0.1897723;
0.131505;0.7542514;-0.09608216;
0.1221611;0.8808081;0.00236842;
0.1116462;0.9637237;0.1007017;
0.1020083;0.9988899;0.1940456;
0.09232462;0.9845644;0.2777751;
0.08353401;0.9214568;0.3477418;
0.07500833;0.8126942;0.400479;
0.06648261;0.6636651;0.4333741;
0.05820039;0.4817537;0.4447962;
0.04991817;0.2759729;0.4341805;
0.04163596;0.05651854;0.4020524;
0.03335373;-0.1657361;0.3500041;
0.02626655;-0.3797791;0.2806146;
0.01917937;-0.5750052;0.1973209;
0.012259;-0.7417418;0.1042509;
0.006450725;-0.8717274;0.006015718;
-0.002184665;-0.9585218;-0.09251782;
-0.009699471;-0.9978245;-0.1864671;
-0.01895441;-0.9876884;-0.2711776;
-0.02820936;-0.9286154;-0.3424526;
-0.04807904;-0.8235326;-0.3967596;
-0.05987217;-0.6776465;-0.4314086;
-0.07403805;-0.4981851;-0.4446829;
-0.08820393;-0.2940403;-0.4359246;
-0.09702583;-0.07532681;-0.4055672;
-0.1037817;0.1471189;-0.3551157;
-0.1105376;0.3622754;-0.2870695;
-0.1172934;0.5594823;-0.2047995;
-0.1239343;0.7289686;-0.1123827;
-0.1265639;0.862337;-0.01439765;
-0.1291936;0.9529793;0.08430092;
-0.1318232;0.9964047;0.1788226;
-0.1344527;0.9904614;0.264484;
-0.1370824;0.9354441;0.3370414;
-0.1371622;0.8340784;0.3928991;
-0.1390263;0.691387;0.4292902;
-0.1408904;0.5144395;0.4444114;
-0.1403818;0.3120033;0.4375137;
-0.1398731;0.09410831;0.408938;
-0.1369727;-0.1284494;0.3601011;
-0.1340172;-0.3446429;0.2934223;
-0.1350729;-0.5437605;0.2122055;
-0.1358965;-0.7159365;0.1204746;
-0.1369909;-0.8526402;0.0227746;
-0.1358596;-0.9470983;-0.07605413;
-0.1347283;-0.9946308;-0.1711143;
-0.1280179;-0.9928826;-0.2576964;
-0.1213074;-0.9419403;-0.3315105;
-0.1145969;-0.8443279;-0.3888994;
-0.1078865;-0.7048818;-0.4270194;
-0.101176;-0.5305112;-0.4439821;
-0.09094346;-0.3298554;-0.4389468;
-0.0807109;-0.1128564;-0.4121634;
-0.07287014;0.1097343;-0.3649587;
-0.06502938;0.326888;-0.2996711;
-0.05718862;0.5278455;-0.2195357;
-0.05113203;0.70265;-0.1285234;
-0.04716835;0.8426404;-0.03114299;
-0.04320465;0.9408808;0.06778036;
-0.03785198;0.9925035;0.1633453;
-0.0324993;0.994951;0.2508173;
-0.0245871;0.9481019;0.3258621;
-0.01667492;0.8542774;0.3847614;
-0.01228482;0.7181263;0.4245968;
-0.01190598;0.5463943;0.4433955;
-0.01152715;0.3475903;0.4402246;
-0.008766446;0.1315644;0.4152428;
-0.004221556;-0.0909802;0.3696863;
;-0.309017;0.3058136;
;-0.511743;0.2267886;
;-0.6891138;0.1365269;
;-0.8323413;0.03950092;
;-0.9343289;-0.05948222;
;-0.9900237;-0.1555182;
;-0.996666;-0.2438489;
;-0.9539266;-0.3200977;
;-0.8639234;-0.3804865;
;-0.7311156;-0.4220235;
;-0.5620834;-0.4426507;
;-0.3652018;-0.4413459;
;-0.1502256;-0.4181738;
;0.07219377;-0.3742827;
;0.2910362;-0.3118469;
;0.4954587;-0.2339604;
;0.6753328;-0.1444814;
;0.8217464;-0.04784433;
;0.9274452;0.05116319;
;0.987192;0.1476361;
;0.9980267;0.2367937;
;0.9594125;0.3142195;
;0.8732625;0.3760765;
;0.7438451;0.4193001;
;0.5775727;0.4417487;
;0.3826834;0.4423102;
;0.1688334;0.4209564;
;-0.05338169;0.3787459;
;-0.2729519;0.3177699;
;-0.4789983;0.2410491;
;-0.6613119;0.1523851;
;-0.8108596;0.05617108;
;-0.9202318;-0.04282617;
;-0.9840096;-0.1397015;
;-0.9990329;-0.229655;
;-0.9645574;-0.3082297;
;-0.8822912;-0.3715332;
;-0.7563104;-0.4164281;
;-0.5928568;-0.44069;
;-0.4000291;-0.4431176;
;-0.1873813;-0.42359;
;0.03455064;-0.3830751;
;0.2547707;-0.32358;
;0.4623677;-0.2480525;
;0.647056;-0.1602346;
;0.7996846;-0.06447783;
