–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡∆Â‚‡Ì‰ÓˆÛÂˆ‚_› √_02_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;192;-808.7665;
-0.02122877;147;-928.6087;
-0.02578321;97;-1047.413;
-0.02969806;58;-1166.531;
-0.02920786;43;-1289.602;
-0.03152617;48;-1419.332;
-0.03581784;57;-1553.774;
-0.04093812;61;-1687.972;
-0.04635295;68;-1816.995;
-0.05216198;85;-1937.438;
-0.05685086;109;-2050.001;
-0.06011757;120;-2159.594;
-0.05858566;106;-2268.926;
-0.05842378;75;-2375.201;
-0.06065361;51;-2475.792;
-0.05845338;57;-2572.718;
-0.06100743;90;-2669.541;
-0.0608493;133;-2767.99;
-0.06255765;168;-2866.963;
-0.06710602;186;-2962.551;
-0.06686705;190;-3049.217;
-0.05783848;184;-3124.02;
-0.06311763;176;-3188.886;
-0.0642321;171;-3248.202;
-0.06654517;165;-3305.769;
-0.06865116;168;-3362.128;
-0.06403776;193;-3415.766;
-0.06371848;240;-3465.17;
-0.06076288;299;-3508.417;
-0.05793952;363;-3543.335;
-0.06680156;424;-3569.723;
-0.06466153;464;-3588.208;
-0.05853221;465;-3598.412;
-0.06118528;431;-3600.825;
-0.06440077;386;-3598.655;
-0.06171774;355;-3595.078;
-0.05564747;354;-3591.326;
-0.04932353;384;-3587.335;
-0.05675675;429;-3581.024;
-0.06284994;469;-3567.441;
-0.06052688;492;-3542.013;
-0.06928517;493;-3504.179;
-0.07756215;474;-3456.635;
-0.08440998;440;-3402.614;
-0.08431454;404;-3344.939;
-0.08448301;381;-3284.79;
-0.08680407;382;-3221.772;
-0.1005147;407;-3155.769;
-0.1047444;445;-3087.539;
-0.09495111;469;-3015.979;
-0.09996357;458;-2938.072;
-0.1001145;402;-2851.912;
-0.1077441;315;-2759.3;
-0.09355988;231;-2662.584;
-0.08491337;195;-2564.087;
-0.08072823;223;-2467.672;
-0.07853086;291;-2378.772;
-0.08229263;353;-2299.727;
-0.09267239;392;-2227.196;
-0.07502018;409;-2153.521;
-0.0584675;406;-2072.961;
-0.06284614;394;-1986.115;
-0.04117477;397;-1896.791;
-0.0323512;415;-1807.42;
-0.05067954;425;-1719.381;
-0.0410386;426;-1634.797;
-0.01999021;441;-1556.497;
0.009037151;473;-1486.657;
0.00619929;500;-1425.46;
0.04129954;513;-1370.443;
0.04622333;525;-1318.327;
0.05585063;535;-1267.017;
0.07953997;538;-1214.825;
0.2038978;538;-1160.798;
0.2038978;550;-1108.922;
0.2038978;569;-1067.04;
0.2038978;579;-1038.894;
0.2038978;577;-1019.932;
0.2025881;574;-1002.725;
0.2020685;576;-983.8469;
0.2003324;572;-963.1152;
0.1993152;549;-940.2679;
0.1982981;513;-913.7012;
0.1950663;476;-883.1077;
0.1865432;454;-850.7957;
0.1805785;455;-821.2033;
0.1746138;470;-798.3121;
0.1677951;491;-783.5992;
0.1614217;523;-776.7925;
0.1483242;577;-776.3604;
0.1362953;636;-778.6719;
0.1227932;669;-777.5164;
0.1087031;673;-767.1072;
0.09363598;666;-746.2122;
0.08067812;663;-719.3246;
0.06837791;672;-691.0316;
0.05200338;698;-663.2603;
0.03944121;745;-636.8149;
0.02851593;801;-612.1366;
0.01389797;843;-586.7605;
;846;-556.1457;
;822;-517.8463;
;822;-474.168;
;863;-430.8561;
;907;-392.8445;
;924;-360.4108;
;925;-329.7924;
;926;-298.6705;
;932;-268.8676;
;944;-242.2708;
;963;-216.0842;
;974;-184.9002;
;962;-145.3635;
;939;-99.58986;
;923;-54.65457;
;918;-17.84609;
;929;8.609659;
;968;26.98503;
;1037;40.80776;
;1115;52.93401;
;1169;65.75282;
;1177;80.44382;
;1150;96.586;
;1117;112.506;
;1110;126.6126;
;1139;137.3538;
;1184;143.9058;
;1210;146.9611;
;1202;149.1047;
;1188;153.846;
;1195;164.3657;
;1214;181.0827;
;1222;202.0311;
;1205;225.317;
;1178;248.7562;
;1170;268.9221;
;1203;283.2604;
;1259;291.8018;
;1300;296.6871;
;1296;303.1805;
;1258;317.0761;
;1212;339.2429;
;1176;363.9518;
;1143;384.1754;
;1113;396.4419;
;1108;402.2787;
;1145;406.3234;
;1201;411.5758;
;1253;417.4384;
;1294;421.6925;
;1314;423.0656;
