Результат свертки 1 файлаКревшич Константин Дыцехательный_ЭКГ_08_11_2016.crv_2_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;3392;-875.2441;
-0.02122877;3283;-774.6109;
-0.02578321;3229;-701.7408;
-0.02969806;3207;-667.5056;
-0.02920786;3212;-671.5389;
-0.03152617;3277;-704.1091;
-0.03581784;3411;-754.2365;
-0.04093812;3559;-813.673;
-0.04635295;3653;-871.9182;
-0.05216198;3647;-915.8688;
-0.05685086;3541;-942.7909;
-0.06011757;3401;-966.2059;
-0.05858566;3319;-1000.755;
-0.05842378;3337;-1049.987;
-0.06065361;3422;-1112.665;
-0.05845338;3505;-1188.524;
-0.06100743;3526;-1272.194;
-0.0608493;3484;-1350.252;
-0.06255765;3432;-1410.424;
-0.06710602;3406;-1449.192;
-0.06686705;3380;-1471.576;
-0.05783848;3325;-1487.735;
-0.06311763;3259;-1512.195;
-0.0642321;3243;-1557.198;
-0.06654517;3331;-1623.743;
-0.06865116;3524;-1700.631;
-0.06403776;3741;-1773.145;
-0.06371848;3870;-1830.172;
-0.06076288;3850;-1865.136;
-0.05793952;3711;-1877.058;
-0.06680156;3543;-1871.128;
-0.06466153;3436;-1855.109;
-0.05853221;3428;-1835.563;
-0.06118528;3518;-1820.546;
-0.06440077;3700;-1819.02;
-0.06171774;3945;-1833.112;
-0.05564747;4178;-1851.541;
-0.04932353;4322;-1856.414;
-0.05675675;4351;-1836.874;
-0.06284994;4289;-1792.49;
-0.06052688;4169;-1726.738;
-0.06928517;4033;-1645.247;
-0.07756215;3945;-1563.811;
-0.08440998;3946;-1504.067;
-0.08431454;4025;-1474.739;
-0.08448301;4152;-1464.879;
-0.08680407;4296;-1460.361;
-0.1005147;4400;-1456.958;
-0.1047444;4387;-1453.232;
-0.09495111;4234;-1443.749;
-0.09996357;4024;-1424.498;
-0.1001145;3864;-1399.463;
-0.1077441;3796;-1378.371;
-0.09355988;3797;-1372.277;
-0.08491337;3850;-1388.11;
-0.08072823;3944;-1424.075;
-0.07853086;4030;-1470.255;
-0.08229263;4050;-1513.69;
-0.09267239;4003;-1541.286;
-0.07502018;3917;-1543.323;
-0.0584675;3782;-1519.524;
-0.06284614;3586;-1480.996;
-0.04117477;3375;-1443.54;
-0.0323512;3232;-1419.543;
-0.05067954;3196;-1411.939;
-0.0410386;3253;-1412.845;
-0.01999021;3366;-1408.651;
0.009037151;3476;-1384.513;
0.00619929;3513;-1323.816;
0.04129954;3424;-1216.716;
0.04622333;3226;-1074.988;
0.05585063;3001;-928.9758;
0.07953997;2819;-803.5357;
0.2038978;2684;-706.648;
0.2038978;2579;-638.9121;
0.2038978;2501;-597.5068;
0.2038978;2464;-570.4722;
0.2038978;2485;-539.3586;
0.2025881;2542;-492.2824;
0.2020685;2543;-428.7571;
0.2003324;2394;-353.9922;
0.1993152;2116;-274.6558;
0.1982981;1838;-203.4525;
0.1950663;1659;-158.9505;
0.1865432;1594;-152.7777;
0.1805785;1617;-178.3633;
0.1746138;1699;-218.4387;
0.1677951;1784;-258.5063;
0.1614217;1810;-288.7993;
0.1483242;1750;-302.3898;
0.1362953;1620;-298.8467;
0.1227932;1462;-283.5331;
0.1087031;1332;-261.9225;
0.09363598;1281;-240.9471;
0.08067812;1321;-231.4693;
0.06837791;1416;-238.5362;
0.05200338;1526;-252.0221;
0.03944121;1623;-253.1496;
0.02851593;1685;-228.5452;
0.01389797;1681;-175.1278;
;1593;-97.89968;
;1439;-7.06596;
;1291;81.95625;
;1224;152.5433;
;1248;198.1349;
;1324;229.5264;
;1409;263.0323;
;1470;305.4569;
;1466;355.3649;
;1368;412.3879;
;1193;475.4769;
;989;536.4426;
;807;583.4847;
;684;608.4487;
;665;608.7582;
;778;585.3608;
;974;543.7413;
;1126;495.8393;
;1154;457.0628;
;1070;440.1893;
;922;449.7567;
;742;476.8503;
;577;498.1514;
;485;490.1815;
;519;451.0155;
;670;400.7584;
;865;359.4625;
;1014;334.6267;
;1079;329.6571;
;1049;351.6471;
;931;406.6439;
;757;491.5994;
;576;595.6746;
;439;706.2293;
;391;815.3619;
;456;920.5417;
;584;1024.447;
;692;1136.13;
;734;1268.057;
;708;1425.732;
;602;1601.309;
;416;1779.867;
;198;1948.73;
;36;2101.806;
;8;2239.551;
;145;2365.534;
;365;2482.083;
;525;2590.953;
;550;2697.779;
;478;2807.841;
;375;2915.577;
;261;3006.036;
;129;3069.251;
;-9;3104.668;
;-109;3110.709;
;-121;3079.718;
;-39;3010.823;
;78;2922.246;
;154;2842.441;
;153;2788.904;
;70;2758.307;
;-60;2734.245;
;-164;2697.918;
;-197;2634.859;
;-158;2541.282;
;-53;2427.563;
;123;2310.658;
;324;2202.899;
;449;2109.973;
;427;2034.12;
;285;1974.658;
;116;1928.592;
;16;1890.753;
;33;1850.253;
;171;1791.455;
;390;1706.665;
;612;1607.443;
;756;1518.034;
;805;1456.66;
;779;1422.669;
;663;1399.844;
;454;1371.05;
;249;1328.136;
;173;1267.679;
;213;1184.758;
;256;1078.507;
;258;957.4333;
;270;834.4503;
;306;719.5369;
;288;618.0781;
;170;528.9111;
;10;443.747;
;-100;350.2897;
;-123;237.9189;
;-54;102.457;
;85;-50.5852;
;229;-210.2069;
;305;-366.8312;
;292;-513.7842;
;221;-647.068;
;119;-766.9263;
;6;-878.401;
;-94;-990.601;
;-157;-1117.33;
;-163;-1268.732;
;-94;-1439.453;
;32;-1613.148;
;148;-1777.578;
;177;-1927.018;
;102;-2058.015;
;-32;-2171.828;
;-197;-2275.643;
;-394;-2378.661;
;-582;-2488.728;
;-642;-2610.178;
;-518;-2740.268;
;-318;-2871.021;
;-184;-2993.765;
;-132;-3099.375;
;-107;-3177.771;
;-122;-3224.088;
;-210;-3244.692;
;-326;-3255.244;
;-384;-3272.512;
;-353;-3302.265;
;-251;-3334.51;
;-107;-3353.087;
;37;-3346.003;
;124;-3306.329;
;114;-3233.113;
;6;-3136.726;
;-153;-3033.537;
;-291;-2933.565;
;-350;-2838.557;
;-313;-2750.529;
;-195;-2671.839;
;-50;-2600.015;
;42;-2524.213;
;23;-2430.335;
;-127;-2310.726;
;-401;-2170.132;
;-718;-2021.44;
;-922;-1879.274;
;-907;-1756.561;
;-720;-1658.915;
;-473;-1580.925;
;-233;-1515.136;
;-49;-1460.59;
;17;-1416.826;
;-62;-1377.32;
;-225;-1335.219;
;-384;-1289.768;
;-498;-1244.969;
;-554;-1208.687;
;-502;-1190.928;
;-308;-1193.539;
;-48;-1203.129;
;141;-1198.656;
;210;-1165.869;
;199;-1105.685;
;131;-1031.364;
;2;-958.2103;
;-155;-894.8881;
;-280;-845.1559;
;-340;-812.053;
;-324;-792.8964;
;-233;-774.2017;
;-110;-737.3503;
;-37;-668.9752;
;-76;-564.3746;
;-219;-429.0519;
;-406;-280.4079;
;-567;-141.7415;
;-653;-30.38884;
;-622;47.90088;
;-464;96.2402;
;-253;124.4596;
;-118;149.0128;
;-116;188.8791;
;-205;256.5489;
;-321;354.6565;
;-429;476.3596;
;-497;605.5198;
;-483;724.8794;
;-380;831.3481;
;-224;941.6587;
;-64;1078.838;
;75;1259.365;
;171;1495.211;
;184;1798.933;
;93;2181.193;
;-80;2646.453;
;-271;3191.208;
;-384;3807.197;
;-327;4489.647;
;-109;5243.442;
;123;6082.597;
;235;7025.934;
;232;8091.628;
;183;9290.106;
;100;10616.49;
;-45;12051.25;
;-237;13569.53;
;-400;15151.17;
;-473;16782.7;
;-449;18452.29;
;-369;20145.04;
;-268;21845.62;
;-171;23543.67;
;-119;25229.75;
;-151;26884.84;
;-257;28475.76;
;-371;29963.51;
;-430;31313.04;
;-404;32497.81;
;-297;33499.18;
;-148;34304.3;
;-6;34903.25;
;98;35286.29;
;149;35442.23;
;132;35357.42;
;68;35014.85;
;35;34397.22;
;92;33493.52;
;212;32302.18;
;346;30830.88;
;507;29098.58;
;725;27142.02;
;934;25013.22;
;994;22764.34;
;844;20432.28;
;577;18033.1;
;345;15569.65;
;240;13049.02;
;284;10496.06;
;452;7949.174;
;663;5448.378;
;807;3029.572;
;831;722.7099;
;757;-1449.84;
;621;-3470.271;
;453;-5323.37;
;300;-7001.89;
;206;-8507.992;
;189;-9844.435;
;255;-11007.46;
;395;-11994.84;
;554;-12811.11;
;640;-13462.95;
;590;-13954.83;
;428;-14296.17;
;261;-14505.3;
;192;-14606.84;
;234;-14628.58;
;331;-14598.3;
;450;-14534.98;
;600;-14440.64;
;753;-14306.25;
;839;-14127.07;
;813;-13912.07;
;700;-13678.24;
;562;-13439.5;
;452;-13206.36;
;388;-12993.57;
;377;-12817.96;
;431;-12685.23;
;536;-12587.73;
;633;-12512.23;
;673;-12446;
