–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ Â‚¯Ë˜ ÕÂÈÓËÌÚafaÂÙÂÈÒ_› √_02_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;-309;-937.9961;
-0.02122877;-145;-959.8686;
-0.02578321;16;-998.8373;
-0.02969806;67;-1039.323;
-0.02920786;66;-1062.489;
-0.03152617;95;-1069.785;
-0.03581784;123;-1080.071;
-0.04093812;54;-1104.53;
-0.04635295;-84;-1139.136;
-0.05216198;-165;-1177.43;
-0.05685086;-131;-1212.662;
-0.06011757;-46;-1233.183;
-0.05858566;40;-1233.216;
-0.05842378;146;-1221.342;
-0.06065361;290;-1209.948;
-0.05845338;416;-1205.96;
-0.06100743;423;-1211.171;
-0.0608493;289;-1220.906;
-0.06255765;121;-1224.841;
-0.06710602;65;-1217.945;
-0.06686705;165;-1208.395;
-0.05783848;326;-1207.961;
-0.06311763;401;-1216.806;
-0.0642321;348;-1221.75;
-0.06654517;246;-1209.846;
-0.06865116;174;-1180.913;
-0.06403776;130;-1144.057;
-0.06371848;80;-1106.985;
-0.06076288;13;-1076.225;
-0.05793952;-72;-1058.239;
-0.06680156;-165;-1052.172;
-0.06466153;-216;-1046.628;
-0.05853221;-170;-1033.057;
-0.06118528;-53;-1017.073;
-0.06440077;38;-1009.555;
-0.06171774;37;-1011.817;
-0.05564747;-35;-1017.316;
-0.04932353;-106;-1023.491;
-0.05675675;-126;-1036.132;
-0.06284994;-100;-1059.106;
-0.06052688;-58;-1087.697;
-0.06928517;-18;-1114.33;
-0.07756215;13;-1137.38;
-0.08440998;22;-1159.332;
-0.08431454;34;-1180.153;
-0.08448301;118;-1196.657;
-0.08680407;287;-1207.483;
-0.1005147;441;-1214.901;
-0.1047444;462;-1222.961;
-0.09495111;361;-1233.851;
-0.09996357;241;-1245.969;
-0.1001145;157;-1253.018;
-0.1077441;85;-1248.594;
-0.09355988;29;-1232.833;
-0.08491337;44;-1209.168;
-0.08072823;138;-1174.732;
-0.07853086;229;-1124.396;
-0.08229263;257;-1063.289;
-0.09267239;235;-1003.849;
-0.07502018;201;-945.2228;
-0.0584675;168;-871.5295;
-0.06284614;128;-771.4119;
-0.04117477;74;-649.8932;
-0.0323512;5;-515.1693;
-0.05067954;-61;-364.8842;
-0.0410386;-88;-194.8196;
-0.01999021;-25;-14.94537;
0.009037151;137;156.9591;
0.00619929;294;318.8331;
0.04129954;320;485.7781;
0.04622333;242;666.3513;
0.05585063;163;854.9793;
0.07953997;81;1048.344;
0.2038978;-40;1252.804;
0.2038978;-114;1474.282;
0.2038978;-39;1714.698;
0.2038978;101;1972.52;
0.2038978;136;2240.125;
0.2025881;42;2508.021;
0.2020685;-56;2776.442;
0.2003324;-63;3055.427;
0.1993152;-8;3351.551;
0.1982981;30;3664.489;
0.1950663;5;3993.052;
0.1865432;-87;4337.634;
0.1805785;-199;4696.153;
0.1746138;-228;5064.152;
0.1677951;-95;5439.914;
0.1614217;141;5826.289;
0.1483242;320;6225.909;
0.1362953;342;6635.259;
0.1227932;253;7045.536;
0.1087031;160;7446.972;
0.09363598;112;7835.399;
0.08067812;94;8211.795;
0.06837791;91;8576.546;
0.05200338;115;8926.731;
0.03944121;178;9258.28;
0.02851593;269;9565.646;
0.01389797;348;9833.825;
;371;10042.68;
;333;10183.95;
;263;10265.92;
;192;10296.2;
;136;10269.99;
;100;10178.08;
;82;10011.68;
;74;9759.558;
;59;9412.62;
;12;8974.979;
;-47;8457.56;
;-26;7868.038;
;138;7209.514;
;345;6486.198;
;403;5703.199;
;270;4870.494;
;103;4004.139;
;57;3116.022;
;145;2207.388;
;304;1279.343;
;477;338.8597;
;602;-607.6469;
;635;-1552.252;
;592;-2477.944;
;532;-3363.01;
;500;-4191.77;
;499;-4954.954;
;517;-5648.504;
;532;-6271.976;
;515;-6819.591;
;477;-7274.794;
;481;-7629.17;
;555;-7898.563;
;625;-8106.587;
;600;-8256.455;
;519;-8336.311;
;504;-8344.813;
;569;-8294.026;
;616;-8187.879;
;631;-8022.724;
;677;-7805.708;
;737;-7553.5;
;730;-7272.855;
;662;-6960.893;
;607;-6621.243;
;566;-6267.131;
;491;-5911.604;
;395;-5560.451;
;337;-5214.03;
;340;-4871.639;
;384;-4536.647;
;424;-4213.229;
;418;-3902.919;
;351;-3609.859;
;257;-3344.749;
;199;-3114.166;
;196;-2911.722;
;206;-2723.895;
;184;-2542.708;
;143;-2371.052;
;127;-2218.354;
;159;-2090.986;
;204;-1986.308;
;211;-1895.331;
;171;-1812.053;
;124;-1735.056;
;106;-1662.081;
;121;-1589.757;
;150;-1521.94;
;176;-1467.589;
;187;-1422.255;
;199;-1365.291;
;234;-1286.067;
;298;-1200.431;
;355;-1126.763;
;321;-1062.058;
;184;-987.144;
;72;-886.9642;
;90;-760.3774;
;173;-616.6697;
;214;-461.8872;
;216;-293.7017;
;206;-110.7781;
;149;82.10186;
;44;281.205;
;-35;481.7963;
;-26;672.0469;
;59;843.4297;
;151;1003.92;
;190;1166.985;
;162;1337.378;
;97;1509.278;
;65;1670.905;
;110;1808.207;
;182;1916.834;
;181;2005.056;
;79;2082.568;
;-46;2150.111;
;-117;2201.933;
;-126;2231.74;
;-81;2233.256;
;6;2203.134;
;93;2145.687;
;125;2074.892;
;105;2007.317;
;86;1950.81;
;79;1899.143;
;46;1841.893;
;-10;1776.306;
;-30;1709.414;
;21;1650.58;
;85;1605.516;
;100;1574.426;
;68;1555.615;
;31;1549.476;
;8;1554.441;
;-16;1565.977;
;-50;1585.358;
;-81;1622.041;
;-85;1678.356;
;-50;1742.817;
;0;1803.526;
;29;1860.879;
;5;1922.718;
;-64;1995.145;
;-126;2076.516;
;-157;2156.068;
;-188;2218.37;
;-228;2255.603;
;-227;2276.847;
;-156;2301.29;
;-102;2341.444;
;-152;2392.983;
;-275;2441.807;
;-361;2476.21;
;-377;2494.731;
;-398;2503.666;
;-436;2510.222;
;-392;2516.231;
;-227;2518.916;
;-75;2517.223;
;-60;2515.157;
;-108;2521.944;
;-99;2546.638;
;-49;2590.076;
;-41;2641.057;
;-74;2689.07;
;-102;2734.35;
;-105;2781.606;
;-70;2832.955;
;10;2892.912;
;109;2968.627;
;174;3056.269;
;204;3142.473;
;232;3221.995;
;273;3303.278;
;304;3393.774;
;313;3494.673;
;330;3607.17;
;379;3732.478;
;447;3863.787;
;490;3987.244;
;497;4096.954;
;517;4201.397;
;611;4310.373;
;757;4421.51;
;872;4528.994;
;925;4631.827;
;956;4724.751;
;1002;4797.208;
;1060;4851.944;
;1169;4907.629;
;1376;4974.23;
;1625;5043.391;
;1790;5103.974;
;1830;5153.759;
;1833;5195.454;
;1877;5232.581;
;1990;5268.007;
;2180;5300.853;
;2433;5326.011;
;2688;5336.802;
;2885;5332.412;
;2991;5324.188;
;3020;5331.908;
;3018;5364.964;
;3027;5411.624;
;3023;5452.678;
;2971;5480.617;
;2906;5503.271;
;2872;5533.922;
;2833;5584.217;
;2762;5658.288;
;2712;5749.962;
;2687;5846.911;
;2587;5939.273;
;2334;6025.143;
;1981;6106.297;
;1623;6181.275;
;1307;6245.414;
;1017;6301.953;
;711;6362.99;
;360;6434.621;
;31;6508.586;
;-163;6572.217;
;-223;6619.18;
;-295;6650.285;
;-453;6671.449;
;-602;6686.706;
;-668;6690.262;
;-742;6671.433;
;-879;6630.174;
;-975;6577.542;
;-950;6519.258;
;-882;6449.193;
;-859;6359.272;
;-853;6245.759;
;-807;6108.654;
;-718;5953.047;
;-621;5790.262;
;-517;5628.655;
;-396;5466.926;
;-273;5297.735;
;-197;5115.443;
;-173;4917.066;
;-133;4702.208;
;-25;4470.534;
;103;4218.659;
;164;3943.903;
;136;3651.103;
;78;3350.919;
;52;3050.313;
;71;2749.577;
;118;2446.029;
;181;2136.533;
;245;1820.311;
;293;1499.532;
;308;1177.581;
;286;854.7635;
;255;529.6474;
;273;202.8427;
;356;-122.5781;
;409;-445.8142;
;360;-770.715;
;294;-1101.104;
;352;-1434.684;
;516;-1761.866;
;652;-2075.57;
;664;-2378.895;
;563;-2681.073;
;432;-2986.987;
;350;-3293.108;
;314;-3593.395;
;284;-3882.941;
;271;-4158.81;
;298;-4420.039;
;334;-4670.222;
;366;-4923.318;
;418;-5199.519;
;468;-5506.187;
;442;-5827.636;
;341;-6143.714;
;237;-6448.643;
;184;-6743.624;
;183;-7026.615;
;235;-7300.239;
;325;-7575.417;
;403;-7853.817;
;417;-8121.981;
;373;-8367.863;
;344;-8592.219;
;393;-8802.477;
;532;-9007.571;
;711;-9215.473;
;849;-9423.147;
;875;-9612.994;
;780;-9765.477;
;632;-9876.815;
;532;-9957.841;
;533;-10019.7;
;615;-10061.02;
;703;-10071.02;
;734;-10045.07;
;692;-9990.413;
;614;-9913.49;
;529;-9811.658;
;441;-9685.606;
