–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ Â‚¯Ë˜_› √_01_11_20efq16.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;-144;-469.6158;
-0.02122877;-161;-488.8402;
-0.02578321;-165;-502.0216;
-0.02969806;-151;-507.8222;
-0.02920786;-138;-507.3748;
-0.03152617;-149;-505.4831;
-0.03581784;-179;-505.7214;
-0.04093812;-174;-505.961;
-0.04635295;-118;-503.0123;
-0.05216198;-65;-498.8756;
-0.05685086;-67;-496.9739;
-0.06011757;-111;-497.5968;
-0.05858566;-150;-499.0263;
-0.05842378;-161;-501.5907;
-0.06065361;-157;-507.4413;
-0.05845338;-162;-516.9211;
-0.06100743;-187;-528.3138;
-0.0608493;-232;-540.5694;
-0.06255765;-271;-553.2177;
-0.06710602;-249;-564.2808;
-0.06686705;-148;-571.3281;
-0.05783848;-31;-576.551;
-0.06311763;23;-586.2593;
-0.0642321;-2;-603.6888;
-0.06654517;-61;-625.4147;
-0.06865116;-98;-645.4459;
-0.06403776;-93;-659.6724;
-0.06371848;-67;-668.7164;
-0.06076288;-48;-676.533;
-0.05793952;-50;-685.0414;
-0.06680156;-63;-690.8395;
-0.06466153;-78;-689.4304;
-0.05853221;-86;-680.6454;
-0.06118528;-76;-668.237;
-0.06440077;-45;-657.0175;
-0.06171774;-7;-650.7659;
-0.05564747;19;-649.6042;
-0.04932353;27;-648.6743;
-0.05675675;20;-641.3168;
-0.06284994;-3;-625.6204;
-0.06052688;-31;-603.7251;
-0.06928517;-38;-578.4058;
-0.07756215;-29;-551.0493;
-0.08440998;-24;-523.1846;
-0.08431454;-29;-496.1732;
-0.08448301;-26;-470.9;
-0.08680407;-7;-448.3846;
-0.1005147;15;-429.2792;
-0.1047444;30;-411.77;
-0.09495111;33;-392.3664;
-0.09996357;23;-370.1138;
-0.1001145;2;-346.6659;
-0.1077441;-20;-323.8296;
-0.09355988;-25;-302.6253;
-0.08491337;-13;-284.0081;
-0.08072823;0;-268.1149;
-0.07853086;5;-252.9396;
-0.08229263;2;-236.7798;
-0.09267239;-2;-219.9152;
-0.07502018;-11;-203.7669;
-0.0584675;-18;-189.1898;
-0.06284614;-18;-177.2143;
-0.04117477;-19;-168.319;
-0.0323512;-30;-162.036;
-0.05067954;-46;-157.2781;
-0.0410386;-47;-153.1895;
-0.01999021;-27;-148.8836;
0.009037151;-10;-143.2475;
0.00619929;-28;-135.671;
0.04129954;-65;-126.5079;
0.04622333;-79;-114.7933;
0.05585063;-54;-97.0682;
0.07953997;-23;-70.59985;
0.2038978;-5;-36.46787;
0.2038978;5;1.69837;
0.2038978;5;41.97683;
0.2038978;-5;86.60732;
0.2038978;-14;140.1829;
0.2025881;-29;207.3435;
0.2020685;-70;291.2755;
0.2003324;-103;391.8111;
0.1993152;-79;504.7673;
0.1982981;-22;625.6207;
0.1950663;-5;753.6184;
0.1865432;-31;893.0325;
0.1805785;-44;1050.344;
0.1746138;-20;1229.87;
0.1677951;10;1431.257;
0.1614217;12;1651.003;
0.1483242;-5;1885.991;
0.1362953;-21;2136.085;
0.1227932;-32;2401.612;
0.1087031;-36;2681.613;
0.09363598;-32;2974.133;
0.08067812;-17;3278.701;
0.06837791;4;3596.955;
0.05200338;29;3931.861;
0.03944121;42;4285.608;
0.02851593;30;4657.028;
0.01389797;2;5041.296;
;-18;5433.373;
;-20;5830.396;
;-17;6229.534;
;-24;6625.53;
;-34;7011.704;
;-31;7381.611;
;-8;7730.448;
;25;8056.067;
;44;8357.794;
;34;8632.216;
;0;8872.904;
;-39;9072.315;
;-62;9224.297;
;-59;9323.633;
;-39;9365.618;
;-20;9344.437;
;-20;9253.063;
;-33;9085.738;
;-53;8841.12;
;-85;8520.793;
;-118;8125.235;
;-120;7652.882;
;-86;7104.383;
;-57;6483.903;
;-60;5797.763;
;-73;5053.533;
;-69;4261.088;
;-53;3431.318;
;-46;2574.868;
;-46;1702.764;
;-41;826.0887;
;-25;-47.02155;
;-5;-911.3679;
;15;-1761.414;
;40;-2588.508;
;69;-3380.686;
;102;-4125.748;
;145;-4812.609;
;202;-5430.871;
;264;-5972.466;
;307;-6435.317;
;313;-6821.33;
;294;-7128.884;
;274;-7350.582;
;272;-7485.049;
;292;-7545.896;
;332;-7550.112;
;380;-7500.167;
;419;-7389.131;
;434;-7216.844;
;426;-6992.522;
;404;-6727.204;
;383;-6433.158;
;374;-6121.47;
;375;-5795.486;
;382;-5453.763;
;381;-5099.654;
;361;-4741.653;
;327;-4388.516;
;298;-4047.626;
;285;-3724.306;
;276;-3419.068;
;252;-3129.611;
;208;-2854.951;
;154;-2596.383;
;121;-2357.167;
;137;-2141.321;
;168;-1949.606;
;140;-1777.892;
;61;-1622.288;
;28;-1482.037;
;72;-1355.828;
;116;-1240.611;
;102;-1135.049;
;54;-1040.244;
;15;-954.6569;
;-4;-874.0286;
;-1;-795.1398;
;14;-716.2571;
;22;-633.9695;
;22;-545.4308;
;36;-451.5432;
;64;-354.8911;
;74;-255.5621;
;48;-152.5974;
;21;-46.20436;
;33;62.42642;
;69;174.9243;
;92;295.7213;
;90;428.1009;
;69;570.6299;
;33;720.4468;
;-7;876.5891;
;-15;1037.66;
;26;1198.594;
;86;1353.878;
;121;1501.787;
;116;1644.236;
;80;1783.799;
;36;1920.111;
;10;2049.613;
;4;2168.116;
;-4;2274.691;
;-24;2370.433;
;-40;2455.547;
;-37;2529.047;
;-15;2590.567;
;15;2640.517;
;41;2679.15;
;53;2706.908;
;37;2725.738;
;6;2738.034;
;-24;2743.867;
;-46;2740.443;
;-61;2724.403;
;-60;2694.071;
;-37;2652.311;
;-5;2606.332;
;22;2562.996;
;40;2523.58;
;50;2485.529;
;45;2447.959;
;22;2412.35;
;-9;2379.467;
;-30;2349.413;
;-29;2323.807;
;-11;2303.629;
;7;2288.158;
;9;2276.304;
;-2;2269.006;
;-18;2267.839;
;-35;2273.659;
;-48;2285.305;
;-47;2300.091;
;-32;2315.465;
;-13;2330.478;
;3;2346.372;
;14;2365.226;
;17;2389.925;
;11;2422.57;
;0;2463.32;
;-5;2509.907;
;-6;2559.117;
;-14;2608.152;
;-28;2655.576;
;-35;2701.789;
;-23;2747.49;
;1;2792.988;
