–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ ‡ÔÓ‚ ≈‚„ÂÌËÈ_› √_qrq03_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;287;-1222.46;
-0.02122877;286;-1208.608;
-0.02578321;272;-1199.853;
-0.02969806;269;-1193.035;
-0.02920786;274;-1183.861;
-0.03152617;271;-1171.349;
-0.03581784;262;-1158.73;
-0.04093812;263;-1150.569;
-0.04635295;287;-1149;
-0.05216198;301;-1152.802;
-0.05685086;273;-1157.99;
-0.06011757;225;-1158.909;
-0.05858566;220;-1150.916;
-0.05842378;262;-1133.578;
-0.06065361;294;-1110.667;
-0.05845338;269;-1087.001;
-0.06100743;210;-1064.431;
-0.0608493;165;-1040.68;
-0.06255765;159;-1011.232;
-0.06710602;178;-972.2136;
-0.06686705;202;-922.7607;
-0.05783848;212;-864.5908;
-0.06311763;204;-799.1647;
-0.0642321;177;-723.737;
-0.06654517;144;-632.6827;
-0.06865116;116;-523.6725;
-0.06403776;98;-400.6205;
-0.06371848;80;-267.1565;
-0.06076288;64;-120.7433;
-0.05793952;71;43.89435;
-0.06680156;101;228.8657;
-0.06466153;131;433.868;
-0.05853221;142;659.7084;
-0.06118528;141;908.0928;
-0.06440077;127;1181.702;
-0.06171774;98;1483.471;
-0.05564747;72;1812.955;
-0.04932353;73;2162.875;
-0.05675675;108;2526.125;
-0.06284994;151;2902.078;
-0.06052688;170;3294.582;
-0.06928517;155;3703.896;
-0.07756215;130;4124.84;
-0.08440998;126;4548.827;
-0.08431454;140;4966.75;
-0.08448301;144;5370.181;
-0.08680407;134;5752.538;
-0.1005147;128;6107.932;
-0.1047444;139;6430.618;
-0.09495111;156;6714.519;
-0.09996357;157;6953.431;
-0.1001145;141;7139.576;
-0.1077441;126;7264.414;
-0.09355988;138;7321.512;
-0.08491337;165;7306.785;
-0.08072823;159;7215.216;
-0.07853086;113;7038.652;
-0.08229263;87;6767.988;
-0.09267239;123;6397.127;
-0.07502018;189;5923.271;
-0.0584675;225;5345.097;
-0.06284614;221;4664.167;
-0.04117477;200;3886.633;
-0.0323512;179;3022.499;
-0.05067954;164;2082.228;
-0.0410386;172;1074.482;
-0.01999021;197;8.800607;
0.009037151;211;-1104.972;
0.00619929;217;-2259.765;
0.04129954;242;-3452.016;
0.04622333;290;-4676.157;
0.05585063;326;-5920.244;
0.07953997;322;-7168.007;
0.2038978;288;-8403.193;
0.2038978;245;-9611.694;
0.2038978;206;-10781.96;
0.2038978;177;-11906.35;
0.2038978;161;-12978.8;
0.2025881;171;-13990.54;
0.2020685;209;-14926.82;
0.2003324;261;-15771.95;
0.1993152;306;-16515.72;
0.1982981;336;-17154.93;
0.1950663;346;-17689.2;
0.1865432;322;-18119.15;
0.1805785;264;-18444.22;
0.1746138;204;-18662.76;
