–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡√Ë„Ó¸Â‚ÒÍËÈ ¿ÎÂÍÒ‡€‘¿‘‰_› √_07_11_2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;264;-208.1653;
-0.02122877;237;-216.6851;
-0.02578321;214;-222.7601;
-0.02969806;173;-226.6307;
-0.02920786;107;-227.739;
-0.03152617;69;-229.1372;
-0.03581784;101;-237.0964;
-0.04093812;177;-252.3638;
-0.04635295;236;-268.9581;
-0.05216198;253;-281.3203;
-0.05685086;236;-287.842;
-0.06011757;205;-286.8091;
-0.05858566;174;-275.8695;
-0.05842378;157;-258.0268;
-0.06065361;150;-241.4828;
-0.05845338;145;-232.0833;
-0.06100743;153;-229.3851;
-0.0608493;195;-229.1684;
-0.06255765;264;-226.0742;
-0.06710602;311;-215.875;
-0.06686705;314;-198.5947;
-0.05783848;297;-178.281;
-0.06311763;282;-157.5096;
-0.0642321;250;-134.1616;
-0.06654517;194;-106.0847;
-0.06865116;158;-78.38747;
-0.06403776;176;-60.19307;
-0.06371848;235;-53.18552;
-0.06076288;296;-49.42739;
-0.05793952;330;-42.13726;
-0.06680156;327;-30.39759;
-0.06466153;292;-13.59179;
-0.05853221;248;10.33188;
-0.06118528;216;37.31093;
-0.06440077;200;57.8952;
-0.06171774;178;66.94402;
-0.05564747;153;66.83739;
-0.04932353;162;62.36558;
-0.05675675;224;58.14149;
-0.06284994;293;57.53081;
-0.06052688;314;60.62589;
-0.06928517;294;64.5907;
-0.07756215;251;67.99548;
-0.08440998;179;72.49173;
-0.08431454;90;77.66001;
-0.08448301;47;78.53569;
-0.08680407;81;69.87561;
-0.1005147;154;53.08613;
-0.1047444;202;35.05964;
-0.09495111;207;20.55701;
-0.09996357;187;10.08264;
-0.1001145;156;6.313763;
-0.1077441;124;13.21251;
-0.09355988;99;27.82045;
-0.08491337;77;40.17546;
-0.08072823;53;43.25938;
-0.07853086;41;37.87128;
-0.08229263;69;28.5005;
-0.09267239;133;20.29204;
-0.07502018;182;17.83336;
-0.0584675;182;23.18085;
-0.06284614;156;34.67611;
-0.04117477;133;49.52365;
-0.0323512;94;66.5932;
-0.05067954;33;85.54289;
-0.0410386;-6;102.8277;
-0.01999021;14;112.9687;
0.009037151;82;115.0341;
0.00619929;148;114.6924;
0.04129954;175;116.7119;
0.04622333;154;121.2097;
0.05585063;110;129.4897;
0.07953997;75;144.8205;
0.2038978;59;164.7475;
0.2038978;45;181.1104;
0.2038978;23;188.0265;
0.2038978;3;185.9778;
0.2038978;19;177.9173;
0.2025881;71;167.7879;
0.2020685;113;160.372;
0.2003324;109;158.1653;
0.1993152;80;159.4889;
0.1982981;50;161.6079;
0.1950663;5;163.8113;
0.1865432;-60;166.7999;
0.1805785;-98;168.1707;
0.1746138;-62;162.3667;
0.1677951;23;148.448;
0.1614217;90;131.9459;
0.1483242;103;117.9524;
0.1362953;76;107.2018;
0.1227932;28;101.6888;
0.1087031;-22;104.8577;
0.09363598;-51;114.013;
0.08067812;-58;120.3222;
0.06837791;-69;117.2657;
0.05200338;-83;104.4726;
0.03944121;-60;85.8577;
0.02851593;11;68.50893;
0.01389797;69;59.05859;
;71;58.09449;
;41;60.29335;
;17;62.07045;
