–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ ÓqfqÎÂÒÌËÍÓ‚ ¿ÎÂÍÒÂÈ_› √_07_11_2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;554;-4691.113;
-0.02122877;480;-4587.521;
-0.02578321;453;-4477.141;
-0.02969806;463;-4384.06;
-0.02920786;525;-4323.848;
-0.03152617;661;-4281.506;
-0.03581784;841;-4224.88;
-0.04093812;964;-4138.858;
-0.04635295;953;-4031.037;
-0.05216198;832;-3912.314;
-0.05685086;690;-3787.625;
-0.06011757;587;-3658.046;
-0.05858566;519;-3522.042;
-0.05842378;481;-3380.47;
-0.06065361;539;-3241.674;
-0.05845338;757;-3113.813;
-0.06100743;1027;-2993.184;
-0.0608493;1143;-2867.096;
-0.06255765;1052;-2727.364;
-0.06710602;884;-2574.092;
-0.06686705;741;-2409.49;
-0.05783848;608;-2236.284;
-0.06311763;499;-2065.617;
-0.0642321;482;-1916.049;
-0.06654517;572;-1795.956;
-0.06865116;705;-1690.035;
-0.06403776;821;-1574.502;
-0.06371848;909;-1440.131;
-0.06076288;965;-1293.746;
-0.05793952;977;-1145.88;
-0.06680156;936;-1005.246;
-0.06466153;845;-878.2861;
-0.05853221;716;-766.7526;
-0.06118528;607;-671.5605;
-0.06440077;610;-598.0445;
-0.06171774;778;-549.0574;
-0.05564747;1030;-514.5651;
-0.04932353;1214;-477.2502;
-0.05675675;1254;-426.8669;
-0.06284994;1207;-364.2239;
-0.06052688;1151;-292.8611;
-0.06928517;1111;-213.6623;
-0.07756215;1094;-133.8354;
-0.08440998;1131;-73.11626;
-0.08431454;1247;-47.51979;
-0.08448301;1429;-47.23366;
-0.08680407;1633;-46.26884;
-0.1005147;1801;-27.93447;
-0.1047444;1895;8.898391;
-0.09495111;1897;59.89432;
-0.09996357;1818;117.9343;
-0.1001145;1681;173.2389;
-0.1077441;1518;220.0401;
-0.09355988;1403;257.4763;
-0.08491337;1450;285.1821;
-0.08072823;1711;306.0876;
