Результат свертки 1 файлаЗолотов Артур Нейвыаыфвароинтерфейс_ЭКГ_08_11_2016.crv_2_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;511;-909.292;
-0.02122877;429;-1001.455;
-0.02578321;159;-1066.862;
-0.02969806;-97;-1119.431;
-0.02920786;-124;-1186.072;
-0.03152617;8;-1282.432;
-0.03581784;58;-1406.112;
-0.04093812;18;-1546.908;
-0.04635295;74;-1695.101;
-0.05216198;252;-1835.543;
-0.05685086;386;-1949.241;
-0.06011757;383;-2034.088;
-0.05858566;281;-2115.563;
-0.05842378;131;-2215.018;
-0.06065361;-31;-2322.323;
-0.05845338;-130;-2422.004;
-0.06100743;-100;-2526.135;
-0.0608493;47;-2655.451;
-0.06255765;245;-2806.787;
-0.06710602;428;-2959.444;
-0.06686705;532;-3094.538;
-0.05783848;466;-3198.131;
-0.06311763;222;-3266.404;
-0.0642321;-11;-3315.208;
-0.06654517;-26;-3370.62;
-0.06865116;103;-3447.658;
-0.06403776;152;-3544.463;
-0.06371848;120;-3652.254;
-0.06076288;194;-3762.491;
-0.05793952;400;-3860.539;
-0.06680156;570;-3926.297;
-0.06466153;589;-3955.461;
-0.05853221;474;-3970.901;
-0.06118528;286;-3993.117;
-0.06440077;89;-4013.04;
-0.06171774;-30;-4015.967;
-0.05564747;-13;-4013.533;
-0.04932353;127;-4026.49;
-0.05675675;321;-4053.612;
-0.06284994;501;-4076.099;
-0.06052688;608;-4076.99;
-0.06928517;549;-4044.238;
-0.07756215;307;-3975.04;
-0.08440998;65;-3883.863;
-0.08431454;35;-3795.135;
-0.08448301;156;-3723.953;
-0.08680407;210;-3670.512;
-0.1005147;180;-3628.643;
-0.1047444;234;-3592.021;
-0.09495111;409;-3547.618;
-0.09996357;556;-3475.356;
-0.1001145;578;-3369.862;
-0.1077441;492;-3254.18;
-0.09355988;340;-3151.083;
-0.08491337;179;-3053.83;
-0.08072823;91;-2947.504;
-0.07853086;137;-2843.106;
-0.08229263;292;-2762.292;
-0.09267239;488;-2705.4;
-0.07502018;668;-2655.585;
-0.0584675;779;-2596.377;
-0.06284614;730;-2512.769;
-0.04117477;503;-2397.657;
-0.0323512;277;-2264.741;
-0.05067954;264;-2141.478;
-0.0410386;407;-2045.043;
-0.01999021;470;-1974.745;
0.009037151;438;-1923.012;
0.00619929;499;-1881.425;
0.04129954;694;-1833.734;
0.04622333;852;-1759.853;
0.05585063;869;-1658.08;
0.07953997;778;-1553.61;
0.2038978;634;-1467.405;
0.2038978;475;-1390.407;
0.2038978;382;-1307.839;
0.2038978;417;-1230.904;
0.2038978;566;-1180.153;
0.2025881;760;-1155.137;
0.2020685;939;-1138.031;
0.2003324;1053;-1111.174;
0.1993152;1015;-1060.415;
0.1982981;798;-980.8676;
0.1950663;572;-886.3718;
0.1865432;539;-801.9698;
0.1805785;647;-743.4808;
0.1746138;691;-710.9913;
0.1677951;669;-697.749;
0.1614217;758;-694.8161;
0.1483242;968;-685.5504;
0.1362953;1127;-649.0338;
0.1227932;1143;-581.2757;
0.1087031;1063;-506.1534;
0.09363598;934;-445.9524;
0.08067812;788;-393.8296;
0.06837791;698;-335.2224;
0.05200338;732;-279.8918;
0.03944121;886;-247.8303;
0.02851593;1092;-239.3634;
0.01389797;1290;-238.7607;
;1420;-229.9032;
;1392;-198.1601;
;1180;-137.0318;
;954;-61.18798;
;920;1.27168;
;1032;31.92954;
;1076;30.08793;
;1048;2.890209;
;1133;-41.349;
;1351;-85.8932;
;1526;-107.6377;
;1546;-100.7252;
;1448;-90.371;
;1288;-99.2933;
;1111;-117.2959;
;1001;-125.1652;
;1045;-133.3459;
;1234;-164.8584;
;1482;-221.1514;
;1706;-284.3194;
;1843;-335.0652;
;1807;-356.2067;
;1586;-339.877;
;1364;-299.906;
;1356;-262.3459;
;1502;-243.6278;
;1573;-244.0954;
;1540;-258.2777;
;1583;-279.5109;
;1748;-292.9478;
;1887;-276.5864;
;1900;-222.7879;
;1816;-152.5355;
;1678;-89.15227;
;1515;-28.61251;
;1402;41.74891;
;1417;110.0167;
;1552;155.2178;
;1729;179.7517;
;1889;203.6764;
;1985;242.697;
;1938;306.8298;
;1721;401.155;
;1485;514.6137;
;1434;622.1968;
;1536;705.9224;
;1583;764.3212;
;1548;803.4944;
;1598;830.7052;
;1773;860.5403;
;1919;914.4164;
;1918;999.5789;
;1803;1094.242;
;1631;1174.047;
;1447;1242.67;
;1320;1314.081;
;1327;1379.343;
;1471;1417.684;
;1668;1428.251;
;1838;1428.05;
;1928;1434.901;
;1870;1463.085;
;1634;1518.692;
;1373;1588.164;
;1296;1644.577;
;1374;1668.738;
;1398;1658.999;
;1345;1623.006;
;1399;1570.502;
;1590;1517.719;
;1743;1487.523;
;1743;1487.656;
;1637;1494.482;
;1480;1480.607;
;1310;1449.513;
;1197;1417.435;
;1218;1378.35;
;1355;1314.011;
;1524;1222.942;
;1654;1119.28;
;1713;1019.142;
;1636;938.645;
;1396;885.6771;
;1149;848.7583;
;1109;804.0872;
;1222;734.8774;
;1251;636.7635;
;1178;514.4327;
;1201;378.5768;
;1370;247.1349;
;1505;140.8464;
;1477;64.02158;
;1318;-5.383386;
;1102;-90.11998;
;886;-184.1339;
;745;-272.225;
;742;-363.3788;
;862;-478.6257;
;1028;-616.8898;
;1171;-757.1284;
;1245;-880.4623;
;1171;-975.3037;
;918;-1038.684;
;647;-1084.543;
;573;-1137.888;
;656;-1215.261;
;671;-1316.531;
;588;-1433.879;
;591;-1558.254;
;733;-1675.436;
;857;-1765.332;
;835;-1821.682;
;696;-1864.647;
;506;-1916.955;
;319;-1974.122;
;198;-2022.169;
;193;-2070.075;
;294;-2137.221;
;445;-2222.414;
;594;-2308.767;
;695;-2380.554;
;661;-2423.554;
;444;-2429.751;
;193;-2410.966;
;130;-2393.657;
;229;-2396.194;
;271;-2419.708;
;218;-2456.758;
;255;-2497.707;
;444;-2527.085;
;625;-2524.759;
;668;-2484.915;
;583;-2429.425;
;414;-2383.133;
;215;-2341.734;
;81;-2288.56;
;92;-2230.092;
;229;-2186.63;
;413;-2160.563;
;584;-2137.405;
;692;-2101.752;
;642;-2039.724;
;404;-1943.251;
;152;-1824.306;
;108;-1710.662;
;226;-1622.115;
;279;-1559.376;
;239;-1514.243;
;286;-1477.22;
;466;-1433.213;
;620;-1362.111;
;632;-1257.983;
;531;-1143.253;
;377;-1043.684;
;218;-957.2293;
;120;-869.0434;
;142;-785.722;
;278;-727.0929;
