–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡¿ÙÓÌËÌ ÕËÍËÚ‡_› √_3Û1_10_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;750;-509.569;
-0.02122877;722;-492.574;
-0.02578321;701;-475.2531;
-0.02969806;730;-456.8783;
-0.02920786;806;-438.1747;
-0.03152617;890;-416.6927;
-0.03581784;954;-386.6342;
-0.04093812;989;-347.4273;
-0.04635295;990;-304.6745;
-0.05216198;958;-263.4045;
-0.05685086;916;-223.4729;
-0.06011757;888;-185.6635;
-0.05858566;872;-154.6453;
-0.05842378;860;-134.3675;
-0.06065361;855;-122.8365;
-0.05845338;869;-113.1981;
-0.06100743;899;-98.75089;
-0.0608493;920;-77.72643;
-0.06255765;908;-52.21661;
-0.06710602;863;-24.77777;
-0.06686705;809;2.713821;
-0.05783848;765;25.48624;
-0.06311763;741;36.91039;
-0.0642321;738;34.7281;
-0.06654517;750;22.88583;
-0.06865116;766;7.784138;
-0.06403776;784;-4.68751;
-0.06371848;804;-11.20635;
-0.06076288;797;-12.3229;
-0.05793952;747;-11.81773;
-0.06680156;687;-13.15759;
-0.06466153;667;-17.90944;
-0.05853221;696;-25.62004;
-0.06118528;742;-33.53848;
-0.06440077;787;-38.65376;
-0.06171774;816;-41.13292;
-0.05564747;815;-43.38791;
-0.04932353;794;-45.26237;
-0.05675675;774;-43.64661;
-0.06284994;761;-37.02722;
-0.06052688;740;-29.0354;
-0.06928517;710;-24.83022;
-0.07756215;703;-25.25454;
-0.08440998;742;-26.25126;
-0.08431454;808;-23.73126;
-0.08448301;876;-16.73628;
-0.08680407;933;-5.792863;
-0.1005147;957;7.822892;
-0.1047444;927;21.3847;
-0.09495111;865;32.49588;
-0.09996357;814;41.179;
-0.1001145;788;48.08719;
-0.1077441;784;52.17387;
-0.09355988;805;51.46681;
-0.08491337;843;44.98996;
-0.08072823;874;33.91879;
-0.07853086;887;22.15373;
-0.08229263;890;14.54556;
-0.09267239;890;11.85788;
-0.07502018;882;8.07413;
-0.0584675;856;-4.206773;
-0.06284614;814;-27.71086;
-0.04117477;783;-59.37157;
-0.0323512;789;-92.81371;
-0.05067954;819;-121.2453;
-0.0410386;835;-142.1769;
-0.01999021;817;-160.6861;
0.009037151;783;-186.0008;
0.00619929;766;-223.9206;
0.04129954;769;-272.913;
0.04622333;771;-326.1035;
0.05585063;759;-377.1217;
0.07953997;746;-425.5081;
0.2038978;748;-475.7594;
0.2038978;763;-530.9745;
0.2038978;781;-590.0631;
0.2038978;791;-648.6365;
0.2038978;780;-700.8682;
0.2025881;750;-743.5607;
0.2020685;724;-780.2639;
0.2003324;717;-817.7271;
0.1993152;722;-858.9441;
0.1982981;734;-902.3439;
0.1950663;759;-945.0825;
0.1865432;787;-982.5034;
0.1805785;792;-1009.341;
0.1746138;769;-1025.144;
0.1677951;741;-1033.578;
0.1614217;719;-1035.017;
0.1483242;688;-1025.796;
0.1362953;647;-1006.351;
0.1227932;622;-983.5441;
0.1087031;637;-962.0152;
0.09363598;680;-938.9798;
0.08067812;717;-910.1006;
0.06837791;736;-874.7041;
0.05200338;746;-834.0464;
0.03944121;748;-788.5743;
0.02851593;730;-737.9281;
0.01389797;701;-682.1339;
;685;-623.8988;
;694;-568.3672;
;712;-519.3032;
;715;-477.3362;
;704;-441.4402;
;726;-409.9068;
;807;-380.5763;
;895;-353.3219;
;914;-331.3836;
;852;-317.9091;
;771;-312.4082;
;735;-311.304;
;753;-310.9647;
;785;-311.4957;
;795;-316.9365;
;794;-330.5858;
;804;-350.1355;
;822;-369.7991;
;829;-386.9598;
;820;-406.6784;
;806;-436.8524;
;789;-479.9377;
;749;-528.895;
;682;-574.5655;
;627;-611.6667;
;621;-638.6566;
;646;-654.5355;
;664;-661.7565;
;666;-666.0685;
;654;-671.132;
;627;-674.2649;
;609;-670.3901;
;641;-656.9034;
;711;-634.6657;
;765;-607.0313;
;777;-576.5192;
;760;-540.7049;
;730;-494.9883;
;698;-437.0571;
;665;-366.8665;
;641;-285.9982;
;652;-199.0606;
;710;-112.01;
;781;-25.54307;
;809;65.11262;
;783;165.2433;
;745;276.3544;
;734;394.2748;
;758;509.3491;
;806;612.1813;
;836;700.5715;
;817;777.7615;
;779;847.6159;
;754;913.0557;
;733;975.1425;
;696;1031.13;
;671;1077.133;
;674;1115.02;
;679;1152.077;
;673;1192.373;
;672;1231.234;
;682;1260.443;
;684;1274.665;
;684;1273.906;
;697;1261.251;
;721;1239.544;
;718;1212.762;
;675;1184.376;
;615;1154.56;
;567;1121.47;
;540;1085.494;
;539;1047.477;
;566;1006.485;
;607;962.3027;
;639;917.0433;
;663;871.6082;
;674;824.6973;
;647;778.7253;
;576;737.7846;
;515;701.6498;
;508;665.8373;
;539;627.8905;
;562;589.4039;
;582;553.5942;
;632;522.3525;
;700;496.7614;
;738;479.9442;
;714;474.8889;
;649;481.7257;
;589;500.9018;
;553;536.6462;
;540;591.4149;
;543;660.2008;
;577;736.0161;
;649;817.5149;
;729;906.3147;
;782;1002.946;
;789;1109.381;
;752;1229.065;
;691;1360.635;
;637;1494.878;
;617;1619.582;
;632;1729.967;
;665;1830.959;
;694;1928.718;
;707;2021.873;
;709;2104.229;
;709;2171.713;
;703;2223.76;
;675;2260.421;
;629;2282.484;
;595;2289.165;
;602;2275.216;
;644;2234.481;
;689;2166.907;
;709;2078.257;
;696;1974.184;
;656;1856.411;
;604;1724.002;
;569;1576.332;
;572;1414.106;
;601;1238.483;
;631;1050.404;
;653;851.4292;
;673;642.8628;
;691;425.7972;
;702;202.615;
;705;-20.4126;
;698;-236.748;
;677;-445.2609;
;648;-649.4523;
;639;-853.3426;
;663;-1058.755;
;702;-1264.33;
;725;-1464.774;
;709;-1653.852;
;655;-1828.652;
;593;-1989.48;
;568;-2136.151;
;601;-2269.125;
;668;-2390.256;
;719;-2502.038;
;718;-2606.094;
;672;-2703.77;
;623;-2794.43;
;606;-2875.149;
;620;-2941.791;
;647;-2992.148;
;661;-3027.429;
;636;-3052.549;
;579;-3071.39;
;533;-3083.593;
;528;-3087.531;
;554;-3085.594;
;593;-3082.664;
;634;-3080.032;
;650;-3073.137;
;618;-3057.237;
;556;-3033.239;
;497;-3007.052;
;439;-2983.568;
;373;-2964.169;
;336;-2949.138;
;367;-2938.066;
;430;-2927.31;
;453;-2910.56;
;430;-2883.269;
;403;-2846.718;
;388;-2808.906;
;368;-2776.831;
;333;-2749.684;
;298;-2722.695;
;291;-2695.997;
;322;-2674.253;
;372;-2657.825;
;419;-2640.594;
;451;-2615.257;
;462;-2578.574;
;456;-2531.654;
;455;-2476.916;
;480;-2415.411;
;521;-2347.264;
;546;-2271.876;
;535;-2186.571;
;501;-2085.488;
;481;-1962.723;
;493;-1814.688;
;522;-1639.88;
;536;-1436.307;
;523;-1200.641;
;499;-929.5172;
;494;-621.362;
;518;-275.4327;
;555;110.0641;
;570;537.8798;
;556;1009.986;
;522;1528.503;
;476;2096.561;
;416;2716.385;
;362;3386.094;
;347;4099.25;
;379;4849.024;
;423;5629.544;
;439;6435.798;
;421;7263.056;
;395;8106.407;
;392;8958.517;
;407;9806.155;
;402;10631.19;
;371;11413.98;
;337;12141.01;
;308;12808.01;
;286;13414.38;
;283;13950.76;
;307;14398.34;
;324;14737.21;
;307;14955.66;
;262;15049.33;
;216;15017.21;
;198;14859.94;
;230;14580.62;
;316;14181.94;
;417;13663.17;
;492;13019.63;
;522;12247.93;
;514;11351.52;
;499;10343.54;
;511;9239.803;
;558;8052.854;
;597;6792.148;
;589;5471.683;
;553;4109.125;
;544;2723.25;
;581;1333.753;
;643;-38.66273;
;711;-1378.108;
;779;-2673.671;
;836;-3914.016;
;838;-5084.663;
;782;-6171.232;
;719;-7163.686;
;683;-8056.543;
;660;-8846.802;
;641;-9533.183;
;645;-10115.63;
;667;-10595.01;
;681;-10969.27;
;679;-11235.2;
;678;-11391.52;
;672;-11444.05;
;653;-11403.51;
;642;-11282.31;
;671;-11090.74;
;733;-10836.75;
;786;-10530.52;
;804;-10185.87;
