–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ ‡ÔefwÓ‚ ≈‚„ÂÌËÈ_› √_07_11_2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;1779;-212.0966;
-0.02122877;1769;-277.0395;
-0.02578321;1650;-341.4672;
-0.02969806;1624;-393.9409;
-0.02920786;1785;-429.3393;
-0.03152617;1922;-448.7117;
-0.03581784;1786;-462.4111;
-0.04093812;1430;-485.0776;
-0.04635295;1131;-519.0994;
-0.05216198;1031;-548.2818;
-0.05685086;1076;-562.1105;
-0.06011757;1190;-580.3605;
-0.05858566;1351;-637.1678;
-0.05842378;1516;-732.9023;
-0.06065361;1586;-823.7017;
-0.05845338;1488;-867.6143;
-0.06100743;1254;-865.3753;
-0.0608493;1012;-847.4159;
-0.06255765;914;-840.4882;
-0.06710602;978;-858.0001;
-0.06686705;1049;-902.6151;
-0.05783848;978;-964.7207;
-0.06311763;832;-1026.658;
-0.0642321;849;-1074.718;
-0.06654517;1100;-1104.192;
-0.06865116;1336;-1115.728;
-0.06403776;1272;-1118.241;
-0.06371848;953;-1126.06;
-0.06076288;672;-1144.741;
-0.05793952;586;-1161.308;
-0.06680156;634;-1164.152;
-0.06466153;726;-1168.138;
-0.05853221;858;-1202.946;
-0.06118528;1010;-1270.491;
-0.06440077;1089;-1331.274;
-0.06171774;1018;-1345.139;
-0.05564747;819;-1311.422;
-0.04932353;619;-1261.399;
-0.05675675;558;-1222.921;
-0.06284994;660;-1207.295;
-0.06052688;789;-1213.362;
-0.06928517;784;-1232.514;
-0.07756215;683;-1251.639;
-0.08440998;700;-1258.812;
-0.08431454;919;-1246.084;
-0.08448301;1139;-1210.345;
-0.08680407;1108;-1158.67;
-0.1005147;853;-1106.1;
-0.1047444;612;-1060.54;
-0.09495111;539;-1010.476;
-0.09996357;609;-943.7222;
-0.1001145;750;-874.0584;
-0.1077441;928;-831.1014;
-0.09355988;1100;-817.8235;
-0.08491337;1179;-796.0618;
-0.08072823;1104;-727.6659;
-0.07853086;897;-613.7761;
-0.08229263;685;-487.0183;
-0.09267239;606;-377.6051;
-0.07502018;693;-298.1283;
-0.0584675;816;-245.3732;
-0.06284614;822;-207.829;
-0.04117477;744;-171.5003;
-0.0323512;778;-126.2065;
-0.05067954;1008;-67.33171;
-0.0410386;1218;4.833554;
-0.01999021;1148;81.45493;
0.009037151;846;147.4699;
0.00619929;579;194.3809;
0.04129954;502;232.1126;
0.04622333;569;273.1229;
0.05585063;719;305.8752;
0.07953997;928;301.2013;
0.2038978;1132;255.394;
0.2038978;1226;206.0733;
0.2038978;1152;192.1174;
0.2038978;951;214.6288;
0.2038978;734;245.3693;
0.2025881;636;257.8911;
0.2020685;710;239.9724;
0.2003324;843;193.087;
0.1993152;862;128.4739;
0.1982981;775;61.29035;
0.1950663;798;2.554312;
0.1865432;1031;-39.77671;
0.1805785;1245;-62.07574;
0.1746138;1159;-72.17702;
0.1677951;822;-87.96364;
0.1614217;535;-118.5893;
0.1483242;464;-150.8237;
0.1362953;556;-169.0985;
0.1227932;717;-184.6969;
0.1087031;910;-227.2336;
0.09363598;1091;-301.1824;
0.08067812;1183;-371.3074;
0.06837791;1128;-398.5894;
0.05200338;938;-379.5007;
0.03944121;721;-341.5124;
0.02851593;632;-314.5;
0.01389797;731;-314.2167;
;887;-341.3799;
;910;-384.098;
;823;-425.4052;
;857;-453.3868;
;1111;-463.4886;
;1352;-456.4217;
;1291;-440.0142;
;977;-429.2691;
;701;-431.4478;
;622;-434.2766;
;674;-423.5347;
;779;-412.3729;
;931;-432.2957;
;1098;-488.1942;
;1189;-540.8608;
;1139;-549.2296;
;969;-512.1476;
;780;-459.7168;
;693;-420.504;
;755;-409.8137;
;852;-429.4852;
;833;-466.6939;
;721;-501.6164;
;737;-520.3694;
;982;-518.0403;
;1233;-495.9405;
;1198;-465.5728;
;897;-443.8364;
;610;-434.323;
;523;-417.4995;
;620;-375.2514;
;812;-321.4327;
;1036;-292.8997;
;1217;-300.262;
