–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡≈ÂÏËÌ ƒÂÌËÒ ÕÂÈÈˆ‚ÈÓËÌÚÂÙÂÈÒ_› √_03_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;911;425.7342;
-0.02122877;898;428.7354;
-0.02578321;875;421.5381;
-0.02969806;814;401.1095;
-0.02920786;711;371.1144;
-0.03152617;576;336.6714;
-0.03581784;438;299.4822;
-0.04093812;340;256.4447;
-0.04635295;304;201.4965;
-0.05216198;304;132.0281;
-0.05685086;294;53.16505;
-0.06011757;256;-25.28592;
-0.05858566;201;-96.74615;
-0.05842378;146;-162.674;
-0.06065361;96;-230.4633;
-0.05845338;37;-304.5036;
-0.06100743;-54;-382.2479;
-0.0608493;-165;-459.2351;
-0.06255765;-252;-534.6435;
-0.06710602;-286;-607.7342;
-0.06686705;-279;-675.7566;
-0.05783848;-260;-735.6984;
-0.06311763;-247;-786.7791;
-0.0642321;-257;-827.7697;
-0.06654517;-301;-857.4513;
-0.06865116;-371;-875.4532;
-0.06403776;-434;-884.7148;
-0.06371848;-464;-890.261;
-0.06076288;-464;-894.389;
-0.05793952;-449;-893.6693;
-0.06680156;-423;-883.6365;
-0.06466153;-400;-863.4173;
-0.05853221;-410;-833.0073;
-0.06118528;-461;-791.5359;
-0.06440077;-516;-739.811;
-0.06171774;-547;-681.3688;
-0.05564747;-569;-619.2493;
-0.04932353;-596;-556.5482;
-0.05675675;-610;-497.4585;
-0.06284994;-606;-443.6153;
-0.06052688;-604;-391.3558;
-0.06928517;-612;-336.7208;
-0.07756215;-616;-281.9998;
-0.08440998;-621;-232.1946;
-0.08431454;-662;-187.7658;
-0.08448301;-744;-146.0722;
-0.08680407;-809;-106.8202;
-0.1005147;-801;-72.5268;
-0.1047444;-742;-45.40934;
-0.09495111;-707;-26.16485;
-0.09996357;-739;-14.21365;
-0.1001145;-803;-8.083579;
-0.1077441;-855;-6.820503;
-0.09355988;-882;-10.89752;
