Результат свертки 1 файлаЦулая Александр Миоинтерфейс_ЭКГ_08_sdfgs11_2016.crv_1_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;462;-1846.735;
-0.02122877;356;-1735.911;
-0.02578321;250;-1595.549;
-0.02969806;162;-1446.754;
-0.02920786;104;-1310.748;
-0.03152617;92;-1194.714;
-0.03581784;116;-1089.06;
-0.04093812;157;-980.9522;
-0.04635295;227;-868.877;
-0.05216198;325;-760.7255;
-0.05685086;378;-662.4205;
-0.06011757;312;-569.4728;
-0.05858566;148;-471.7956;
-0.05842378;-22;-365.4697;
-0.06065361;-123;-258.5126;
-0.05845338;-123;-163.6877;
-0.06100743;-12;-89.6849;
-0.0608493;206;-39.32044;
-0.06255765;469;-8.168095;
-0.06710602;650;17.81458;
-0.06686705;669;56.24654;
-0.05783848;595;114.6372;
-0.06311763;542;186.6454;
-0.0642321;499;258.9817;
-0.06654517;418;319.7502;
-0.06865116;341;362.2569;
-0.06403776;351;387.8401;
-0.06371848;447;405.9521;
-0.06076288;585;428.5226;
-0.05793952;732;465.0911;
-0.06680156;828;519.1788;
-0.06466153;791;588.8196;
-0.05853221;595;668.9982;
-0.06118528;316;758.6387;
-0.06440077;89;859.8341;
-0.06171774;4;971.0669;
-0.05564747;65;1083.709;
-0.04932353;213;1192.921;
-0.05675675;376;1304.624;
-0.06284994;476;1431.474;
-0.06052688;474;1582.322;
-0.06928517;410;1759.08;
-0.07756215;351;1955.17;
-0.08440998;292;2157.67;
-0.08431454;194;2351.645;
-0.08448301;91;2525.543;
-0.08680407;73;2673.604;
-0.1005147;173;2800.02;
-0.1047444;333;2917.505;
-0.09495111;479;3035.945;
-0.09996357;570;3152.135;
-0.1001145;571;3256.753;
-0.1077441;463;3344.255;
-0.09355988;278;3411.736;
-0.08491337;119;3450.36;
-0.08072823;102;3445.297;
-0.07853086;275;3381.803;
-0.08229263;559;3252.397;
-0.09267239;802;3057.688;
-0.07502018;892;2805.713;
-0.0584675;828;2506.877;
-0.06284614;687;2168.188;
-0.04117477;555;1785.73;
-0.0323512;476;1345.543;
-0.05067954;436;833.6667;
-0.0410386;404;246.6485;
-0.01999021;382;-406.5549;
0.009037151;394;-1111.473;
0.00619929;443;-1857.06;
0.04129954;504;-2640.129;
0.04622333;541;-3459.717;
0.05585063;505;-4309.277;
0.07953997;364;-5175.241;
0.2038978;174;-6040.804;
0.2038978;36;-6891.214;
0.2038978;3;-7720.446;
0.2038978;52;-8533.393;
0.2038978;140;-9333.301;
0.2025881;225;-10108.74;
0.2020685;248;-10833.41;
0.2003324;192;-11479.03;
0.1993152;111;-12025.76;
0.1982981;60;-12467.94;
0.1950663;31;-12813.41;
0.1865432;0;-13074.93;
0.1805785;-24;-13259.88;
0.1746138;-9;-13364.16;
