–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡¿ÙÓÌËÌ ÕËÍËÚ‡_› √_31_10_Ù2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;1432;-2638.546;
-0.02122877;1429;-2535.116;
-0.02578321;1421;-2421.157;
-0.02969806;1420;-2301.123;
-0.02920786;1414;-2183.294;
-0.03152617;1395;-2074.438;
-0.03581784;1399;-1977.191;
-0.04093812;1455;-1887.369;
-0.04635295;1539;-1793.923;
-0.05216198;1600;-1688.365;
-0.05685086;1621;-1571.838;
-0.06011757;1614;-1451.853;
-0.05858566;1590;-1334.91;
-0.05842378;1563;-1225.208;
-0.06065361;1560;-1125.8;
-0.05845338;1596;-1037.362;
-0.06100743;1678;-956.4679;
-0.0608493;1795;-879.3583;
-0.06255765;1909;-805.7838;
-0.06710602;1968;-736.7797;
-0.06686705;1958;-670.4358;
-0.05783848;1898;-602.591;
-0.06311763;1825;-533.3674;
-0.0642321;1778;-469.7549;
-0.06654517;1790;-421.0452;
-0.06865116;1847;-391.5202;
-0.06403776;1911;-378.7914;
-0.06371848;1966;-377.5389;
-0.06076288;2023;-383.2037;
-0.05793952;2089;-392.0834;
-0.06680156;2152;-400.6274;
-0.06466153;2175;-406.7391;
-0.05853221;2132;-410.674;
-0.06118528;2045;-415.002;
-0.06440077;1978;-423.4171;
-0.06171774;1975;-438.0208;
-0.05564747;2021;-456.7192;
-0.04932353;2080;-474.1976;
-0.05675675;2129;-484.9949;
-0.06284994;2187;-484.2032;
-0.06052688;2258;-469.3682;
-0.06928517;2301;-442.3042;
-0.07756215;2285;-409.1036;
-0.08440998;2243;-374.2096;
-0.08431454;2227;-338.0568;
-0.08448301;2239;-300.5335;
-0.08680407;2269;-263.7693;
-0.1005147;2334;-230.2451;
-0.1047444;2446;-198.7912;
-0.09495111;2582;-163.2287;
-0.09996357;2702;-115.1048;
-0.1001145;2771;-51.2371;
-0.1077441;2778;22.90358;
-0.09355988;2746;95.97272;
-0.08491337;2719;157.203;
-0.08072823;2739;200.9992;
-0.07853086;2810;229.4063;
-0.08229263;2909;249.7829;
-0.09267239;3016;266.913;
-0.07502018;3107;281.5819;
-0.0584675;3159;294.8979;
-0.06284614;3166;307.988;
-0.04117477;3147;318.9809;
-0.0323512;3130;326.1478;
-0.05067954;3141;327.9322;
-0.0410386;3182;320.1963;
-0.01999021;3242;298.7064;
0.009037151;3297;265.9984;
0.00619929;3326;231.5847;
0.04129954;3329;205.7068;
0.04622333;3313;192.1598;
0.05585063;3284;186.5133;
0.07953997;3233;180.7127;
0.2038978;3174;170.8616;
0.2038978;3138;156.0456;
0.2038978;3152;135.3126;
0.2038978;3205;108.0416;
0.2038978;3271;77.27528;
0.2025881;3334;48.20979;
0.2020685;3368;27.06509;
0.2003324;3336;19.78241;
0.1993152;3229;28.81026;
0.1982981;3094;49.00249;
0.1950663;2984;70.8929;
0.1865432;2915;86.86137;
0.1805785;2884;93.79179;
0.1746138;2905;91.04102;
0.1677951;2976;79.11072;
0.1614217;3050;62.86204;
0.1483242;3059;50.22353;
0.1362953;2991;44.92398;
0.1227932;2881;43.69163;
0.1087031;2758;42.81298;
0.09363598;2635;42.02059;
0.08067812;2528;39.13188;
0.06837791;2453;28.57105;
0.05200338;2408;8.172923;
0.03944121;2391;-16.90939;
0.02851593;2388;-41.08398;
0.01389797;2375;-62.00525;
;2335;-77.78514;
;2254;-86.73689;
;2130;-91.05566;
;1995;-97.19991;
;1896;-110.2284;
;1851;-132.4217;
