–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡¿Õ‰ÂÂ‚ ƒ √_› √_01_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;284;30.74234;
-0.02122877;311;-0.7556303;
-0.02578321;293;-37.09423;
-0.02969806;249;-75.80386;
-0.02920786;213;-114.0705;
-0.03152617;168;-154.4549;
-0.03581784;92;-202.2492;
-0.04093812;37;-258.8231;
-0.04635295;51;-320.2058;
-0.05216198;89;-381.8192;
-0.05685086;78;-439.0374;
-0.06011757;26;-487.0796;
-0.05858566;10;-525.629;
-0.05842378;44;-561.861;
-0.06065361;79;-603.0569;
-0.05845338;68;-648.3385;
-0.06100743;17;-687.288;
-0.0608493;-40;-707.1449;
-0.06255765;-50;-703.5619;
-0.06710602;30;-687.1663;
-0.06686705;167;-674.7056;
-0.05783848;253;-672.8547;
-0.06311763;206;-673.8817;
-0.0642321;70;-666.4317;
-0.06654517;-39;-646.116;
-0.06865116;-50;-617.5924;
-0.06403776;32;-589.8489;
-0.06371848;149;-569.0594;
-0.06076288;188;-554.973;
-0.05793952;81;-541.624;
-0.06680156;-63;-522.8802;
-0.06466153;-68;-497.3807;
-0.05853221;19;-470.8372;
-0.06118528;18;-451.8145;
-0.06440077;-83;-443.0745;
-0.06171774;-131;-435.3837;
-0.05564747;-97;-417.3811;
-0.04932353;-70;-390.1393;
-0.05675675;-86;-365.6573;
-0.06284994;-85;-354.0941;
-0.06052688;-45;-357.8126;
-0.06928517;5;-374.0699;
-0.07756215;37;-396.9732;
-0.08440998;51;-419.2072;
-0.08431454;41;-437.6169;
-0.08448301;17;-456.7292;
-0.08680407;19;-482.8469;
-0.1005147;76;-515.5633;
-0.1047444;136;-546.4584;
-0.09495111;143;-567.1204;
-0.09996357;114;-575.3179;
-0.1001145;117;-574.8595;
-0.1077441;166;-572.0791;
-0.09355988;228;-571.3641;
-0.08491337;271;-571.632;
-0.08072823;294;-569.8194;
-0.07853086;289;-567.1414;
-0.08229263;237;-566.7549;
-0.09267239;164;-564.1383;
-0.07502018;116;-546.9475;
-0.0584675;102;-507.415;
-0.06284614;80;-452.7725;
-0.04117477;38;-397.875;
-0.0323512;10;-348.5788;
-0.05067954;21;-298.2204;
-0.0410386;60;-244.1739;
-0.01999021;124;-195.3412;
0.009037151;215;-158.8473;
0.00619929;276;-127.7472;
0.04129954;235;-91.05719;
0.04622333;103;-47.54794;
0.05585063;-24;-4.103702;
0.07953997;-50;32.76378;
0.2038978;38;61.06307;
0.2038978;181;82.2771;
0.2038978;283;99.07663;
