–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡œÓÔÓ‚ Õ.¿._› √_sgs07_11_2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;2400;486.9588;
-0.02122877;2190;510.2138;
-0.02578321;2001;536.2305;
-0.02969806;1938;550.7356;
-0.02920786;1988;547.1465;
-0.03152617;2010;525.8146;
-0.03581784;1894;493.9779;
-0.04093812;1731;461.438;
-0.04635295;1719;434.6692;
-0.05216198;1869;417.3947;
-0.05685086;1950;409.6311;
-0.06011757;1807;404.2422;
-0.05858566;1555;389.6546;
-0.05842378;1383;363.6367;
-0.06065361;1318;340.1858;
-0.05845338;1289;331.4245;
-0.06100743;1280;324.078;
-0.0608493;1317;292.0538;
-0.06255765;1378;235.6749;
-0.06710602;1381;186.4298;
-0.06686705;1269;169.1004;
-0.05783848;1070;178.0827;
-0.06311763;898;192.945;
-0.0642321;844;197.6104;
-0.06654517;887;184.58;
-0.06865116;896;155.8017;
-0.06403776;779;120.9805;
-0.06371848;622;90.38723;
-0.06076288;615;71.36643;
-0.05793952;772;68.92988;
-0.06680156;878;80.56;
-0.06466153;767;93.36916;
-0.05853221;533;94.02066;
-0.06118528;362;84.46279;
-0.06440077;315;80.88337;
-0.06171774;341;91.39859;
-0.05564747;400;98.70518;
-0.04932353;481;77.99818;
-0.05675675;558;32.94271;
-0.06284994;568;-4.171051;
-0.06052688;469;-10.4811;
-0.06928517;301;6.455614;
-0.07756215;180;25.68507;
-0.08440998;190;32.29912;
-0.08431454;289;20.29784;
-0.08448301;339;-9.209536;
-0.08680407;249;-48.14373;
-0.1005147;113;-85.87847;
-0.1047444;122;-113.8093;
-0.09495111;297;-127.8127;
-0.09996357;425;-131.1995;
-0.1001145;351;-134.9525;
-0.1077441;163;-148.1198;
-0.09355988;31;-166.1772;
-0.08491337;-6;-173.4364;
-0.08072823;1;-163.8127;
-0.07853086;38;-155.8326;
-0.08229263;119;-174.0864;
-0.09267239;219;-215.316;
-0.07502018;276;-248.2408;
-0.0584675;232;-250.5351;
