–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ ‡ÔÓ‚fq ≈‚„ÂÌËÈ_› √_03_11_2016.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;2089;-503.4761;
-0.02122877;2081;-512.8976;
-0.02578321;2045;-526.0542;
-0.02969806;1979;-541.5145;
-0.02920786;1893;-556.3742;
-0.03152617;1807;-569.8436;
-0.03581784;1731;-582.4393;
-0.04093812;1677;-593.2974;
-0.04635295;1646;-601.4111;
-0.05216198;1620;-606.2938;
-0.05685086;1578;-607.4099;
-0.06011757;1519;-606.4238;
-0.05858566;1473;-608.2934;
-0.05842378;1454;-616.9159;
-0.06065361;1443;-630.1479;
-0.05845338;1409;-641.4833;
-0.06100743;1345;-647.6276;
-0.0608493;1261;-650.5021;
-0.06255765;1184;-651.8723;
-0.06710602;1140;-650.7245;
-0.06686705;1127;-648.6528;
-0.05783848;1108;-651.1235;
-0.06311763;1062;-660.9164;
-0.0642321;1016;-672.7196;
-0.06654517;1004;-679.8438;
-0.06865116;1020;-682.5058;
-0.06403776;1036;-685.8808;
-0.06371848;1044;-693.8827;
-0.06076288;1046;-706.7763;
-0.05793952;1041;-720.7499;
-0.06680156;1027;-731.597;
-0.06466153;1006;-739.0261;
-0.05853221;969;-748.0869;
-0.06118528;914;-763.3232;
-0.06440077;876;-783.1985;
-0.06171774;870;-803.285;
-0.05564747;860;-822.1032;
-0.04932353;825;-840.8687;
-0.05675675;782;-858.5015;
-0.06284994;753;-872.6993;
-0.06052688;730;-884.5417;
-0.06928517;699;-897.7963;
-0.07756215;658;-912.5791;
-0.08440998;625;-924.0989;
-0.08431454;618;-928.3951;
-0.08448301;638;-926.701;
-0.08680407;664;-922.8526;
-0.1005147;686;-918.6632;
-0.1047444;692;-911.5275;
-0.09495111;662;-897.7404;
-0.09996357;603;-876.5383;
-0.1001145;558;-850.8575;
-0.1077441;558;-822.8238;
-0.09355988;598;-792.2772;
-0.08491337;652;-757.7899;
-0.08072823;699;-719.0786;
-0.07853086;715;-677.2399;
-0.08229263;689;-634.6727;
-0.09267239;641;-594.6368;
-0.07502018;608;-558.6212;
-0.0584675;599;-525.6545;
-0.06284614;594;-494.3028;
-0.04117477;575;-465.4076;
-0.0323512;554;-438.9218;
-0.05067954;550;-412.692;
-0.0410386;553;-383.9649;
-0.01999021;543;-354.5364;
0.009037151;525;-328.126;
0.00619929;527;-307.8315;
0.04129954;543;-293.6266;
0.04622333;540;-284.2722;
0.05585063;513;-277.3407;
0.07953997;493;-272.0749;
0.2038978;499;-269.5975;
0.2038978;508;-272.3043;
0.2038978;494;-279.7476;
0.2038978;474;-288.7307;
0.2038978;482;-295.0447;
0.2025881;524;-297.2875;
0.2020685;580;-298.9091;
0.2003324;638;-305.4459;
0.1993152;688;-317.9794;
0.1982981;696;-331.5338;
0.1950663;656;-341.0692;
0.1865432;603;-344.6945;
0.1805785;580;-342.326;
0.1746138;590;-335.2222;
0.1677951;620;-329.1137;
0.1614217;653;-330.1896;
0.1483242;669;-338.0231;
0.1362953;660;-346.3888;
0.1227932;637;-350.5227;
0.1087031;616;-350.6029;
0.09363598;604;-348.4612;
0.08067812;610;-345.7509;
0.06837791;624;-344.1522;
0.05200338;627;-343.1774;
0.03944121;616;-339.3275;
0.02851593;612;-328.934;
0.01389797;630;-314.1035;
;655;-301.0806;
;659;-293.4323;
;640;-288.8568;
;619;-283.7864;
;612;-276.4411;
;610;-266.3078;
;608;-255.73;
;608;-250.9236;
;610;-254.4628;
;604;-260.0223;
;581;-261.0159;
;559;-258.5975;
;565;-256.4825;
;614;-253.8919;
;692;-249.7927;
;757;-247.4995;
;768;-250.4877;
;725;-257.5536;
;668;-265.7356;
;633;-273.176;
;622;-279.2172;
;614;-284.9348;
;611;-290.1757;
;639;-292.8134;
;700;-291.7253;
;742;-289.0469;
;744;-287.079;
;741;-285.7711;
;759;-283.044;
;764;-276.466;
;726;-264.2475;
;676;-246.5259;
;669;-223.9734;
;713;-195.7055;
;759;-160.8332;
;757;-121.4508;
;716;-80.13871;
;687;-35.72193;
;684;14.66144;
;681;70.42178;
;658;128.412;
;633;187.1644;
;620;247.3321;
;609;311.3786;
;602;384.3316;
;609;469.218;
;626;562.6215;
;637;659.1002;
;627;756.6895;
;586;856.4711;
;521;960.6325;
;463;1071.345;
;431;1188.276;
;427;1309.32;
;454;1434.459;
;527;1562.788;
;621;1690.542;
;669;1815.392;
;635;1939.986;
;559;2065.878;
;505;2191.184;
;500;2313.619;
;532;2432.226;
;581;2546.559;
;623;2659.331;
;648;2774.099;
;664;2889.664;
;674;2999.378;
;660;3098.66;
;609;3189.016;
;547;3275.174;
;513;3360.126;
;521;3443.666;
;550;3523.345;
;562;3598.14;
;545;3669.439;
;519;3741.103;
;513;3817.274;
;520;3899.664;
;508;3982.984;
;480;4059.933;
;459;4128.977;
;451;4195.151;
;451;4262.218;
;463;4330.935;
;495;4399.826;
;533;4466.373;
;549;4527.391;
;542;4581.725;
;527;4629.005;
;500;4667.779;
;452;4696.622;
;422;4714.147;
;451;4716.675;
;513;4700.736;
;533;4668.026;
;493;4623.177;
;451;4568.51;
;447;4503;
;462;4423.036;
;462;4323.424;
;435;4201.034;
;400;4057.253;
;379;3895.315;
;390;3718.302;
;424;3530.015;
;446;3330.628;
;443;3113.982;
;433;2875.642;
;436;2621.747;
;432;2362.479;
;407;2100.294;
;386;1830.637;
;392;1549.161;
;408;1255.155;
;399;952.5809;
;363;650.0664;
;334;355.4069;
;334;69.43648;
;354;-214.0307;
;360;-501.0833;
;334;-792.0969;
;287;-1080.821;
;250;-1359.068;
;231;-1622.119;
;220;-1871.268;
;210;-2111.197;
;210;-2347.427;
;231;-2580.235;
;262;-2802.303;
;285;-3005.105;
;286;-3187.716;
;274;-3355.563;
;268;-3513.373;
;287;-3662.605;
;315;-3803.131;
;324;-3932.335;
;303;-4046.908;
;286;-4146.915;
;296;-4236.651;
;331;-4320.835;
;358;-4401.492;
;366;-4478.289;
;363;-4549.588;
;366;-4613.458;
;374;-4667.489;
;382;-4711.51;
;381;-4748.235;
;371;-4779.669;
;348;-4804.311;
;318;-4819.589;
;310;-4825.054;
;337;-4823.298;
;369;-4818.554;
;361;-4814.123;
;322;-4810.212;
;281;-4804;
;245;-4790.548;
;213;-4765.621;
;220;-4729.53;
;285;-4688.345;
;360;-4646.901;
;382;-4604.25;
;346;-4557.889;
;297;-4508.204;
;263;-4453.434;
;249;-4389.326;
;260;-4314.247;
;283;-4231.34;
;290;-4142.266;
;262;-4045.773;
;233;-3940.343;
;240;-3825.807;
;268;-3701.963;
;280;-3568.549;
;271;-3422.892;
;263;-3258.832;
;260;-3069.88;
;263;-2853.08;
;283;-2607.624;
;301;-2332.268;
;283;-2025.117;
;243;-1683.698;
;223;-1304.037;
;223;-878.6727;
;210;-399.5874;
;192;137.7246;
;210;733.1513;
;260;1386.355;
;291;2102.637;
;287;2893.159;
;273;3767.054;
;266;4722.695;
;269;5749.344;
;267;6839.58;
;255;7995.701;
;240;9222.454;
;234;10517.74;
;240;11873.36;
;251;13278.18;
;253;14721.13;
;241;16192.39;
;226;17683.27;
;218;19183.65;
;207;20682.45;
;182;22167.03;
;155;23620.33;
;154;25020.91;
;179;26348.94;
;195;27589.46;
;188;28728.59;
;184;29748.78;
;201;30629.04;
;231;31349.36;
;263;31894.34;
;279;32250.54;
;257;32403.44;
;218;32340.36;
;211;32055.86;
;241;31550.55;
;274;30826.8;
;291;29887.5;
;299;28735.25;
;303;27372.76;
;304;25804;
;300;24034.91;
;287;22071.69;
;291;19923.04;
;329;17606.38;
;379;15146.27;
;403;12563.72;
;403;9871.868;
;408;7085.416;
;438;4228.932;
;485;1333.226;
;527;-1574.234;
;541;-4472.812;
;537;-7346.96;
;552;-10182.92;
;617;-12965.48;
;712;-15674.43;
;791;-18284.34;
;833;-20770.11;
;853;-23114.79;
;877;-25308.13;
;916;-27338.33;
;955;-29189.21;
;980;-30847.24;
;983;-32303.73;
;969;-33554.33;
;951;-34600.1;
;965;-35446.95;
;1020;-36097.71;
;1082;-36550.69;
;1114;-36804.47;
;1119;-36861.66;
;1111;-36726.92;
;1102;-36408.15;
;1096;-35918.07;
;1106;-35272;
;1142;-34484.79;
;1202;-33571.48;
;1267;-32547.4;
;1312;-31427;
;1342;-30224.88;
;1387;-28956.28;
;1454;-27635.95;
;1510;-26277.16;
;1535;-24891.45;
;1540;-23487.15;
;1544;-22072.41;
;1565;-20658.56;
;1618;-19256.96;
;1695;-17873.19;
;1767;-16509.46;
;1809;-15170.13;
;1811;-13862.75;
;1776;-12594.17;
;1745;-11368.33;
;1760;-10185.89;
;1806;-9045.072;
;1819;-7944.423;
;1778;-6883.318;
;1734;-5860.048;
;1721;-4873.907;
;1727;-3925.261;
;1732;-3014.581;
;1726;-2140.836;
;1690;-1301.969;
;1612;-495.9958;
;1522;278.8835;
;1475;1024.468;
;1481;1743.3;
;1497;2437.239;
