Результат свертки 1 файлаГлущенко Алексей Окулоинтерфейс_ЭКГ_08впыв_11_2016.crv_2_obr.csvс фильтром id =-2
ФИЛЬТР;ИСХОДНЫЙ КАНАЛ 1; Результат свертки
-0.01633483;1065;-702.3196;
-0.02122877;892;-702.506;
-0.02578321;513;-706.5971;
-0.02969806;80;-711.8699;
-0.02920786;-181;-715.7407;
-0.03152617;-136;-739.6446;
-0.03581784;164;-799.9866;
-0.04093812;562;-884.8694;
-0.04635295;914;-970.1728;
-0.05216198;1084;-1031.12;
-0.05685086;942;-1041.324;
-0.06011757;527;-988.899;
-0.05858566;135;-895.5057;
-0.05842378;7;-803.9267;
-0.06065361;43;-749.1319;
-0.05845338;48;-743.2881;
-0.06100743;81;-780.7358;
-0.0608493;279;-842.838;
-0.06255765;556;-894.5026;
-0.06710602;722;-895.8786;
-0.06686705;721;-839.1981;
-0.05783848;589;-758.5458;
-0.06311763;350;-685.5947;
-0.0642321;52;-618.5632;
-0.06654517;-175;-554.5065;
-0.06865116;-195;-515.8335;
-0.06403776;25;-520.6643;
-0.06371848;387;-556.8465;
-0.06076288;757;-597.6031;
-0.05793952;983;-618.3673;
-0.06680156;913;-596.5024;
-0.06466153;549;-522.5457;
-0.05853221;169;-415.2853;
-0.06118528;31;-312.572;
-0.06440077;65;-245.944;
-0.06171774;87;-226.5882;
-0.05564747;158;-247.8124;
-0.04932353;416;-295.0459;
-0.05675675;767;-345.9298;
-0.06284994;991;-369.4487;
-0.06052688;992;-348.3198;
-0.06928517;805;-298.9291;
-0.07756215;489;-247.9664;
-0.08440998;135;-201.6729;
-0.08431454;-103;-162.5309;
-0.08448301;-92;-151.8499;
-0.08680407;171;-186.05;
-0.1005147;556;-251.1432;
-0.1047444;916;-318.6594;
-0.09495111;1109;-363.736;
-0.09996357;986;-365.4646;
-0.1001145;571;-319.0043;
-0.1077441;178;-247.1713;
-0.09355988;81;-185.6606;
-0.08491337;164;-158.9239;
-0.08072823;188;-174.8932;
-0.07853086;217;-231.4303;
-0.08229263;434;-316.0102;
-0.09267239;765;-398.4185;
-0.07502018;977;-438.3113;
-0.0584675;976;-419.8172;
-0.06284614;793;-369.2448;
-0.04117477;484;-319.0861;
-0.0323512;144;-271.3278;
-0.05067954;-69;-222.3042;
-0.0410386;-37;-194.1587;
-0.01999021;230;-209.7386;
0.009037151;613;-261.8039;
0.00619929;977;-323.4462;
0.04129954;1183;-365.7162;
0.04622333;1093;-361.6444;
0.05585063;722;-300.6154;
0.07953997;340;-202.9182;
0.2038978;203;-108.6291;
0.2038978;250;-53.71304;
0.2038978;299;-57.11117;
0.2038978;380;-116.841;
0.2038978;605;-207.1429;
0.2025881;896;-285.0689;
0.2020685;1068;-312.11;
0.2003324;1069;-283.3857;
0.1993152;940;-230.8758;
0.1982981;710;-184.9367;
0.1950663;421;-146.1101;
0.1865432;198;-112.1101;
