–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡∆Â‚‡Ì‰Ó‚ˆÈ‚È_› √_31_10_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;1560;87.22733;
-0.02122877;1457;80.62711;
-0.02578321;1379;63.22857;
-0.02969806;1379;32.4184;
-0.02920786;1443;-6.808683;
-0.03152617;1532;-48.42141;
-0.03581784;1631;-91.8698;
-0.04093812;1726;-136.9006;
-0.04635295;1782;-173.6079;
-0.05216198;1750;-188.9333;
-0.05685086;1637;-182.1183;
-0.06011757;1518;-167.5858;
-0.05858566;1474;-160.0186;
-0.05842378;1524;-163.1755;
-0.06065361;1618;-172.9504;
-0.05845338;1710;-185.2598;
-0.06100743;1792;-196.2598;
-0.0608493;1866;-197.7143;
-0.06255765;1917;-180.6332;
-0.06710602;1920;-143.5437;
-0.06686705;1874;-94.20722;
-0.05783848;1801;-41.88527;
-0.06311763;1745;5.983536;
-0.0642321;1753;44.25146;
-0.06654517;1836;71.86121;
-0.06865116;1961;91.97063;
-0.06403776;2090;109.2836;
-0.06371848;2187;130.2363;
-0.06076288;2216;162.0162;
-0.05793952;2167;206.0884;
-0.06680156;2079;254.7406;
-0.06466153;2024;298.2697;
-0.05853221;2024;332.529;
-0.06118528;2057;356.2169;
-0.06440077;2105;366.1867;
-0.06171774;2167;360.4575;
-0.05564747;2229;345.6938;
-0.04932353;2263;336.0551;
-0.05675675;2251;340.997;
-0.06284994;2208;357.0258;
-0.06052688;2138;374.88;
-0.06928517;2042;390.9944;
-0.07756215;1944;405.4914;
-0.08440998;1894;415.6518;
-0.08431454;1926;417.366;
-0.08448301;2019;411.3976;
-0.08680407;2113;402.2808;
-0.1005147;2160;396.7637;
-0.1047444;2132;401.9724;
-0.09495111;2039;421.1701;
-0.09996357;1924;449.2669;
-0.1001145;1840;478.6533;
-0.1077441;1801;504.5249;
-0.09355988;1787;523.7903;
-0.08491337;1787;532.6064;
-0.08072823;1801;530.8581;
-0.07853086;1816;523.8358;
-0.08229263;1814;518.929;
-0.09267239;1793;520.1904;
-0.07502018;1747;526.9103;
-0.0584675;1668;533.8068;
-0.06284614;1564;535.178;
-0.04117477;1464;526.7942;
-0.0323512;1394;506.3202;
-0.05067954;1357;473.0492;
-0.0410386;1343;429.9326;
-0.01999021;1360;381.0221;
0.009037151;1397;329.5266;
0.00619929;1399;278.4099;
0.04129954;1315;231.8422;
0.04622333;1155;192.149;
0.05585063;986;157.2474;
0.07953997;865;120.7368;
0.2038978;805;74.25587;
0.2038978;804;11.69526;
0.2038978;843;-65.32488;
0.2038978;884;-145.9639;
0.2038978;897;-216.4452;
0.2025881;879;-269.0975;
0.2020685;830;-306.2027;
0.2003324;746;-336.2245;
0.1993152;640;-366.4697;
0.1982981;546;-399.683;
0.1950663;500;-435.6412;
0.1865432;502;-472.4308;
0.1805785;525;-506.8039;
0.1746138;575;-536.5205;
0.1677951;655;-560.7015;
0.1614217;705;-577.3442;
0.1483242;648;-580.9805;
0.1362953;509;-568.0829;
0.1227932;394;-544.0667;
0.1087031;359;-522.305;
0.09363598;367;-513.7685;
0.08067812;388;-519.0602;
0.06837791;430;-528.7025;
0.05200338;480;-531.1462;
0.03944121;494;-518.9233;
0.02851593;465;-490.26;
0.01389797;420;-447.016;
;368;-393.6109;
;296;-337.0384;
;223;-285.636;
;195;-245.7758;
;232;-218.3844;
;302;-199.9378;
;367;-185.18;
;420;-169.1339;
;446;-146.8739;
;406;-113.8813;
;298;-69.80341;
;179;-20.99689;
;110;20.76316;
;106;45.41482;
;136;50.57309;
;165;41.59438;
;190;26.30696;
;232;11.87325;
;286;2.438728;
;308;-2.243671;
;259;-6.117855;
;161;-12.31868;
;73;-23.02039;
;26;-41.68097;
;34;-71.7734;
;113;-112.3679;
;250;-157.8495;
;375;-199.1913;
;420;-225.5847;
;365;-230.0338;
;258;-216.8774;
;168;-199.5302;
;139;-190.7304;
;167;-194.361;
;229;-207.8012;
;308;-225.8936;
;371;-242.1673;
;385;-247.6444;
;349;-234.2934;
;283;-201.592;
;204;-157.363;
;143;-109.8973;
;129;-62.92115;
;158;-18.94426;
;207;16.62881;
;269;39.57795;
;334;53.62454;
;366;70.70969;
;323;102.0625;
;214;151.1214;
;109;211.9341;
;67;273.5446;
;84;326.1647;
;124;365.0995;
;194;391.1649;
;298;408.9171;
;392;426.4033;
;426;453.7849;
;402;496.7142;
;353;551.8766;
;292;612.3671;
;221;674.0172;
;155;734.6051;
;128;790.1982;
;170;836.8903;
;276;874.0161;
;402;904.8057;
;481;935.1333;
;475;971.0178;
;392;1016.353;
;280;1071.583;
;186;1130.645;
;140;1180.456;
;159;1208.566;
;237;1212.981;
;338;1201.836;
;407;1185.909;
;432;1172.895;
;439;1165.621;
;427;1161.819;
;351;1157.801;
;213;1150.938;
;96;1138.009;
;83;1115.845;
;162;1083.537;
;258;1043.106;
;325;998.0054;
;367;953.7426;
;378;918.5754;
;320;899.4458;
;195;896.6548;
;68;903.5172;
;4;910.4569;
;4;911.0307;
;54;905.4321;
;143;898.9855;
;238;898.6596;
;300;911.8472;
;315;943.8715;
;284;994.3766;
;216;1055.474;
;139;1116.612;
;95;1169.199;
;107;1209.108;
;166;1237.339;
;259;1257.864;
;375;1272.815;
;488;1283.998;
;539;1296.939;
;488;1317.847;
;373;1345.329;
;277;1369.086;
;239;1377.134;
;234;1361.439;
;251;1318.918;
;304;1251.089;
;386;1165.599;
;454;1072.84;
;479;979.6727;
;444;885.8627;
;353;788.2952;
;245;684.4838;
;181;569.8706;
;173;437.8333;
;194;286.6291;
;233;121.3553;
;308;-50.77204;
;403;-223.3474;
;463;-389.6285;
;446;-544.1448;
;372;-685.4673;
;295;-818.3578;
;263;-951.6857;
;279;-1092.994;
