–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡≈ÂÏËÌ ƒÂÌËÒ_› √_01_11_2016ÛÍ‡ˆÛ.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;1240;-206.029;
-0.02122877;1049;-206.457;
-0.02578321;885;-199.1245;
-0.02969806;812;-196.9889;
-0.02920786;803;-209.8477;
-0.03152617;827;-240.3203;
-0.03581784;886;-283.603;
-0.04093812;963;-328.472;
-0.04635295;1004;-360.194;
-0.05216198;974;-370.6378;
-0.05685086;881;-364.7386;
-0.06011757;757;-352.9397;
-0.05858566;637;-341.519;
-0.05842378;549;-334.633;
-0.06065361;502;-338.6691;
-0.05845338;511;-357.5771;
-0.06100743;580;-386.8057;
-0.0608493;684;-416.9466;
-0.06255765;761;-439.1093;
-0.06710602;749;-446.8377;
-0.06686705;623;-437.5211;
-0.05783848;441;-414.6282;
-0.06311763;303;-386.9781;
-0.0642321;246;-366.216;
-0.06654517;238;-361.1371;
-0.06865116;256;-373.0642;
-0.06403776;318;-395.9518;
-0.06371848;405;-419.7764;
-0.06076288;451;-432.6555;
-0.05793952;418;-425.5019;
-0.06680156;331;-399.282;
-0.06466153;218;-364.2906;
-0.05853221;97;-330.5672;
-0.06118528;5;-304.6217;
-0.06440077;-8;-293.1775;
-0.06171774;58;-298.9322;
-0.05564747;163;-314.3342;
-0.04932353;266;-328.0372;
-0.05675675;346;-333.0928;
-0.06284994;357;-325.6907;
-0.06052688;262;-302.7926;
-0.06928517;96;-267.9279;
-0.07756215;-42;-232.4284;
-0.08440998;-90;-209.0304;
-0.08431454;-68;-205.5287;
-0.08448301;-4;-223.2956;
-0.08680407;96;-256.4472;
-0.1005147;210;-292.705;
-0.1047444;288;-317.2013;
-0.09495111;293;-319.9099;
-0.09996357;221;-303.3673;
-0.1001145;97;-281.3052;
-0.1077441;-39;-266.7486;
-0.09355988;-134;-265.3943;
-0.08491337;-157;-279.1277;
-0.08072823;-106;-306.6385;
-0.07853086;-7;-341.4695;
-0.08229263;109;-375.5241;
-0.09267239;202;-403.3467;
-0.07502018;229;-419.6601;
-0.0584675;156;-419.0869;
-0.06284614;11;-403.142;
-0.04117477;-125;-382.2043;
-0.0323512;-205;-367.7334;
-0.05067954;-226;-366.5869;
-0.0410386;-189;-380.9716;
-0.01999021;-79;-406.9228;
0.009037151;59;-432.3991;
0.00619929;149;-442.0984;
0.04129954;150;-426.5799;
0.04622333;85;-388.8434;
0.05585063;-15;-341.1214;
0.07953997;-124;-296.41;
0.2038978;-202;-262.4886;
0.2038978;-204;-242.8774;
0.2038978;-122;-238.1494;
0.2038978;0;-243.2643;
0.2038978;123;-248.7045;
0.2025881;218;-245.7121;
0.2020685;248;-229.4289;
0.2003324;177;-198.0013;
0.1993152;50;-154.3531;
0.1982981;-41;-108.154;
0.1950663;-65;-71.86707;
0.1865432;-52;-55.13053;
0.1805785;-9;-61.44404;
0.1746138;89;-87.3039;
0.1677951;212;-121.5869;
0.1614217;290;-149.5505;
0.1483242;297;-160.5165;
0.1362953;249;-155.5546;
0.1227932;161;-144.1303;
0.1087031;48;-135.6087;
0.09363598;-36;-135.0917;
0.08067812;-38;-146.5433;
0.06837791;42;-171.6555;
0.05200338;155;-205.1933;
0.03944121;256;-237.6064;
0.02851593;339;-262.2185;
0.01389797;369;-274.9342;
;302;-271.6992;
;156;-252.4344;
;35;-225.9396;
;3;-205.6059;
;34;-199.8358;
;107;-209.0363;
;224;-228.362;
;346;-249.1172;
;406;-258.853;
;396;-248.03;
;351;-218.2048;
;272;-180.2042;
;157;-144.5549;
;59;-118.2157;
;47;-106.6558;
;126;-110.8806;
;238;-123.9805;
;343;-136.5619;
;430;-142.3934;
;458;-136.9874;
;374;-117.5635;
;200;-87.65423;
;50;-57.65296;
;-8;-37.7095;
;-3;-33.28502;
;34;-45.28005;
;116;-70.36662;
;237;-99.06875;
;338;-116.5147;
;371;-109.9922;
;338;-79.87241;
;250;-38.63374;
;137;0.9561918;
;55;33.0956;
;53;53.8812;
;126;61.44677;
;235;61.56367;
;356;66.39187;
;464;84.91367;
;509;121.532;
;451;178.7036;
;318;253.797;
;197;335.6845;
;147;411.0299;
;156;472.7636;
;207;521.6293;
;301;563.6265;
;412;608.8648;
;479;668.9764;
;466;751.9843;
;388;856.3298;
;276;972.4311;
;149;1089.394;
;53;1200.138;
;44;1300.377;
;130;1389.482;
;260;1472.272;
;388;1556.06;
;490;1647.615;
;523;1753.012;
;438;1876.085;
;270;2012.163;
;132;2148.97;
;86;2274.287;
;103;2381.648;
;161;2469.74;
;266;2540.736;
;399;2602.536;
;491;2669.002;
;497;2751.953;
;435;2849.859;
;338;2949.609;
;220;3039.688;
;105;3115.142;
;39;3172.142;
;65;3208.78;
;173;3229.143;
;312;3239.915;
;419;3246.435;
;442;3254.456;
;358;3269.551;
;210;3290.297;
;86;3306.932;
;27;3307.609;
;18;3283.452;
;56;3230.861;
;152;3153.265;
;279;3061.763;
;371;2970.997;
;385;2890.896;
;323;2818.907;
;215;2744.227;
;98;2658.582;
;9;2559.091;
;-24;2442.442;
;19;2305.88;
;131;2153.005;
;269;1991.494;
;372;1827.937;
;392;1668.787;
;312;1520.419;
;164;1382.701;
;27;1245.325;
;-39;1095.326;
;-35;925.686;
;26;736.0894;
;144;529.9758;
;279;316.1969;
;353;109.1097;
;337;-79.53201;
;264;-250.6872;
;166;-414.5364;
;56;-579.49;
;-27;-750.4179;
;-38;-933.0203;
;35;-1130.227;
;162;-1336.02;
;297;-1540.021;
;395;-1735.598;
;410;-1919.529;
;316;-2087.911;
;148;-2238.75;
;1;-2377.378;
;-50;-2513.175;
;-14;-2653.205;
;67;-2800.26;
;174;-2953.324;
;278;-3104.382;
;335;-3237.932;
;326;-3341.454;
;271;-3415.926;
;187;-3472.719;
;83;-3521.665;
;-6;-3567.945;
;-34;-3615.295;
;13;-3665.547;
;113;-3714.033;
;232;-3752.998;
;327;-3776.791;
;342;-3781.039;
;250;-3760.295;
;84;-3713.895;
;-71;-3651.778;
;-146;-3589.246;
;-128;-3536.601;
;-44;-3495.336;
;74;-3461.234;
;193;-3425.015;
;265;-3373.7;
;260;-3297.83;
;183;-3200.03;
;66;-3090.917;
;-55;-2980.011;
;-143;-2874.623;
;-160;-2782.563;
;-93;-2708.544;
;43;-2649.625;
;204;-2598.533;
;336;-2548.469;
;387;-2493.332;
;332;-2428.732;
;197;-2358.14;
;62;-2294.186;
;-11;-2250.458;
;-15;-2233.812;
;30;-2244.879;
;118;-2282.028;
;225;-2339.386;
;295;-2403.596;
;296;-2460.115;
;245;-2504.645;
;161;-2544.333;
;51;-2587.935;
;-59;-2641.121;
;-113;-2708.419;
;-75;-2789.147;
;26;-2872.5;
;138;-2942.41;
;225;-2985.744;
;260;-2991.27;
;203;-2948.315;
;60;-2850.441;
;-88;-2697.828;
;-162;-2491.455;
;-153;-2228.526;
;-85;-1903.613;
;32;-1510.141;
;167;-1036.295;
;256;-462.0125;
;264;232.9122;
;206;1054.901;
;110;1996.679;
;3;3051.082;
;-75;4216.739;
;-82;5490.479;
;-14;6867.796;
;102;8350.731;
;228;9946.211;
;327;11655.64;
;353;13474.36;
;267;15395.89;
;92;17407.61;
;-70;19486.2;
;-138;21603.24;
;-117;23732.63;
;-52;25848.79;
;51;27925.64;
;174;29943.73;
;253;31895.2;
;240;33771.73;
;160;35548.97;
;56;37189.55;
;-54;38658.93;
;-140;39930.67;
;-152;40977.14;
;-71;41770.79;
;62;42294.79;
;190;42543.52;
;279;42512.62;
;304;42197.01;
;247;41595.28;
;121;40705.81;
;-3;39521.37;
;-58;38034.96;
;-31;36249.64;
;51;34178.37;
;162;31840.85;
;274;29267.84;
;351;26501.25;
;379;23582.13;
;351;20540.08;
;269;17397.67;
;163;14180.95;
;97;10919.35;
;112;7638.725;
;199;4364.213;
;329;1128.306;
;478;-2030.609;
;620;-5076.982;
;696;-7980.404;
;652;-10713.87;
;516;-13257.25;
;396;-15602.3;
;368;-17748.34;
;411;-19694.04;
;492;-21434.98;
;613;-22966.59;
;750;-24284.12;
;848;-25380.5;
;883;-26250.34;
;871;-26900.47;
;820;-27351.28;
;734;-27626.69;
;654;-27747.96;
;637;-27734.91;
;705;-27604.69;
;835;-27367.8;
;987;-27032.56;
;1122;-26609.94;
;1191;-26109.86;
;1153;-25538.54;
;1026;-24905.6;
;901;-24231.14;
;851;-23540.56;
;871;-22853.11;
;926;-22179.55;
;1012;-21526.12;
;1120;-20893.61;
;1203;-20273.55;
;1224;-19654.82;
;1180;-19036.23;
;1084;-18428.67;
;956;-17843.87;
;836;-17288.5;
;782;-16766.14;
;816;-16276.54;
;909;-15812.45;
;1019;-15362.64;
;1114;-14917.48;
;1147;-14468.48;
;1070;-14006.15;
;899;-13524.71;
;728;-13028.07;
;632;-12526.75;
;608;-12028.44;
;635;-11533.15;
;715;-11034.96;
;822;-10524.38;
;887;-9987.228;
;872;-9410.409;
;800;-8793.835;
;705;-8152.19;
;592;-7500.816;
;469;-6845.934;
;381;-6190.527;
;361;-5538.768;
;400;-4892.414;
;470;-4248.27;
;542;-3603.08;
;566;-2954.603;
;484;-2301.787;
;312;-1650.263;
;141;-1014.707;
;43;-411.2754;
;11;149.1783;
;20;660.8005;
;72;1122.819;
;155;1541.908;
;210;1930.848;
;199;2301.26;
;131;2654.191;
;26;2979.257;
;-109;3263.43;
;-241;3499.419;
;-304;3684.626;
