–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ ÓÎÂÒÌËÍÓ‚ ÌÂÈÓËefwqÌÚÂÙÂÈÒ_› √_01_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;716;-2255.174;
-0.02122877;743;-2170.662;
-0.02578321;769;-2091.73;
-0.02969806;783;-2021.864;
-0.02920786;788;-1958.405;
-0.03152617;788;-1895.082;
-0.03581784;785;-1826.207;
-0.04093812;788;-1750.508;
-0.04635295;812;-1672.317;
-0.05216198;844;-1597.906;
-0.05685086;846;-1529.461;
-0.06011757;808;-1463.107;
-0.05858566;774;-1394.668;
-0.05842378;788;-1324.491;
-0.06065361;848;-1256.135;
-0.05845338;921;-1192.079;
-0.06100743;971;-1132.498;
-0.0608493;979;-1075.626;
-0.06255765;957;-1018.619;
-0.06710602;932;-959.0364;
-0.06686705;930;-897.6915;
-0.05783848;961;-839.6627;
-0.06311763;1013;-790.4286;
-0.0642321;1058;-750.3684;
-0.06654517;1080;-714.6177;
-0.06865116;1084;-676.8939;
-0.06403776;1081;-634.5233;
-0.06371848;1083;-590.4134;
-0.06076288;1101;-550.1638;
-0.05793952;1134;-515.7348;
-0.06680156;1165;-485.5911;
-0.06466153;1178;-457.6609;
-0.05853221;1175;-430.5032;
-0.06118528;1187;-402.979;
-0.06440077;1234;-374.7987;
-0.06171774;1289;-346.3092;
-0.05564747;1312;-317.8484;
-0.04932353;1290;-288.9579;
-0.05675675;1247;-257.7844;
-0.06284994;1219;-222.1071;
-0.06052688;1219;-181.2688;
-0.06928517;1248;-138.4739;
-0.07756215;1302;-99.06644;
-0.08440998;1355;-66.50033;
-0.08431454;1371;-38.59352;
-0.08448301;1350;-8.852885;
-0.08680407;1327;27.76995;
-0.1005147;1332;70.87884;
-0.1047444;1370;114.9367;
-0.09495111;1415;152.9767;
-0.09996357;1440;181.7456;
-0.1001145;1435;203.8538;
-0.1077441;1418;224.4505;
-0.09355988;1424;246.509;
-0.08491337;1457;270.234;
-0.08072823;1494;294.1685;
-0.07853086;1510;315.3913;
-0.08229263;1501;331.1065;
-0.09267239;1484;341.4847;
-0.07502018;1478;347.968;
-0.0584675;1492;350.5771;
-0.06284614;1521;348.2771;
-0.04117477;1554;340.0712;
-0.0323512;1577;326.2005;
-0.05067954;1591;309.8072;
-0.0410386;1607;296.0953;
-0.01999021;1621;287.9246;
0.009037151;1621;283.825;
0.00619929;1620;280.1508;
0.04129954;1630;273.5662;
0.04622333;1637;263.3446;
0.05585063;1622;251.1439;
0.07953997;1596;239.5926;
0.2038978;1588;229.6416;
0.2038978;1609;221.4758;
0.2038978;1641;216.3108;
0.2038978;1654;213.9764;
