–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡ÃËÎÓ‚wew‡ÌÓ‚_› √_07_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;777;-1822.099;
-0.02122877;658;-1799.166;
-0.02578321;376;-1749.281;
-0.02969806;256;-1661.781;
-0.02920786;398;-1540.63;
-0.03152617;565;-1417.183;
-0.03581784;498;-1336.355;
-0.04093812;256;-1317.204;
-0.04635295;118;-1331.505;
-0.05216198;220;-1332.709;
-0.05685086;437;-1299.571;
-0.06011757;609;-1250.07;
-0.05858566;701;-1214.829;
-0.05842378;733;-1197.261;
-0.06065361;644;-1165.378;
-0.05845338;367;-1092.548;
-0.06100743;20;-996.1208;
-0.0608493;-109;-921.7513;
-0.06255765;135;-895.6639;
-0.06710602;556;-907.1973;
-0.06686705;805;-928.1151;
-0.05783848;733;-935.992;
-0.06311763;511;-917.861;
-0.0642321;411;-863.9894;
-0.06654517;494;-772.6044;
-0.06865116;543;-666.8032;
-0.06403776;368;-588.8947;
-0.06371848;96;-563.4616;
-0.06076288;9;-570.9562;
-0.05793952;193;-568.441;
-0.06680156;466;-534.6679;
-0.06466153;636;-489.0946;
-0.05853221;674;-465.2022;
-0.06118528;652;-466.6967;
-0.06440077;558;-460.198;
-0.06171774;314;-416.0867;
-0.05564747;-1;-343.8657;
-0.04932353;-106;-280.1393;
-0.05675675;167;-253.8177;
-0.06284994;609;-268.3816;
-0.06052688;868;-303.3204;
-0.06928517;828;-327.7494;
-0.07756215;673;-319.2261;
-0.08440998;614;-273.6759;
-0.08431454;679;-203.9477;
-0.08448301;716;-139.0373;
-0.08680407;591;-113.7946;
-0.1005147;392;-139.0959;
-0.1047444;348;-184.8563;
-0.09495111;561;-207.2317;
-0.09996357;888;-191.7392;
-0.1001145;1130;-161.8211;
-0.1077441;1217;-146.8909;
-0.09355988;1183;-146.2701;
-0.08491337;1042;-129.5257;
-0.08072823;758;-75.29414;
-0.07853086;414;-1.396703;
-0.08229263;269;51.51112;
