–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡∆Â‚‡Ì‰Ó‚_› √_31_10_20ÛÂˆ16.crv_2_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;761;99.84839;
-0.02122877;813;57.12534;
-0.02578321;802;27.45129;
-0.02969806;713;14.39755;
-0.02920786;549;17.85278;
-0.03152617;370;29.97702;
-0.03581784;239;39.93893;
-0.04093812;171;40.9407;
-0.04635295;159;30.10174;
-0.05216198;202;6.798251;
-0.05685086;269;-24.80279;
-0.06011757;314;-52.83727;
-0.05858566;318;-63.79623;
-0.05842378;290;-52.25361;
-0.06065361;224;-25.81152;
-0.05845338;113;3.542303;
-0.06100743;-9;25.9713;
-0.0608493;-72;34.74785;
-0.06255765;-38;26.47428;
-0.06710602;61;5.610151;
-0.06686705;174;-17.93683;
-0.05783848;264;-36.13468;
-0.06311763;296;-45.98066;
-0.0642321;250;-45.65357;
-0.06654517;152;-33.84935;
-0.06865116;72;-13.91254;
-0.06403776;36;3.819036;
-0.06371848;22;7.109419;
-0.06076288;29;-9.642963;
-0.05793952;95;-43.45295;
-0.06680156;211;-86.39738;
-0.06466153;307;-127.2362;
-0.05853221;319;-154.415;
-0.06118528;256;-164.9674;
-0.06440077;167;-167.1497;
-0.06171774;89;-169.7211;
-0.05564747;35;-176.3619;
-0.04932353;7;-192.1353;
-0.05675675;19;-223.3333;
-0.06284994;76;-267.6465;
-0.06052688;161;-313.6605;
-0.06928517;256;-351.451;
-0.07756215;334;-376.34;
-0.08440998;341;-384.7578;
-0.08431454;244;-376.23;
-0.08448301;99;-357.588;
-0.08680407;-9;-338.9464;
-0.1005147;-55;-327.2265;
-0.1047444;-52;-324.6694;
-0.09495111;17;-331.1982;
-0.09996357;143;-344.0699;
-0.1001145;259;-355.9912;
-0.1077441;313;-356.7562;
-0.09355988;316;-341.15;
-0.08491337;286;-313.0493;
-0.08072823;212;-280.6084;
-0.07853086;100;-249.5087;
-0.08229263;-5;-224.7474;
-0.09267239;-41;-211.1318;
-0.07502018;17;-207.2617;
-0.0584675;134;-204.9373;
-0.06284614;246;-198.3406;
-0.04117477;305;-186.3679;
-0.0323512;284;-168.0896;
-0.05067954;183;-142.534;
-0.0410386;52;-112.9458;
-0.01999021;-37;-86.66779;
0.009037151;-53;-71.51527;
0.00619929;-8;-72.8446;
0.04129954;84;-90.18929;
0.04622333;202;-116.1312;
0.05585063;292;-139.2248;
0.07953997;316;-149.7906;
0.2038978;288;-145.3159;
0.2038978;239;-130.7817;
0.2038978;173;-112.2355;
0.2038978;94;-93.13452;
0.2038978;34;-78.65671;
0.2025881;39;-75.58675;
0.2020685;120;-83.64845;
0.2003324;243;-94.11731;
0.1993152;364;-100.1198;
