–ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË 1 Ù‡ÈÎ‡◊ËÍdfgdÓ‚ √Ë„ÓËÈ_› √_03_11_2016.crv_1_obr.csvÒ ÙËÎ¸ÚÓÏ id =-2
‘»À‹“–;»—’ŒƒÕ€…  ¿Õ¿À 1; –ÂÁÛÎ¸Ú‡Ú Ò‚ÂÚÍË
-0.01633483;461;-72.90682;
-0.02122877;493;-91.49875;
-0.02578321;434;-106.2272;
-0.02969806;320;-104.9274;
-0.02920786;220;-90.8372;
-0.03152617;163;-77.64227;
-0.03581784;124;-77.39713;
-0.04093812;101;-96.93892;
-0.04635295;110;-136.1089;
-0.05216198;139;-184.4851;
-0.05685086;164;-225.4255;
-0.06011757;184;-248.0167;
-0.05858566;194;-255.2556;
-0.05842378;150;-260.0233;
-0.06065361;47;-272.898;
-0.05845338;-41;-296.0629;
-0.06100743;-45;-326.534;
-0.0608493;13;-358.5744;
-0.06255765;70;-384.1368;
-0.06710602;97;-400.5688;
-0.06686705;101;-415.9674;
-0.05783848;69;-438.147;
-0.06311763;-15;-461.1664;
-0.0642321;-114;-472.4379;
-0.06654517;-149;-469.0115;
-0.06865116;-103;-458.4769;
-0.06403776;-37;-451.3812;
-0.06371848;-4;-457.2105;
-0.06076288;3;-480.5151;
-0.05793952;-19;-512.6508;
-0.06680156;-77;-535.7801;
-0.06466153;-135;-538.7756;
-0.05853221;-142;-528.2523;
-0.06118528;-134;-519.5612;
-0.06440077;-183;-522.6914;
-0.06171774;-281;-537.7933;
-0.05564747;-351;-559.9872;
-0.04932353;-346;-580.9549;
-0.05675675;-280;-592.3096;
-0.06284994;-189;-593.054;
-0.06052688;-105;-592.3895;
-0.06928517;-61;-597.8392;
-0.07756215;-93;-604.7053;
-0.08440998;-190;-602.7657;
-0.08431454;-291;-590.3664;
-0.08448301;-334;-575.1567;
-0.08680407;-305;-566.7717;
-0.1005147;-222;-570.3296;
-0.1047444;-129;-583.2018;
-0.09495111;-83;-593.0173;
-0.09996357;-93;-584.5032;
-0.1001145;-85;-552.6985;
-0.1077441;9;-508.0462;
-0.09355988;129;-464.4191;
-0.08491337;153;-426.5086;
-0.08072823;60;-391.4218;
-0.07853086;-55;-357.6717;
-0.08229263;-99;-324.8063;
-0.09267239;-62;-289.6707;
-0.07502018;12;-250.8627;
-0.0584675;77;-214.2129;
-0.06284614;93;-183.6015;
-0.04117477;43;-151.6999;
-0.0323512;-36;-108.1295;
-0.05067954;-84;-52.87019;
-0.0410386;-79;3.720315;
-0.01999021;-36;50.43832;
0.009037151;25;80.63074;
0.00619929;89;94.03611;
0.04129954;117;98.28575;
0.04622333;79;106.1109;
0.05585063;23;125.8363;
0.07953997;21;154.5187;
0.2038978;70;182.0977;
0.2038978;96;200.5607;
0.2038978;63;206.5145;
0.2038978;14;199.2086;
0.2038978;4;183.5269;
0.2025881;48;170.2303;
0.2020685;129;162.488;
0.2003324;210;148.5525;
0.1993152;229;118.1542;
0.1982981;154;78.53067;
0.1950663;32;45.35778;
0.1865432;-52;25.11795;
0.1805785;-52;13.58712;
0.1746138;9;3.004674;
0.1677951;95;-13.70715;
0.1614217;166;-39.09862;
0.1483242;183;-65.45045;
