;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
37008; Crosover vs 37010|;2.861808;4.953634;3.972267
41007; Crosover vs 41008|;2.855559;4.936653;3.971129
42006;;2.85552;4.936679;3.97098
39005;;2.861748;4.95463;3.970931
42002; Crosover vs 42005|;2.855556;4.936902;3.97082
39002; Crosover vs 39003|;2.848395;4.919855;3.966936
39010;;2.848413;4.920553;3.966157
41008; Crosover vs 41007|;2.84836;4.920424;3.966137
41006; Crosover vs 41002| Crosover vs 41010|;2.84039;4.902836;3.960337
41003; Crosover vs 41004|;2.840363;4.903677;3.959241
42004; BlueNoize |;2.641776;4.563326;3.678315
42008; BlueNoize |;2.638234;4.554245;3.677145
42009; BlueNoize |;2.638218;4.554955;3.676272
42005; Crosover vs 42002| Crosover vs 42007| Shift |;2.764582;5.019678;3.560775
42007; Crosover vs 42005| Shift |;2.76391;5.033705;3.539408
42010; Shift |;2.764167;5.03544;3.538129
42003; BlueNoize | Shift |;2.556038;4.664535;3.261288
42001; FlikkerNoize | Shift |;2.467584;5.322579;1.865439
