;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
46003; Crosover vs 46009| Crosover vs 46006|;2.861823;4.953521;3.972446
47008; Crosover vs 47010|;2.861829;4.953545;3.97244
44002; Crosover vs 44006|;2.861832;4.953557;3.972437
43009;;2.861818;4.953576;3.972367
46007;;2.860287;4.9493;3.972333
37008; Crosover vs 37010|;2.861808;4.953634;3.972267
45009;;2.858794;4.945189;3.972067
44006; Crosover vs 44002|;2.858756;4.945222;3.971928
41007; Crosover vs 41008|;2.855559;4.936653;3.971129
47007; BlueNoize |;2.640022;4.56187;3.673778
47004; Crosover vs 47003| Shift |;2.716464;5.294969;2.980136
47001; Shift |;2.717024;5.297605;2.978517
47002; Shift |;2.718309;5.302615;2.976253
47006; FlikkerNoize | Shift |;2.569132;5.504572;2.003423
47010; Crosover vs 47008| FlikkerNoize |;2.546467;5.610129;1.701147
47009; FlikkerNoize |;2.546452;5.610104;1.701127
47005; FlikkerNoize |;2.54644;5.610083;1.701115
