;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
4001;;2.977201;5.450343;3.707419
3010;;2.935745;5.366249;3.670226
2003;;3.00465;5.581055;3.625929
6006; Crosover vs 6008|;2.939128;5.475019;3.551332
4006;;2.976072;5.59398;3.516206
6007;;2.924531;5.463243;3.515597
4008;;2.941517;5.510036;3.510537
4007;;2.941517;5.510036;3.510537
4010;;2.90063;5.408154;3.503546
3006;;2.837406;5.243168;3.488401
4005;;2.767716;5.056656;3.480636
6009; Crosover vs 6002| Crosover vs 6010|;2.917676;5.4823;3.471514
6010; Crosover vs 6004| Crosover vs 6009|;2.897831;5.445771;3.446643
3003;;2.925676;5.521374;3.444
6008; Crosover vs 6005| Crosover vs 6006| BlueNoize |;2.753036;5.065014;3.396707
6001; Shift |;2.759417;5.596401;2.694137
6002; Crosover vs 6009| Shift |;2.821499;5.815037;2.608518
6005; Crosover vs 6008| Shift |;2.755298;5.669136;2.566516
6003; BlueNoize | Shift |;2.536046;5.111713;2.529057
6004; Crosover vs 6010| Shift |;2.796844;5.897378;2.365498
