;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
19002;;2.831464;4.885349;3.951193
22005;;2.831968;4.889601;3.947604
20008;;2.832054;4.890728;3.94647
22003; Crosover vs 22004|;2.831631;4.890872;3.944526
19001;;2.832453;4.893957;3.943777
22004; Crosover vs 22003|;2.830472;4.890141;3.942022
19010;;2.832613;4.896317;3.941298
20010;;2.830052;4.890321;3.94005
21003; Crosover vs 21005|;2.829414;4.889171;3.939016
20005;;2.888571;5.046722;3.938873
21007;;2.841594;4.920489;3.93881
19005;;2.827641;4.887049;3.935812
22006;;2.842005;4.924672;3.935196
20002;;2.887903;5.048308;3.934813
22010; Crosover vs 22002|;2.912964;5.587359;3.217005
22009; Shift |;2.705259;5.160844;3.124651
22007; FlikkerNoize | Shift | Crosover vs 22008|;2.49317;5.208907;2.218033
22002; Shift | Crosover vs 22010|;2.762198;5.904026;2.15416
22001; FlikkerNoize | Shift |;2.422541;5.261912;1.784698
22008; Crosover vs 22007|;2.440662;5.594195;1.239496
