;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
63004; Crosover vs 63005|;2.861808;4.953294;3.972684
61008; Crosover vs 61001|;2.861803;4.953284;3.972682
66010;;2.861809;4.95331;3.97267
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
66001; Crosover vs 66008|;2.861808;4.953311;3.972663
63009;;2.861815;4.953335;3.972657
66007; Crosover vs 66009|;2.861811;4.953327;3.972653
67003; Crosover vs 67005|;2.86181;4.953326;3.972652
62001;;2.861812;4.95333;3.972651
63010;;2.861811;4.953331;3.97265
68008; Crosover vs 68003|;2.932597;5.721701;3.104951
68010; Shift |;2.725655;5.250496;3.081687
68009; BlueNoize | Shift |;2.553626;4.906745;2.905248
68003; Shift | Crosover vs 68008|;2.762895;5.990254;2.006454
68006; FlikkerNoize |;2.597683;5.846376;1.448875
68002; FlikkerNoize |;2.597684;5.846378;1.448873
68001; FlikkerNoize |;2.59768;5.846373;1.448866
68004; FlikkerNoize | Shift |;2.363246;5.295012;1.368073
68005; FlikkerNoize | Shift |;2.363246;5.295012;1.368073
68007; FlikkerNoize | Shift |;2.363249;5.295022;1.368066
