;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
99009; Shift |;2.861732;4.952174;3.97398
92006; Crosover vs 92007|;2.861807;4.953287;3.972688
87007; Crosover vs 87005|;2.861807;4.953288;3.972687
96006; Crosover vs 96004|;2.861807;4.953288;3.972687
97001; Crosover vs 97008|;2.861806;4.953287;3.972687
98003;;2.861807;4.953288;3.972687
99004;;2.861807;4.953288;3.972687
99001; Crosover vs 99010|;2.861807;4.953288;3.972687
93002;;2.861806;4.953287;3.972687
91004; Crosover vs 91008|;2.861806;4.953288;3.972687
94005; Crosover vs 94007|;2.861807;4.95329;3.972687
95002; Crosover vs 95004|;2.861807;4.953288;3.972687
96004; Crosover vs 96006|;2.861807;4.953288;3.972687
99006; Crosover vs 99003|;2.811663;4.837489;3.943444
99003; Shift | Crosover vs 99006|;2.906427;5.100009;3.941363
99008; BlueNoize |;2.66567;4.600749;3.715137
99010; Crosover vs 99001| BlueNoize |;2.66567;4.600749;3.715137
99005; FlikkerNoize | Shift |;2.609945;5.752944;1.732931
99002; FlikkerNoize |;2.576873;5.719753;1.639249
99007; FlikkerNoize |;2.576873;5.719753;1.639249
