;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
2003;;3.00465;5.581055;3.625929
1005;;3.008151;5.764991;3.409441
1009;;3.040802;5.8868;3.301219
2006;;2.665466;5.003982;3.184361
2008;;2.88307;5.714061;3.018423
2007;;2.88307;5.714061;3.018423
1007;;2.88307;5.71406;3.018423
1015;;2.88307;5.71406;3.018423
1011;;2.88307;5.71406;3.018423
2005;;2.615304;4.968965;3.010835
2010;;2.747173;5.288541;2.973335
2002;;2.25348;4.129263;2.842523
1016;;3.092073;6.340117;2.808843
2001;;2.712621;5.437527;2.743515
2004;;2.712621;5.437527;2.743515
2009;;2.795215;5.639508;2.640616
1012;;1.944878;3.578983;2.437129
1001;;1.974907;3.664202;2.42565
1004;;1.902832;3.543755;2.317544
1002;;2.069871;4.065629;2.136419
