;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
54002; Crosover vs 54006|;2.861806;4.953332;3.972633
52001;;2.861806;4.953333;3.972631
53002; Crosover vs 53005|;2.861802;4.953339;3.972607
55009;;2.861791;4.953325;3.972597
50007;;2.861791;4.953327;3.972596
51005;;2.861791;4.953327;3.972596
54006; Crosover vs 54002|;2.861813;4.95338;3.972594
55007;;2.8618;4.953356;3.972585
51006;;2.861808;4.953385;3.972575
56004; BlueNoize |;2.683111;4.63751;3.729642
56003; Crosover vs 56010| Shift |;2.845843;5.345126;3.404377
56006; Crosover vs 56009| Shift |;2.845846;5.345135;3.404375
56002; Crosover vs 56009| Shift |;2.845836;5.34518;3.404279
56009; Crosover vs 56001| Crosover vs 56002| Crosover vs 56006| Shift |;2.84584;5.345191;3.404279
56001; Crosover vs 56009| Shift |;2.845832;5.345174;3.404276
56008; FlikkerNoize |;2.413532;5.126018;1.924023
56010; Crosover vs 56003| FlikkerNoize |;2.413513;5.125975;1.924021
56007; FlikkerNoize |;2.413516;5.125989;1.924003
56005; FlikkerNoize | Shift |;2.136675;5.077754;0.6215838
