;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
19002;;2.831464;4.885349;3.951193
24007;;2.831591;4.886405;3.950317
23009;;2.831718;4.887465;3.949427
22005;;2.831968;4.889601;3.947604
20008;;2.832054;4.890728;3.94647
22003; Crosover vs 22004|;2.831631;4.890872;3.944526
19001;;2.832453;4.893957;3.943777
25003; Crosover vs 25004|;2.830792;4.890237;3.942559
22004; Crosover vs 22003|;2.830472;4.890141;3.942022
19010;;2.832613;4.896317;3.941298
20010;;2.830052;4.890321;3.94005
25008; BlueNoize |;2.630382;4.528416;3.682498
25004; Crosover vs 25003| Crosover vs 25010| Shift |;2.776887;5.170938;3.406302
25005; Shift |;2.776784;5.172963;3.403084
25010; Crosover vs 25004| Shift |;2.776834;5.173271;3.402822
25007; FlikkerNoize | Shift |;2.695282;5.918159;1.860103
25001; FlikkerNoize | Shift |;2.695355;5.918447;1.859968
25002; FlikkerNoize | Shift |;2.695543;5.919155;1.85966
25009; FlikkerNoize |;2.663243;5.938713;1.581116
25006; FlikkerNoize |;2.66334;5.938969;1.581112
