;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
92006; Crosover vs 92007|;2.861807;4.953287;3.972688
87007; Crosover vs 87005|;2.861807;4.953288;3.972687
91004; Crosover vs 91008|;2.861806;4.953288;3.972687
93002;;2.861806;4.953287;3.972687
93008;;2.861806;4.953288;3.972687
84003; Crosover vs 84009|;2.861806;4.953288;3.972687
93007; Crosover vs 93004| Crosover vs 93009|;2.861807;4.95329;3.972686
88004;;2.861807;4.95329;3.972686
90006;;2.861806;4.953288;3.972686
91005;;2.861806;4.953288;3.972686
85004; Crosover vs 85002|;2.861807;4.953291;3.972685
89008;;2.861807;4.953292;3.972685
87008;;2.861807;4.953292;3.972685
93010; BlueNoize |;2.678315;4.639328;3.712608
93004; Crosover vs 93007| Shift |;2.734682;5.342581;2.968902
93001; BlueNoize | Shift |;2.553195;4.967878;2.800176
93006; BlueNoize | Shift |;2.553195;4.967878;2.800175
93003; FlikkerNoize |;2.382924;5.378259;1.285105
93009; Crosover vs 93007| FlikkerNoize |;2.382925;5.378261;1.285105
93005; FlikkerNoize | Shift |;2.484778;5.752893;1.153561
