;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
92006; Crosover vs 92007|;2.861807;4.953287;3.972688
87007; Crosover vs 87005|;2.861807;4.953288;3.972687
96006; Crosover vs 96004|;2.861807;4.953288;3.972687
97001; Crosover vs 97008|;2.861806;4.953287;3.972687
98003;;2.861807;4.953288;3.972687
91004; Crosover vs 91008|;2.861806;4.953288;3.972687
94005; Crosover vs 94007|;2.861807;4.95329;3.972687
93002;;2.861806;4.953287;3.972687
95002; Crosover vs 95004|;2.861807;4.953288;3.972687
96004; Crosover vs 96006|;2.861807;4.953288;3.972687
84003; Crosover vs 84009|;2.861806;4.953288;3.972687
98004; Crosover vs 98006|;2.861806;4.953288;3.972686
98007; Shift |;2.754723;5.26718;3.178036
98005; Shift |;2.754723;5.267181;3.178035
98009; Crosover vs 98008|;2.959276;5.882307;2.982558
98010; Crosover vs 98002| Shift |;2.939994;6.30565;2.223606
98002; Shift | Crosover vs 98010|;2.75363;6.035918;1.8796
98008; Shift | Crosover vs 98009|;2.753631;6.035922;1.879599
98006; Crosover vs 98004| Crosover vs 98001| Shift |;2.419561;5.481256;1.407614
98001; FlikkerNoize | Shift | Crosover vs 98006|;2.746798;6.387486;1.238873
