;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
4001;;2.977201;5.450343;3.707419
3010;;2.935745;5.366249;3.670226
2003;;3.00465;5.581055;3.625929
4006;;2.976072;5.59398;3.516206
4008;;2.941517;5.510036;3.510537
4007;;2.941517;5.510036;3.510537
4010;;2.90063;5.408154;3.503546
3006;;2.837406;5.243168;3.488401
4005;;2.767716;5.056656;3.480636
3003;;2.925676;5.521374;3.444
3008;;2.925676;5.521374;3.444
4009;;2.907077;5.474365;3.440584
1005;;3.008151;5.764991;3.409441
4002;;2.933931;5.584475;3.389637
4003;;2.897897;5.48883;3.385178
4004;;2.942601;5.655599;3.325063
3009;;2.942601;5.655599;3.325063
3004;;2.942601;5.655599;3.325063
1009;;3.040802;5.8868;3.301219
2006;;2.665466;5.003982;3.184361
