;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
44002; Crosover vs 44006|;2.861832;4.953557;3.972437
43009;;2.861818;4.953576;3.972367
37008; Crosover vs 37010|;2.861808;4.953634;3.972267
45009;;2.858794;4.945189;3.972067
44006; Crosover vs 44002|;2.858756;4.945222;3.971928
41007; Crosover vs 41008|;2.855559;4.936653;3.971129
42006;;2.85552;4.936679;3.97098
39005;;2.861748;4.95463;3.970931
42002; Crosover vs 42005|;2.855556;4.936902;3.97082
45001; BlueNoize |;2.670754;4.617383;3.711918
45002; BlueNoize |;2.669201;4.613763;3.710998
45003; Shift |;2.76246;5.030673;3.533208
45010; Shift |;2.762527;5.031388;3.532509
45008; Shift |;2.761777;5.030076;3.531383
45005; Crosover vs 45006| Shift |;2.761777;5.030079;3.53138
45006; Crosover vs 45005| Crosover vs 45004|;2.764535;5.652618;2.667129
45004; FlikkerNoize | Crosover vs 45006|;2.787666;5.744773;2.537268
45007; FlikkerNoize | Shift |;2.359263;5.547027;0.9186128
