;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
54002; Crosover vs 54006|;2.861806;4.953332;3.972633
52001;;2.861806;4.953333;3.972631
53002; Crosover vs 53005|;2.861802;4.953339;3.972607
50007;;2.861791;4.953327;3.972596
51005;;2.861791;4.953327;3.972596
54006; Crosover vs 54002|;2.861813;4.95338;3.972594
51006;;2.861808;4.953385;3.972575
53004;;2.861776;4.95332;3.97256
48006;;2.861825;4.953443;3.972553
53007;;2.861806;4.953419;3.972528
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
54004; Crosover vs 54009|;2.861808;4.953436;3.97251
54003; Shift |;2.865592;5.018575;3.908744
54005; Shift |;2.865592;5.018575;3.908744
54001; Crosover vs 54010| Shift |;2.8656;5.018676;3.908644
54010; Crosover vs 54001| BlueNoize |;2.626912;4.534905;3.659619
54009; Crosover vs 54004| BlueNoize |;2.626921;4.534943;3.659601
54007; BlueNoize |;2.626917;4.534968;3.65956
54008; BlueNoize | Shift |;2.630384;4.597294;3.598447
