;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
19002;;2.831464;4.885349;3.951193
20008;;2.832054;4.890728;3.94647
19001;;2.832453;4.893957;3.943777
19010;;2.832613;4.896317;3.941298
20010;;2.830052;4.890321;3.94005
20005;;2.888571;5.046722;3.938873
19005;;2.827641;4.887049;3.935812
20002;;2.887903;5.048308;3.934813
19006;;2.827803;4.88944;3.933394
19009;;2.831324;4.899441;3.93264
18007; Shift |;2.99863;5.339937;3.921515
18006; Shift |;2.997127;5.341756;3.913707
20006;;2.912337;5.178943;3.863424
20004;;2.913232;5.181422;3.863089
20007;;2.911774;5.178825;3.861852
20009;;2.91312;5.182681;3.861392
20001;;2.913105;5.183231;3.860719
20003;;2.912486;5.18352;3.858567
19003;;2.977113;5.448915;3.707748
4001;;2.977201;5.450343;3.707419
