;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
52001;;2.861806;4.953333;3.972631
53002; Crosover vs 53005|;2.861802;4.953339;3.972607
50007;;2.861791;4.953327;3.972596
51005;;2.861791;4.953327;3.972596
51006;;2.861808;4.953385;3.972575
53004;;2.861776;4.95332;3.97256
48006;;2.861825;4.953443;3.972553
53007;;2.861806;4.953419;3.972528
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
49007; Crosover vs 49002|;2.861804;4.953454;3.97248
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
49010; Crosover vs 49008|;2.861824;4.953517;3.972455
53005; Crosover vs 53002|;2.861817;4.953556;3.972393
53006; BlueNoize |;2.549644;4.413582;3.538418
53003; BlueNoize |;2.549659;4.413636;3.538389
53010; Crosover vs 53009|;2.959086;5.635591;3.372295
53001; Shift |;2.806832;5.422857;3.138618
53009; Shift | Crosover vs 53010|;2.848744;5.630174;2.981621
53008; BlueNoize | Shift |;2.499946;4.822547;2.805546
