;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
58009; Crosover vs 58005|;2.861801;4.95331;3.972644
57002; Crosover vs 57006| Crosover vs 57008|;2.8618;4.953312;3.972634
57003; Crosover vs 57006|;2.86181;4.953337;3.972634
54002; Crosover vs 54006|;2.861806;4.953332;3.972633
52001;;2.861806;4.953333;3.972631
58002;;2.861811;4.953359;3.972614
53002; Crosover vs 53005|;2.861802;4.953339;3.972607
55009;;2.861791;4.953325;3.972597
51005;;2.861791;4.953327;3.972596
50007;;2.861791;4.953327;3.972596
54006; Crosover vs 54002|;2.861813;4.95338;3.972594
58005; Crosover vs 58006| Crosover vs 58009|;2.861805;4.95338;3.972569
58001; BlueNoize |;2.60621;4.519036;3.608919
58003; Shift | Crosover vs 58010|;2.984009;6.117342;2.67927
58010; Crosover vs 58003| Shift |;2.840142;5.979541;2.321902
58008; FlikkerNoize |;2.775342;6.165526;1.722671
58007; FlikkerNoize | Shift |;2.813745;6.332496;1.664125
58004; FlikkerNoize | Shift |;2.813743;6.332493;1.664118
58006; Crosover vs 58005| FlikkerNoize | Shift |;2.813731;6.332467;1.664115
