;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
92006; Crosover vs 92007|;2.861807;4.953287;3.972688
87007; Crosover vs 87005|;2.861807;4.953288;3.972687
91004; Crosover vs 91008|;2.861806;4.953288;3.972687
94005; Crosover vs 94007|;2.861807;4.95329;3.972687
93002;;2.861806;4.953287;3.972687
95002; Crosover vs 95004|;2.861807;4.953288;3.972687
93008;;2.861806;4.953288;3.972687
84003; Crosover vs 84009|;2.861806;4.953288;3.972687
93007; Crosover vs 93004| Crosover vs 93009|;2.861807;4.95329;3.972686
94006; Crosover vs 94008|;2.861806;4.953288;3.972686
88004;;2.861807;4.95329;3.972686
95003; Shift |;2.773007;5.247709;3.283101
95009; Crosover vs 95010| Shift |;2.773007;5.247708;3.2831
95007; Crosover vs 95010| Shift |;2.773007;5.247709;3.2831
95010; Crosover vs 95007| Crosover vs 95009| Crosover vs 95005|;2.860643;5.607755;3.102694
95008; BlueNoize | Shift |;2.543571;4.80127;3.030263
95004; Crosover vs 95002| BlueNoize | Shift |;2.543571;4.801269;3.030263
95005; FlikkerNoize | Crosover vs 95010|;2.768038;6.147166;1.849137
95001; FlikkerNoize | Shift |;2.495811;5.722674;1.273862
95006; FlikkerNoize | Shift |;2.495811;5.722674;1.273862
