;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
48006;;2.861825;4.953443;3.972553
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
49007; Crosover vs 49002|;2.861804;4.953454;3.97248
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
49010; Crosover vs 49008|;2.861824;4.953517;3.972455
46003; Crosover vs 46009| Crosover vs 46006|;2.861823;4.953521;3.972446
47008; Crosover vs 47010|;2.861829;4.953545;3.97244
44002; Crosover vs 44006|;2.861832;4.953557;3.972437
48003; Crosover vs 48007|;2.861827;4.953575;3.972402
43009;;2.861818;4.953576;3.972367
49008; Crosover vs 49006| Crosover vs 49010|;2.861823;4.9536;3.972358
46007;;2.860287;4.9493;3.972333
49001; BlueNoize |;2.642489;4.552046;3.692859
49002; Crosover vs 49007| Shift |;2.720618;5.332822;2.928794
49006; Crosover vs 49008| Shift |;2.720808;5.334716;2.926765
49004; BlueNoize | Shift |;2.508644;4.914283;2.704898
49003; Shift | Crosover vs 49005|;2.92002;5.957671;2.657623
49009; FlikkerNoize |;2.47182;5.188334;2.079167
49005; Crosover vs 49003| Shift |;2.852977;6.36981;1.710161
