;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
92006; Crosover vs 92007|;2.861807;4.953287;3.972688
87007; Crosover vs 87005|;2.861807;4.953288;3.972687
91004; Crosover vs 91008|;2.861806;4.953288;3.972687
94005; Crosover vs 94007|;2.861807;4.95329;3.972687
93002;;2.861806;4.953287;3.972687
93008;;2.861806;4.953288;3.972687
84003; Crosover vs 84009|;2.861806;4.953288;3.972687
94006; Crosover vs 94008|;2.861806;4.953288;3.972686
93007; Crosover vs 93004| Crosover vs 93009|;2.861807;4.95329;3.972686
88004;;2.861807;4.95329;3.972686
90006;;2.861806;4.953288;3.972686
91005;;2.861806;4.953288;3.972686
94004; BlueNoize | Crosover vs 94007|;2.785394;4.854461;3.826315
94003; Shift |;2.707755;5.287627;2.943329
94009; BlueNoize | Shift |;2.525647;4.937963;2.737954
94001; BlueNoize | Shift |;2.525647;4.937963;2.737952
94007; Crosover vs 94005| Crosover vs 94004| Shift | Crosover vs 94008|;2.842757;5.793559;2.60707
94008; Crosover vs 94006| Crosover vs 94007|;2.875911;6.239747;2.007855
94002; FlikkerNoize | Shift |;2.51851;5.499994;1.602728
94010; FlikkerNoize |;2.558031;5.701097;1.539525
