;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
19002;;2.831464;4.885349;3.951193
24007;;2.831591;4.886405;3.950317
23009;;2.831718;4.887465;3.949427
22005;;2.831968;4.889601;3.947604
20008;;2.832054;4.890728;3.94647
22003; Crosover vs 22004|;2.831631;4.890872;3.944526
19001;;2.832453;4.893957;3.943777
22004; Crosover vs 22003|;2.830472;4.890141;3.942022
19010;;2.832613;4.896317;3.941298
20010;;2.830052;4.890321;3.94005
21003; Crosover vs 21005|;2.829414;4.889171;3.939016
24008; Crosover vs 24003| Crosover vs 24003|;2.857922;5.132186;3.738382
24006; BlueNoize |;2.656257;4.580947;3.707878
24001; BlueNoize |;2.656437;4.582908;3.706002
24003; Crosover vs 24008| Shift | Crosover vs 24005| Crosover vs 24008|;2.960863;5.967351;2.849864
24005; Crosover vs 24003| Shift |;2.859827;6.270091;1.900607
24010; FlikkerNoize |;2.636482;5.801063;1.792876
24009; FlikkerNoize | Shift |;2.565264;5.630203;1.621689
24004; FlikkerNoize | Shift |;2.564137;5.627481;1.621675
24002; FlikkerNoize | Shift |;2.56403;5.62724;1.621625
