;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
19002;;2.831464;4.885349;3.951193
28010;;2.83156;4.886142;3.950537
34001; Crosover vs 34009|;2.831563;4.886173;3.950508
32010;;2.831568;4.886207;3.950482
32007; Crosover vs 32005| Crosover vs 32008|;2.831575;4.886271;3.950428
31008;;2.831576;4.886273;3.950427
32005; Crosover vs 32007|;2.831584;4.886303;3.950426
29010; Crosover vs 29005|;2.831595;4.886343;3.95042
24007;;2.831591;4.886405;3.950317
33005; Crosover vs 33002|;2.831586;4.886413;3.95028
33004; Crosover vs 33009|;2.831605;4.886525;3.950212
34006; Crosover vs 34004|;2.721394;4.674397;3.822382
34004; BlueNoize | Crosover vs 34006|;2.75237;4.773137;3.810493
34003; BlueNoize |;2.637465;4.546983;3.684288
34009; Crosover vs 34001| BlueNoize | Shift |;2.648341;4.894761;3.278729
34005; BlueNoize | Shift | Crosover vs 34007|;2.894017;5.712633;3.012691
34007; Crosover vs 34005| Shift |;2.640977;5.747327;1.930074
34010; FlikkerNoize | Shift |;2.697349;6.016957;1.732098
34008; FlikkerNoize | Shift |;2.697298;6.016838;1.732084
34002; FlikkerNoize |;2.627293;5.946188;1.497355
