;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
63004; Crosover vs 63005|;2.861808;4.953294;3.972684
74003;;2.861806;4.95329;3.972684
61008; Crosover vs 61001|;2.861803;4.953284;3.972682
74006; Crosover vs 74001|;2.861809;4.9533;3.972679
73004;;2.861806;4.953294;3.972678
70005;;2.861808;4.953302;3.972673
75009;;2.86181;4.953309;3.972672
66010;;2.861809;4.95331;3.97267
70007; Crosover vs 70002|;2.861814;4.953322;3.972669
74001; Crosover vs 74009| Crosover vs 74002| Crosover vs 74006|;2.86181;4.953311;3.972669
74009; Crosover vs 74001| Crosover vs 74004|;2.861814;4.953323;3.972667
75002; BlueNoize |;2.675211;4.635692;3.706106
75001; BlueNoize |;2.675213;4.6357;3.706103
75008; BlueNoize |;2.675213;4.635701;3.7061
75006; Crosover vs 75007| Shift |;2.720815;5.33465;2.926878
75005; Shift |;2.720814;5.33465;2.926876
75007; Crosover vs 75006| BlueNoize | Shift |;2.538106;4.969261;2.740018
75004; BlueNoize | Shift | Crosover vs 75010|;2.758471;5.637392;2.501702
75010; Crosover vs 75004| Shift |;2.746171;6.131875;1.643461
75003; FlikkerNoize | Shift |;2.456231;5.654691;1.22559
