;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
47003; Crosover vs 47004|;2.86182;4.953341;3.972666
50007;;2.861791;4.953327;3.972596
48006;;2.861825;4.953443;3.972553
39001; Crosover vs 39009|;2.861761;4.953313;3.972524
49007; Crosover vs 49002|;2.861804;4.953454;3.97248
41004; Crosover vs 41003|;2.861827;4.953516;3.972465
49010; Crosover vs 49008|;2.861824;4.953517;3.972455
46003; Crosover vs 46009| Crosover vs 46006|;2.861823;4.953521;3.972446
47008; Crosover vs 47010|;2.861829;4.953545;3.97244
44002; Crosover vs 44006|;2.861832;4.953557;3.972437
48003; Crosover vs 48007|;2.861827;4.953575;3.972402
50003; Crosover vs 50001| Shift |;2.894679;5.06767;3.937021
50001; Shift | Crosover vs 50003|;2.822117;4.876099;3.933486
50005; BlueNoize |;2.646569;4.551068;3.708424
50006; BlueNoize | Shift |;2.643358;4.566739;3.675575
50004; BlueNoize | Shift |;2.64336;4.566774;3.675542
50009; Crosover vs 50008|;3.011618;5.962309;3.130904
50008; FlikkerNoize | Crosover vs 50009|;2.67012;5.382687;2.581775
50010; FlikkerNoize |;2.586011;5.256533;2.405882
50002; FlikkerNoize | Shift |;2.420267;4.878181;2.30188
