;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
37008; Crosover vs 37010|;2.861808;4.953634;3.972267
19002;;2.831464;4.885349;3.951193
36004; Shift | Crosover vs 36009|;2.877718;5.014266;3.951075
36001; Crosover vs 36010|;2.83153;4.885881;3.950759
37007;;2.831553;4.886077;3.950593
28010;;2.83156;4.886142;3.950537
35001; Crosover vs 35003|;2.831557;4.886133;3.950533
34001; Crosover vs 34009|;2.831563;4.886173;3.950508
32010;;2.831568;4.886207;3.950482
32007; Crosover vs 32005| Crosover vs 32008|;2.831575;4.886271;3.950428
31008;;2.831576;4.886273;3.950427
32005; Crosover vs 32007|;2.831584;4.886303;3.950426
37006; Shift |;2.842284;5.051594;3.789881
37001; Crosover vs 37009| Shift |;2.842352;5.05202;3.78958
37002; Crosover vs 37010| Shift |;2.842368;5.052201;3.789393
37009; Crosover vs 37001| Shift |;2.84238;5.052254;3.789372
37010; Crosover vs 37002| Crosover vs 37008| Shift |;2.842379;5.053114;3.78833
37004; BlueNoize |;2.647414;4.572869;3.688387
37005; FlikkerNoize | Shift |;2.693946;6.044389;1.568931
37003; FlikkerNoize | Shift |;2.693191;6.060657;1.531577
