1.328202;1
2.607949;1
3.793272;1
4.84264;1
5.721619;1
6.404309;1
6.87311;1
7.121277;1
7.152729;1
6.977888;1
6.623099;1
6.111825;1
5.479179;1
4.761942;1
3.99799;1
3.224396;1
2.475361;1
1.78099;1
1.166418;1
0.6524853;1
2.119619;2
1.46237;2
0.8956702;2
0.4418206;2
0.1769382;2
0.2721439;2
0.4015557;2
0.4557497;2
0.4377365;2
0.3627522;2
0.2498541;2
0.1247986;2
0.08765452;2
0.194523;2
0.3026146;2
0.3854135;2
0.4364766;2
0.4542753;2
0.4447962;2
0.4136821;2
