1001;состояние1_k-1.sig;2.189317
1001;состояние1_k-2.sig;1.615511
1001;состояние1_k-3.sig;1.393335
1001;состояние1_k-4.sig;1.41569
1001;состояние1_k-5.sig;1.563544
1001;состояние1_k-6.sig;1.804883
1001;состояние1_k-7.sig;2.086649
1001;состояние1_k-8.sig;2.33598
1001;состояние1_k-9.sig;2.461162
1001;состояние1_k-10.sig;2.364666
1001;состояние1_k-11.sig;2.103209
1001;состояние1_k-12.sig;1.781016
1001;состояние1_k-13.sig;1.509301
1001;состояние1_k-14.sig;1.393335
1001;состояние1_k-15.sig;1.708588
1001;состояние1_k-16.sig;2.496312
1001;состояние1_k-17.sig;1.777023
1001;состояние1_k-18.sig;1.393335
1001;состояние1_k-19.sig;1.497143
1001;состояние1_k-20.sig;1.764846
1002;состояние1_k-1.sig;2.189317
1002;состояние1_k-2.sig;1.615511
1002;состояние1_k-3.sig;1.393335
1002;состояние1_k-4.sig;1.41569
1002;состояние1_k-5.sig;1.563544
1002;состояние1_k-6.sig;1.804883
1002;состояние1_k-7.sig;2.086649
1002;состояние1_k-8.sig;2.33598
1002;состояние1_k-9.sig;2.461162
1002;состояние1_k-10.sig;2.364666
1002;состояние1_k-11.sig;2.103209
1002;состояние1_k-12.sig;1.781016
1002;состояние1_k-13.sig;1.509301
1002;состояние1_k-14.sig;1.393335
1002;состояние1_k-15.sig;1.708588
1002;состояние1_k-16.sig;2.496312
1002;состояние1_k-17.sig;1.777023
1002;состояние1_k-18.sig;1.393335
1002;состояние1_k-19.sig;1.497143
1002;состояние1_k-20.sig;1.764846
1003;состояние1_k-1.sig;0.5101538
1003;состояние1_k-2.sig;1.539084
1003;состояние1_k-3.sig;2.555514
1003;состояние1_k-4.sig;3.405943
1003;состояние1_k-5.sig;4.052318
1003;состояние1_k-6.sig;4.469603
1003;состояние1_k-7.sig;4.647373
1003;состояние1_k-8.sig;4.588532
1003;состояние1_k-9.sig;4.31602
1003;состояние1_k-10.sig;3.85691
1003;состояние1_k-11.sig;3.254555
1003;состояние1_k-12.sig;2.556977
1003;состояние1_k-13.sig;1.817046
1003;состояние1_k-14.sig;1.086949
1003;состояние1_k-15.sig;0.515618
1003;состояние1_k-16.sig;0.4038669
1003;состояние1_k-17.sig;0.5067348
1003;состояние1_k-18.sig;0.4866191
1003;состояние1_k-19.sig;0.428946
1003;состояние1_k-20.sig;0.427811
1004;состояние1_k-1.sig;2.596309
1004;состояние1_k-2.sig;2.339874
1004;состояние1_k-3.sig;2.154883
1004;состояние1_k-4.sig;2.024599
1004;состояние1_k-5.sig;1.923484
1004;состояние1_k-6.sig;1.869179
1004;состояние1_k-7.sig;1.857015
1004;состояние1_k-8.sig;1.890864
1004;состояние1_k-9.sig;1.98597
1004;состояние1_k-10.sig;2.138399
1004;состояние1_k-11.sig;2.342408
1004;состояние1_k-12.sig;2.371021
1004;состояние1_k-13.sig;2.082967
1004;состояние1_k-14.sig;1.761378
1004;состояние1_k-15.sig;1.50569
1004;состояние1_k-16.sig;1.377843
1004;состояние1_k-17.sig;1.379146
1004;состояние1_k-18.sig;1.487253
1004;состояние1_k-19.sig;1.659798
1004;состояние1_k-20.sig;1.839062
1005;состояние1_k-1.sig;1.971989
1005;состояние1_k-2.sig;1.843259
1005;состояние1_k-3.sig;1.695796
1005;состояние1_k-4.sig;1.559748
1005;состояние1_k-5.sig;1.428495
1005;состояние1_k-6.sig;1.334364
1005;состояние1_k-7.sig;1.264619
1005;состояние1_k-8.sig;1.236319
1005;состояние1_k-9.sig;1.223836
1005;состояние1_k-10.sig;1.227546
1005;состояние1_k-11.sig;1.248714
1005;состояние1_k-12.sig;1.315982
1005;состояние1_k-13.sig;1.442074
1005;состояние1_k-14.sig;1.647253
1005;состояние1_k-15.sig;1.759339
1005;состояние1_k-16.sig;1.555215
1005;состояние1_k-17.sig;1.340115
1005;состояние1_k-18.sig;1.227455
1005;состояние1_k-19.sig;1.188525
1005;состояние1_k-20.sig;1.199666
1006;состояние1_k-1.sig;0.4708277
1006;состояние1_k-2.sig;1.355659
1006;состояние1_k-3.sig;2.352607
1006;состояние1_k-4.sig;3.193663
1006;состояние1_k-5.sig;3.843127
1006;состояние1_k-6.sig;4.277593
1006;состояние1_k-7.sig;4.485368
1006;состояние1_k-8.sig;4.470096
1006;состояние1_k-9.sig;4.247602
1006;состояние1_k-10.sig;3.843303
1006;состояние1_k-11.sig;3.30011
1006;состояние1_k-12.sig;2.655231
1006;состояние1_k-13.sig;1.957045
1006;состояние1_k-14.sig;1.252656
1006;состояние1_k-15.sig;0.6281067
1006;состояние1_k-16.sig;0.4377436
1006;состояние1_k-17.sig;0.4830088
1006;состояние1_k-18.sig;0.5851458
1006;состояние1_k-19.sig;0.5124935
1006;состояние1_k-20.sig;0.4739617
1007;состояние1_k-1.sig;1.908315
1007;состояние1_k-2.sig;1.622728
1007;состояние1_k-3.sig;1.311777
1007;состояние1_k-4.sig;1.25687
1007;состояние1_k-5.sig;1.332559
1007;состояние1_k-6.sig;1.561885
1007;состояние1_k-7.sig;1.939888
1007;состояние1_k-8.sig;2.430029
1007;состояние1_k-9.sig;2.960904
1007;состояние1_k-10.sig;3.357873
1007;состояние1_k-11.sig;3.563767
1007;состояние1_k-12.sig;3.561626
1007;состояние1_k-13.sig;3.350492
1007;состояние1_k-14.sig;2.943814
1007;состояние1_k-15.sig;2.402421
1007;состояние1_k-16.sig;1.906328
1007;состояние1_k-17.sig;1.528331
1007;состояние1_k-18.sig;1.310252
1007;состояние1_k-19.sig;1.25687
1007;состояние1_k-20.sig;1.326219
1008;состояние1_k-1.sig;2.539216
1008;состояние1_k-2.sig;2.213384
1008;состояние1_k-3.sig;1.9893
1008;состояние1_k-4.sig;1.864997
1008;состояние1_k-5.sig;1.820703
1008;состояние1_k-6.sig;1.842225
1008;состояние1_k-7.sig;1.93385
1008;состояние1_k-8.sig;2.093287
1008;состояние1_k-9.sig;2.291851
1008;состояние1_k-10.sig;2.367991
1008;состояние1_k-11.sig;2.202388
1008;состояние1_k-12.sig;1.971117
1008;состояние1_k-13.sig;1.797315
1008;состояние1_k-14.sig;1.690297
1008;состояние1_k-15.sig;1.655767
1008;состояние1_k-16.sig;1.680129
1008;состояние1_k-17.sig;1.785493
1008;состояние1_k-18.sig;1.97927
1008;состояние1_k-19.sig;2.225196
1008;состояние1_k-20.sig;2.179243
1009;состояние1_k-1.sig;0.9695361
1009;состояние1_k-2.sig;0.6153929
1009;состояние1_k-3.sig;0.6928462
1009;состояние1_k-4.sig;1.044801
1009;состояние1_k-5.sig;1.583265
1009;состояние1_k-6.sig;2.137189
1009;состояние1_k-7.sig;2.641491
1009;состояние1_k-8.sig;3.03616
1009;состояние1_k-9.sig;3.294049
1009;состояние1_k-10.sig;3.390746
1009;состояние1_k-11.sig;3.315223
1009;состояние1_k-12.sig;3.067628
1009;состояние1_k-13.sig;2.66246
1009;состояние1_k-14.sig;2.125115
1009;состояние1_k-15.sig;1.526882
1009;состояние1_k-16.sig;0.9542291
1009;состояние1_k-17.sig;0.6673185
1009;состояние1_k-18.sig;0.6153929
1009;состояние1_k-19.sig;0.7116061
1009;состояние1_k-20.sig;0.7130852
1010;состояние1_k-1.sig;2.014247
1010;состояние1_k-2.sig;1.709665
1010;состояние1_k-3.sig;1.644954
1010;состояние1_k-4.sig;1.639796
1010;состояние1_k-5.sig;1.639795
1010;состояние1_k-6.sig;1.639795
1010;состояние1_k-7.sig;1.679703
1010;состояние1_k-8.sig;1.860033
1010;состояние1_k-9.sig;1.798109
1010;состояние1_k-10.sig;1.639795
1010;состояние1_k-11.sig;1.653703
1010;состояние1_k-12.sig;1.7524
1010;состояние1_k-13.sig;1.923165
1010;состояние1_k-14.sig;2.135995
1010;состояние1_k-15.sig;2.370757
1010;состояние1_k-16.sig;2.577754
1010;состояние1_k-17.sig;2.669998
1010;состояние1_k-18.sig;2.588244
1010;состояние1_k-19.sig;2.388827
1010;состояние1_k-20.sig;2.159673
1011;состояние1_k-1.sig;2.076533
1011;состояние1_k-2.sig;1.90837
1011;состояние1_k-3.sig;1.930874
1011;состояние1_k-4.sig;2.145695
1011;состояние1_k-5.sig;2.456749
1011;состояние1_k-6.sig;2.716062
1011;состояние1_k-7.sig;2.771524
1011;состояние1_k-8.sig;2.576665
1011;состояние1_k-9.sig;2.29185
1011;состояние1_k-10.sig;2.036072
1011;состояние1_k-11.sig;1.905756
1011;состояние1_k-12.sig;1.911835
1011;состояние1_k-13.sig;2.009099
1011;состояние1_k-14.sig;2.178371
1011;состояние1_k-15.sig;2.482052
1011;состояние1_k-16.sig;2.384851
1011;состояние1_k-17.sig;2.246332
1011;состояние1_k-18.sig;2.233489
1011;состояние1_k-19.sig;2.322374
1011;состояние1_k-20.sig;2.498659
1012;состояние1_k-1.sig;1.408522
1012;состояние1_k-2.sig;1.411179
1012;состояние1_k-3.sig;1.676565
1012;состояние1_k-4.sig;2.044777
1012;состояние1_k-5.sig;2.540346
1012;состояние1_k-6.sig;2.96321
1012;состояние1_k-7.sig;3.155003
1012;состояние1_k-8.sig;3.140705
1012;состояние1_k-9.sig;2.973914
1012;состояние1_k-10.sig;2.716853
1012;состояние1_k-11.sig;2.456183
1012;состояние1_k-12.sig;2.268256
1012;состояние1_k-13.sig;2.208646
1012;состояние1_k-14.sig;2.218707
1012;состояние1_k-15.sig;2.267926
1012;состояние1_k-16.sig;2.311906
1012;состояние1_k-17.sig;2.286134
1012;состояние1_k-18.sig;2.180133
1012;состояние1_k-19.sig;2.014638
1012;состояние1_k-20.sig;1.81185
1013;состояние1_k-1.sig;3.534322
1013;состояние1_k-2.sig;3.166534
1013;состояние1_k-3.sig;2.952885
1013;состояние1_k-4.sig;2.804983
1013;состояние1_k-5.sig;2.739847
1013;состояние1_k-6.sig;2.741156
1013;состояние1_k-7.sig;2.812793
1013;состояние1_k-8.sig;2.983063
1013;состояние1_k-9.sig;3.240349
1013;состояние1_k-10.sig;3.569318
1013;состояние1_k-11.sig;3.287105
1013;состояние1_k-12.sig;2.847337
