Generathion:;#22
ID = ;20002;22008;18005;19011;19006;20001;19014;21011;20008;19001;21003;20009;22015;20003;20012;20010;19005;22005;22004;22003;22009;22006;22002;22010;22012;22007;22001;22011;22013;22014;FURIER ID = ;20002;22008;18005;19011;19006;20001;19014;21011;20008;19001;21003;20009;22015;20003;20012;20010;19005;22005;22004;22003;22009;22006;22002;22010;22012;22007;22001;22011;22013;22014;
father ID = ;18005;18005;12013;18005;18005;18005;18005;19011;17015;18005;19003;19006;20012;19011;19004;18001;18004;18005;20002;20012;19011;20010;20003;20001;20012;19006;21011;20001;20012;18005;father ID = ;18005;18005;12013;18005;18005;18005;18005;19011;17015;18005;19003;19006;20012;19011;19004;18001;18004;18005;20002;20012;19011;20010;20003;20001;20012;19006;21011;20001;20012;18005;
mother ID = ;19006;19006;16012;12013;13012;19002;17003;20001;19010;16012;19011;10007;20008;12008;18001;18014;18009;20012;19005;20009;21003;19005;21003;20003;20010;19014;20012;20002;20008;20001;mother ID = ;19006;19006;16012;12013;13012;19002;17003;20001;19010;16012;19011;10007;20008;12008;18001;18014;18009;20012;19005;20009;21003;19005;21003;20003;20010;19014;20012;20002;20008;20001;
Mutation = ;;; Crosover vs 18002| Shift | Crosover vs 18010|;; Shift |; Crosover vs 20008|; Shift |; Crosover vs 21003|; Crosover vs 20001| Shift | Crosover vs 20009|; Shift | Crosover vs 19002|; Crosover vs 21011|; Crosover vs 20008| Shift |;; Shift |;; Shift |; Crosover vs 19015| Shift |; Shift |; Shift |; Crosover vs 22013| Shift |; Shift |; Crosover vs 22012| Shift |; Crosover vs 22007| Shift |; FlikkerNoize | Crosover vs 22013|; Crosover vs 22006| FlikkerNoize |; Crosover vs 22002| FlikkerNoize |; FlikkerNoize | Shift |; FlikkerNoize | Shift |; Crosover vs 22003| Crosover vs 22010| Shift | Crosover vs 22014|; Crosover vs 22013| Shift |;Mutation = ;
-0.02548094;-0.02548094;-0.03406629;-0.007178041;-0.01652657;-0.009475248;-0.0175046;-0.007764911;-0.002859634;-0.01296517;0.003794142;-0.01742592;0.004222197;-0.01366983;0.01129285;0.001715122;0.01085772;-0.067065;-0.06492116;-0.03891165;-0.06272598;-0.03859119;-0.04769847;-0.1802265;-0.2155564;-0.2239376;-0.04139833;-0.05109338;-0.09756102;-0.05956724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03236575;-0.03236575;-0.04324975;-0.01683715;-0.02101304;-0.01735283;-0.02200439;-0.01653033;-0.004340081;-0.01749826;-0.006116239;-0.01951937;-0.0006662388;-0.01546149;0.003009364;3.655801E-05;0.004448117;-0.06392775;-0.06277574;-0.04416879;-0.06144648;-0.04629296;-0.05578012;-0.1820318;-0.217803;-0.2259299;-0.02899908;-0.04048507;-0.110311;-0.05899969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03476456;-0.03476456;-0.04586638;-0.02134926;-0.02315927;-0.01960526;-0.02413475;-0.01991147;-0.01519279;-0.01975296;-0.01157691;-0.02601772;-0.008112857;-0.0217688;-0.001011451;-0.01177521;0.002630274;-0.07015374;-0.07242739;-0.05115164;-0.05860868;-0.05898652;-0.05574815;-0.18363;-0.2213737;-0.226878;-0.03876083;-0.05115969;-0.1202496;-0.07856698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03742824;-0.03742824;-0.04848301;-0.02353073;-0.02583143;-0.02728374;-0.02635248;-0.02483979;-0.01881927;-0.02222236;-0.01347126;-0.02839978;-0.01317164;-0.02471461;-0.007489154;-0.01568341;-0.009891679;-0.07295417;-0.07504661;-0.06906476;-0.06656366;-0.07359644;-0.07096323;-0.1856136;-0.2237159;-0.227962;-0.03893569;-0.04550385;-0.1466405;-0.06329456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03506103;-0.03506103;-0.0414076;-0.02586988;-0.0282067;-0.02579955;-0.0286684;-0.02526713;-0.02021747;-0.02465697;-0.02037963;-0.0293704;-0.01760116;-0.02598534;-0.01493826;-0.01718316;-0.01399081;-0.07587933;-0.08091326;-0.07681572;-0.06981099;-0.08095628;-0.07461148;-0.1855738;-0.2257341;-0.229002;-0.01598243;-0.01922431;-0.1561162;-0.0544408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03602137;-0.03602137;-0.04218695;-0.0282478;-0.02933414;-0.02699073;-0.02980154;-0.02705109;-0.02433187;-0.02585231;-0.02347491;-0.03278435;-0.02097264;-0.02839516;-0.0175579;-0.02130861;-0.01555338;-0.07927325;-0.0820998;-0.08305728;-0.07937828;-0.08145954;-0.08005869;-0.1862461;-0.2272553;-0.2295032;-0.01023486;-0.01027376;-0.160759;-0.04806933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03667351;-0.03667351;-0.04296628;-0.02941322;-0.02984964;-0.02945868;-0.03037295;-0.02886716;-0.0321786;-0.02645279;-0.02479008;-0.03952714;-0.02631554;-0.03363252;-0.02038283;-0.02912762;-0.0196524;-0.08233733;-0.08461361;-0.08253425;-0.08283146;-0.0821332;-0.08268379;-0.1876847;-0.2296557;-0.2297442;0.007181254;0.005646745;-0.1593935;-0.06103158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03638655;-0.03638655;-0.03999033;-0.02999831;-0.03225581;-0.03186559;-0.03280982;-0.03036267;-0.04076065;-0.02880497;-0.02716191;-0.04836982;-0.03364208;-0.04057493;-0.02643445;-0.03764687;-0.02739419;-0.08302908;-0.08833411;-0.09314713;-0.08303376;-0.09456093;-0.09231412;-0.1894304;-0.2329418;-0.2308178;0.02136052;0.01782677;-0.1777398;-0.0674891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.0374409;-0.0374409;-0.03701437;-0.03242364;-0.03732521;-0.03460862;-0.03790019;-0.03294598;-0.0493427;-0.03376157;-0.03232587;-0.05695057;-0.04208561;-0.0491757;-0.03471713;-0.04616612;-0.03581117;-0.09658477;-0.1009974;-0.09776446;-0.08876622;-0.105706;-0.09624439;-0.1915483;-0.236731;-0.2330702;0.01333338;0.0100424;-0.1877419;-0.1004834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.04246128;-0.04246128;-0.03860514;-0.037481;-0.0457025;-0.03965669;-0.04629929;-0.03799701;-0.05901228;-0.04200318;-0.03917373;-0.0631697;-0.05125375;-0.05806756;-0.04335956;-0.05581691;-0.04422816;-0.09715025;-0.102261;-0.0994733;-0.09738959;-0.1088919;-0.1031402;-0.194151;-0.2408565;-0.2367895;0.01792717;0.02031097;-0.192255;-0.07576438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.05053299;-0.05053299;-0.04676274;-0.04584509;-0.05357141;-0.04860684;-0.05418665;-0.04665123;-0.0616192;-0.04976135;-0.04767915;-0.06373686;-0.05716818;-0.06044631;-0.05256583;-0.05853265;-0.05380262;-0.1028752;-0.1042108;-0.1015375;-0.1018211;-0.1131657;-0.1008443;-0.1962662;-0.2435452;-0.2402825;0.02772423;0.02958749;-0.02723935;0.4150408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
