Generathion:;#6
ID = ;6001;6012;6008;6009;5001;6015;6005;5002;6011;6013;4005;5005;6010;6007;4012;6004;6014;5006;6002;5009;6006;6003;4014;5012;5014;5010;5003;3014;4011;3001;FURIER ID = ;6001;6012;6008;6009;5001;6015;6005;5002;6011;6013;4005;5005;6010;6007;4012;6004;6014;5006;6002;5009;6006;6003;4014;5012;5014;5010;5003;3014;4011;3001;
father ID = ;5006;5001;5005;5001;3013;4014;5006;3003;5012;5002;3010;4011;5003;4014;3001;5001;5002;4007;5014;3001;5005;3014;3001;4005;4005;4015;4012;2005;3002;1025;father ID = ;5006;5001;5005;5001;3013;4014;5006;3003;5012;5002;3010;4011;5003;4014;3001;5001;5002;4007;5014;3001;5005;3014;3001;4005;4005;4015;4012;2005;3002;1025;
mother ID = ;5010;5012;5002;4005;4005;5009;5005;2004;5005;3014;3014;3001;4005;5012;3015;4011;4014;3014;4005;2004;4011;3001;1030;4015;3003;4012;4003;2014;3015;2004;mother ID = ;5010;5012;5002;4005;4005;5009;5005;2004;5005;3014;3014;3001;4005;5012;3015;4011;4014;3014;4005;2004;4011;3001;1030;4015;3003;4012;4003;2014;3015;2004;
Mutation = ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mutation = ;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1915657;0.1869471;0.2020317;0.185567;0.1821654;0.2073587;0.1913733;0.2060039;0.1932219;0.1938135;0.187764;0.1955073;0.1898505;0.1918949;0.1950409;0.1828749;0.199513;0.1850839;0.1831976;0.2173492;0.1897048;0.1913912;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
