Generathion:;#5
ID = ;5001;5002;4005;5005;4012;5006;5009;4014;5012;5014;5010;5003;3014;4011;3001;3013;5008;5011;5013;4004;4001;5007;5004;5015;4007;4003;3003;4010;2004;4015;FURIER ID = ;5001;5002;4005;5005;4012;5006;5009;4014;5012;5014;5010;5003;3014;4011;3001;3013;5008;5011;5013;4004;4001;5007;5004;5015;4007;4003;3003;4010;2004;4015;
father ID = ;3013;3003;3010;4011;3001;4007;3001;3001;4005;4005;4015;4012;2005;3002;1025;2014;4010;4011;3003;3007;3003;3003;3003;4010;3010;1030;1025;3003;1023;3010;father ID = ;3013;3003;3010;4011;3001;4007;3001;3001;4005;4005;4015;4012;2005;3002;1025;2014;4010;4011;3003;3007;3003;3003;3003;4010;3010;1030;1025;3003;1023;3010;
mother ID = ;4005;2004;3014;3001;3015;3014;2004;1030;4015;3003;4012;4003;2014;3015;2004;1030;4001;4010;4004;3012;3015;4001;4001;4004;3009;3010;1030;3002;1022;2002;mother ID = ;4005;2004;3014;3001;3015;3014;2004;1030;4015;3003;4012;4003;2014;3015;2004;1030;4001;4010;4004;3012;3015;4001;4001;4004;3009;3010;1030;3002;1022;2002;
Mutation = ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mutation = ;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1821654;0.2060039;0.187764;0.1955073;0.1950409;0.1850839;0.2173492;0.1919927;0.1878064;0.1776669;0.191826;0.1901039;0.1768894;0.1819779;0.2011239;0.1718449;0.1742373;0.1766751;0.1711361;0.1745804;0.173556;0.1697721;0.1697721;0.172205;0.1834731;0.1812639;0.1638337;0.1690172;0.2187856;0.1836622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1713503;0.2060039;0.1664141;0.1843827;0.1950409;0.1627856;0.2173492;0.1919927;0.1664332;0.1668785;0.1812292;0.1793808;0.1768894;0.1601789;0.2011239;0.1718449;0.1636063;0.1551814;0.1600873;0.1527318;0.173556;0.1697721;0.1697721;0.1507791;0.1400578;0.1600379;0.1638337;0.1481152;0.2187856;0.162742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1713503;0.1950454;0.1664141;0.1783872;0.1889406;0.1627856;0.2007329;0.1858561;0.1664332;0.1668785;0.1781392;0.176299;0.1768894;0.1601789;0.1893755;0.1718449;0.1636063;0.1551814;0.1600873;0.1527318;0.173556;0.1697721;0.1697721;0.1507791;0.1400578;0.1600379;0.1638337;0.1481152;0.198432;0.162742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1713503;0.1840869;0.1664141;0.1723916;0.1828402;0.1627856;0.1841165;0.1797195;0.1664332;0.1668785;0.1750491;0.1732172;0.1768894;0.1601789;0.1776271;0.1718449;0.1636063;0.1551814;0.1600873;0.1527318;0.173556;0.1697721;0.1697721;0.1507791;0.1400578;0.1600379;0.1638337;0.1481152;0.1780783;0.162742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1713503;0.1731284;0.1664141;0.1663961;0.1767398;0.1627856;0.1675002;0.1735829;0.1664332;0.1668785;0.1719591;0.1701354;0.1768894;0.1601789;0.1658787;0.1718449;0.1636063;0.1551814;0.1600873;0.1527318;0.173556;0.1697721;0.1697721;0.1507791;0.1400578;0.1600379;0.1638337;0.1481152;0.1577247;0.162742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1713503;0.1621699;0.1664141;0.1604006;0.1706395;0.1627856;0.1508839;0.1674463;0.1664332;0.1668785;0.1688691;0.1670536;0.1768894;0.1601789;0.1541303;0.1718449;0.1636063;0.1551814;0.1600873;0.1527318;0.173556;0.1697721;0.1697721;0.1507791;0.1400578;0.1600379;0.1638337;0.1481152;0.137371;0.162742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1678971;0.1439174;0.1595972;0.1485694;0.1569718;0.1578389;0.1232077;0.1572252;0.1577005;0.1634338;0.1566507;0.1582609;0.1710193;0.1565636;0.1345621;0.1718449;0.1618441;0.1533616;0.158142;0.148885;0.1700915;0.1680288;0.1680288;0.1488512;0.1362966;0.1563008;0.1638337;0.1481152;0.1034699;0.1522882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1644439;0.1256649;0.1527804;0.1367382;0.143304;0.1528922;0.09553143;0.147004;0.1489678;0.1599892;0.1444323;0.1494681;0.1651492;0.1529482;0.1149939;0.1718449;0.160082;0.1515418;0.1561966;0.1450382;0.1666269;0.1662854;0.1662854;0.1469232;0.1325354;0.1525636;0.1638337;0.1481152;0.0695688;0.1418344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
