Generathion:;#23
ID = ;23011;20002;22008;23004;23010;18005;23015;19011;19006;20001;19014;21011;20008;19001;21003;20009;22015;20003;20012;23001;23007;23003;23014;23012;23008;23009;23006;23005;23002;23013;FURIER ID = ;23011;20002;22008;23004;23010;18005;23015;19011;19006;20001;19014;21011;20008;19001;21003;20009;22015;20003;20012;23001;23007;23003;23014;23012;23008;23009;23006;23005;23002;23013;
father ID = ;20001;18005;18005;20009;22008;12013;19014;18005;18005;18005;18005;19011;17015;18005;19003;19006;20012;19011;19004;20009;20008;20008;22015;19001;21003;19011;22015;19001;20001;21003;father ID = ;20001;18005;18005;20009;22008;12013;19014;18005;18005;18005;18005;19011;17015;18005;19003;19006;20012;19011;19004;20009;20008;20008;22015;19001;21003;19011;22015;19001;20001;21003;
mother ID = ;20009;19006;19006;20002;20008;16012;20008;12013;13012;19002;17003;20001;19010;16012;19011;10007;20008;12008;18001;20002;21011;20002;20008;20002;20012;19006;19006;20012;19014;21011;mother ID = ;20009;19006;19006;20002;20008;16012;20008;12013;13012;19002;17003;20001;19010;16012;19011;10007;20008;12008;18001;20002;21011;20002;20008;20002;20012;19006;19006;20012;19014;21011;
Mutation = ;;;; Crosover vs 23012|;; Crosover vs 18002| Shift | Crosover vs 18010|;;; Shift |; Crosover vs 20008|; Shift |; Crosover vs 21003|; Crosover vs 20001| Shift | Crosover vs 20009|; Shift | Crosover vs 19002|; Crosover vs 21011|; Crosover vs 20008| Shift |;; Shift |;; BlueNoize | Crosover vs 23007|; Crosover vs 23001|; BlueNoize |; BlueNoize |; Crosover vs 23004| Shift |; BlueNoize | Shift |; BlueNoize | Shift |; BlueNoize | Shift |; FlikkerNoize |; FlikkerNoize |; FlikkerNoize | Shift |;Mutation = ;
-0.01395823;-0.02548094;-0.02548094;-0.01848119;-0.01422233;-0.03406629;-0.01021791;-0.007178041;-0.01652657;-0.009475248;-0.0175046;-0.007764911;-0.002859634;-0.01296517;0.003794142;-0.01742592;0.004222197;-0.01366983;0.01129285;-0.01910133;-0.005640687;-0.01252491;0.001017793;0.2065076;0.191875;0.1923326;0.1917025;-0.229223;-0.2360633;0.02283737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.0191319;-0.03236575;-0.03236575;-0.02302642;-0.01842032;-0.04324975;-0.01321855;-0.01683715;-0.02101304;-0.01735283;-0.02200439;-0.01653033;-0.004340081;-0.01749826;-0.006116239;-0.01951937;-0.0006662388;-0.01546149;0.003009364;-0.08423471;-0.01094347;-0.07885135;-0.06442387;0.2065076;0.1994859;0.1999217;0.1992842;-0.2329462;-0.2396598;0.01221753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.02367243;-0.03476456;-0.03476456;-0.02753059;-0.02507041;-0.04586638;-0.01973291;-0.02134926;-0.02315927;-0.01960526;-0.02413475;-0.01991147;-0.01519279;-0.01975296;-0.01157691;-0.02601772;-0.008112857;-0.0217688;-0.001011451;-0.0001513574;-0.01831025;0.005403472;0.01760114;0.2065076;0.1649778;0.1655127;0.1649088;-0.2347692;-0.2409333;0.01751987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.02889254;-0.03742824;-0.03742824;-0.03008498;-0.02822704;-0.04848301;-0.02266528;-0.02353073;-0.02583143;-0.02728374;-0.02635248;-0.02483979;-0.01881927;-0.02222236;-0.01347126;-0.02839978;-0.01317164;-0.02471461;-0.007489154;-0.02121696;-0.02273781;-0.01667907;-0.005572828;0.2065076;0.2199741;0.220351;0.2196936;-0.2373683;-0.2438088;0.04717247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.02862607;-0.03506103;-0.03506103;-0.02937796;-0.02774076;-0.0414076;-0.02452887;-0.02586988;-0.0282067;-0.02579955;-0.0286684;-0.02526713;-0.02021747;-0.02465697;-0.02037963;-0.0293704;-0.01760116;-0.02598534;-0.01493826;-0.01720612;-0.02368263;-0.01278307;-0.004766757;0.2065076;0.1289104;0.129549;0.1289802;-0.2402394;-0.2440505;0.03427063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03101554;-0.03602137;-0.03602137;-0.03159244;-0.03028745;-0.04218695;-0.02716187;-0.0282478;-0.02933414;-0.02699073;-0.02980154;-0.02705109;-0.02433187;-0.02585231;-0.02347491;-0.03278435;-0.02097264;-0.02839516;-0.0175579;-0.08001456;-0.02673534;-0.07738443;-0.07049157;0.2038706;0.1939792;0.1944307;0.1937986;-0.2413477;-0.2447259;-0.004746077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.03579472;-0.03667351;-0.03667351;-0.03533611;-0.03455249;-0.04296628;-0.03138573;-0.02941322;-0.02984964;-0.02945868;-0.03037295;-0.02886716;-0.0321786;-0.02645279;-0.02479008;-0.03952714;-0.02631554;-0.03363252;-0.02038283;0.03195959;-0.03173636;0.03690317;0.04173753;0.2028246;0.1911243;0.1915841;0.1909548;-0.2423427;-0.245609;0.01002015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.0416318;-0.03638655;-0.03638655;-0.03966742;-0.03871527;-0.03999033;-0.03691456;-0.02999831;-0.03225581;-0.03186559;-0.03280982;-0.03036267;-0.04076065;-0.02880497;-0.02716191;-0.04836982;-0.03364208;-0.04057493;-0.02643445;-0.1028549;-0.03695204;-0.1009657;-0.09965495;0.1993289;0.2361045;0.236435;0.2357619;-0.244784;-0.2470164;0.05323109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.04750738;-0.0374409;-0.0374409;-0.04454518;-0.04355117;-0.03701437;-0.0437748;-0.03242364;-0.03732521;-0.03460862;-0.03790019;-0.03294598;-0.0493427;-0.03376157;-0.03232587;-0.05695057;-0.04208561;-0.0491757;-0.03471713;-0.02031197;-0.04273071;-0.01629468;-0.01828364;0.197281;0.1173976;0.1180692;0.1175117;-0.24863;-0.2492925;0.06371359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-0.0533536;-0.04246128;-0.04246128;-0.05023516;-0.05092312;-0.03860514;-0.05284091;-0.037481;-0.0457025;-0.03965669;-0.04629929;-0.03799701;-0.05901228;-0.04200318;-0.03917373;-0.0631697;-0.05125375;-0.05806756;-0.04335956;-0.04908306;-0.05034941;-0.04719872;-0.05106804;0.1952331;0.2199292;0.2203062;0.2196488;-0.2535347;-0.2531998;0.09848683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
